idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,1.033791,1.488385,1.065253,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
1,C3,0.746510,1.555062,1.080994,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
2,L1,0.197871,0.100000,0.988992,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
3,L2,0.400370,0.465766,0.947730,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
4,L3,0.100000,0.129189,0.994895,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
5,L4,0.100000,1.713956,0.953065,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
6,L5,0.746510,1.555062,1.019522,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
7,Mi1,1.216942,1.665043,1.018395,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
8,Mi4,1.216942,1.665043,1.099592,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
9,Mi9,0.123443,1.415198,0.907168,50.767038,53.634352,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
10,R1-6,0.196551,1.387234,1.082505,55.342630,45.345046,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
11,R7,1.515592,1.523677,0.939320,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
12,R8,1.676606,1.221533,1.080350,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
13,T1,0.100000,1.780660,0.961178,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
14,T2,1.445406,0.100000,1.052477,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
15,T2a,1.680173,0.176052,1.061028,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
16,T3,1.680173,0.176052,1.081144,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
17,T4a,0.100000,0.100000,0.972623,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
18,T4b,0.535960,0.553585,0.985089,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
19,T4c,1.364109,0.100000,1.057473,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
20,T4d,0.100000,1.694774,0.100000,0.711630,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
21,T5a,1.515592,1.523677,0.951238,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
22,T5b,0.100000,0.100000,1.050018,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
23,T5c,0.196551,1.387234,0.904031,55.342630,45.345046,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
24,T5d,1.515592,1.523677,1.040049,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
25,Tm1,1.507816,1.639167,1.003118,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
26,Tm2,0.197871,0.100000,0.949807,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
27,Tm20,1.445406,0.100000,0.910571,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
28,Tm21,0.100000,1.706829,0.912717,0.846177,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
29,Tm3,0.100000,1.594691,0.915643,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
30,Tm4,1.445406,0.100000,0.910778,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
31,Tm9,0.100000,0.129189,0.924767,0.000000,0.000000,-47.463736,-0.399937,-50.787250,-50.303847,-0.208838,-49.415825
