idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.764036,0.341426,-1.031622,1.017440,0.000000,48.267449,205.231991,0.000000,0.000000,19.991432,19.991449
1,R7,1.764036,0.160524,-0.708920,0.975595,0.000000,52.472825,190.537164,0.000000,0.000000,19.715435,19.715181
2,R8,1.764036,0.160553,-0.643360,0.977007,0.000000,47.508335,202.233546,0.000000,0.000000,21.536385,21.566992
3,L1,1.764036,1.105554,-0.180239,1.011555,0.000000,45.188256,198.693819,0.000000,0.600000,-2.152514,-2.151283
4,L2,1.764036,0.900417,-0.345979,0.873765,0.000000,46.345411,195.839472,0.000000,0.600000,-3.885819,-3.922439
5,L3,1.764036,4.207821,3.400356,3.163759,0.000000,52.423128,205.456298,0.000000,0.000000,255.636556,260.261180
6,L4,1.764036,0.100000,-0.554610,0.100000,0.000000,45.999983,196.725634,0.000000,1.000000,0.000000,-0.000028
7,L5,1.764036,0.938902,-0.431346,2.491094,0.000000,51.629878,194.098595,0.000000,1.000000,0.000000,0.000544
8,Mi1,1.764036,0.466223,-0.388713,1.046473,0.000000,52.136042,208.248491,0.000000,0.000000,16.334812,16.643045
9,Tm3,1.764036,0.104348,-0.756354,1.030120,0.000000,50.686101,190.937827,0.000000,0.000000,0.507757,0.517272
10,Mi4,1.764036,0.363673,-1.172642,0.979958,0.000000,48.535429,192.345609,0.000000,0.000000,1.608971,1.640984
11,Mi9,1.764036,0.160759,-1.415369,0.966364,0.000000,46.779983,195.457973,0.000000,0.000000,31.311182,31.916451
12,T4a,1.764036,0.365047,-0.433226,0.993128,0.000000,51.585881,194.754473,0.000000,0.000000,0.072518,0.073682
13,T4b,1.764036,0.793394,-0.290822,0.959968,0.000000,51.555594,201.805646,0.000000,0.000000,0.434763,0.443393
14,T4c,1.764036,0.434643,-0.538992,1.027650,0.000000,51.117852,197.295731,0.000000,0.000000,0.193964,0.197613
15,T4d,1.764036,1.052163,-0.264594,0.995181,0.000000,49.104237,201.555630,0.000000,0.000000,0.683697,0.697660
16,Tm1,1.764036,0.240046,-0.750144,1.020322,0.000000,50.290301,209.029479,0.000000,0.000000,-1.516791,-1.542579
17,Tm2,1.764036,1.086223,-0.534075,1.019766,0.000000,51.220828,202.099833,0.000000,0.000000,-0.070374,-0.072205
18,Tm4,1.764036,1.359919,-0.118896,0.989698,0.000000,50.820249,209.548702,0.000000,0.000000,-0.809685,-0.824775
19,Tm9,1.764036,4.556904,3.872305,1.020641,0.000000,52.812047,199.409835,0.000000,0.000000,216.247074,220.299965
20,T5a,1.764036,1.759581,0.659908,1.031908,0.000000,48.532972,196.584095,0.000000,0.000000,89.095833,90.881284
21,T5b,1.764036,0.899265,-0.534850,0.967077,0.000000,50.870099,194.864136,0.000000,0.000000,41.593645,42.397360
22,T5c,1.764036,0.810492,-0.743079,0.982270,0.000000,51.476020,206.124279,0.000000,0.000000,44.745594,45.626723
23,T5d,1.764036,0.160783,-0.502522,0.979283,0.000000,48.677046,196.533227,0.000000,0.000000,6.340994,6.464957
24,T1,1.764036,1.625484,0.475005,0.992509,0.000000,49.469362,201.302023,0.000000,0.000000,50.476048,51.441912
25,T2,1.764036,0.706120,0.061774,0.960821,0.000000,49.363024,199.803952,0.000000,0.000000,0.825544,0.842076
26,T2a,1.764036,1.352366,0.126259,0.967887,0.000000,52.091702,205.177493,0.000000,0.000000,1.251947,1.276539
27,T3,1.764036,0.207996,-0.721089,1.025886,0.000000,51.704851,204.982944,0.000000,0.000000,0.296111,0.302302
28,C2,1.764036,0.786508,-0.641595,1.017550,0.000000,48.486922,191.389620,0.000000,0.000000,0.262030,0.267484
29,C3,1.764036,1.205651,0.024061,1.008237,0.000000,50.784984,204.752100,0.000000,0.000000,16.747446,17.059581
30,Lawf1,1.764036,4.758937,4.341037,0.989888,0.000000,54.163143,202.920534,0.000000,0.000000,298.867507,303.926449
31,Lawf2,1.764036,1.257606,-0.241628,0.998418,0.000000,47.744437,193.042125,0.000000,0.000000,1.752999,1.789467
32,Dm3v,1.764036,0.309155,-0.864955,1.014529,0.000000,52.117488,203.508837,0.000000,0.000000,9.377414,9.559959
33,Lai,1.764036,4.400619,2.685037,0.981475,0.000000,50.199680,199.075130,0.000000,0.000000,-2.897511,-2.914656
34,Mi10,1.764036,4.468174,3.793095,1.040986,0.000000,53.479670,193.526349,0.000000,0.000000,41.889579,42.611882
35,Mi13,1.764036,0.502698,-0.579126,1.013228,0.000000,49.947013,204.577186,0.000000,0.000000,3.438962,3.501936
36,Mi14,1.764036,5.087400,4.413157,0.990950,0.000000,52.632958,191.111703,0.000000,0.000000,13.267954,13.464162
37,Mi15,1.764036,4.576716,3.846142,0.972453,0.000000,51.359692,195.770063,0.000000,0.000000,0.326586,0.332028
38,Mi2,1.764036,1.183319,0.642784,1.024858,0.000000,48.714141,202.615432,0.000000,0.000000,3.160689,3.221504
39,Tm16,1.764036,4.624653,3.846799,0.954135,0.000000,50.308086,190.415229,0.000000,0.000000,3.303458,3.367222
40,Tm20,1.764036,1.947366,0.783949,0.970088,0.000000,50.439873,192.066263,0.000000,0.000000,185.876183,189.457189
41,Tm21,1.764036,0.344088,-0.638188,0.995377,0.000000,50.941491,196.236883,0.000000,0.000000,-0.199092,-0.202832
42,Tm27,1.764036,4.473338,3.978601,0.955830,0.000000,51.702853,195.474478,0.000000,0.000000,4.318509,4.394968
43,Tm5a,1.764036,4.079120,3.528376,1.048723,0.000000,53.574891,203.678266,0.000000,0.000000,77.661977,79.202497
44,Tm5b,1.764036,4.200823,3.676280,0.983621,0.000000,53.972136,208.267453,0.000000,0.000000,24.323389,24.793878
45,Tm5c,1.764036,0.160767,-1.712360,0.970227,0.000000,46.856472,195.461678,0.000000,0.000000,16.244063,16.565053
46,Tm5f,1.764036,4.237684,3.835774,1.009334,0.000000,53.567609,204.201781,0.000000,0.000000,85.022385,86.710456
47,TmY10,1.764036,1.898110,0.712548,0.967742,0.000000,49.658464,200.243876,0.000000,0.000000,88.774652,90.512965
48,TmY11,1.764036,4.393322,3.857412,0.971733,0.000000,53.016505,206.530706,0.000000,0.000000,34.174381,34.752348
49,TmY14,1.764036,0.188944,-0.853750,1.023482,0.000000,50.856380,200.595359,0.000000,0.000000,4.550260,4.645555
50,TmY15,1.764036,0.160756,-1.200496,1.028725,0.000000,49.720411,193.973159,0.000000,0.000000,1.186722,1.204893
51,TmY3,1.764036,1.053556,-0.079731,0.997010,0.000000,51.754482,195.467316,0.000000,0.000000,-0.508584,-0.514614
52,TmY4,1.764036,0.157919,-0.471722,0.952247,0.000000,49.330743,208.815215,0.000000,0.000000,2.220831,2.266431
53,TmY5a,1.764036,0.160805,-0.789051,0.968973,0.000000,51.885439,200.894633,0.000000,0.000000,0.675040,0.687763
54,TmY9q,1.764036,0.160717,-1.037626,1.049141,0.000000,49.112354,200.616061,0.000000,0.000000,7.513463,7.664357
55,TmY9q__perp,1.764036,0.310078,-0.613243,0.985744,0.000000,49.221373,196.189622,0.000000,0.000000,6.026836,6.145316
