idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.661377,1.703168,-0.117799,1.010934,0.000000,39.429511,207.767425,0.000000,0.000000,19.993079,19.993079
1,R7,1.661377,2.126215,-0.668413,1.024694,0.000000,38.277797,203.372482,0.000000,0.000000,19.955247,19.955247
2,R8,1.661377,0.577792,0.735976,1.002114,0.000000,40.648540,192.065595,0.000000,0.000000,19.106795,19.106795
3,L1,1.661377,1.647782,19.766583,0.643678,0.000000,39.026083,202.613198,0.000000,0.600000,-7.255082,-7.255082
4,L2,1.661377,1.384151,19.647907,0.722406,0.000000,38.392409,205.952483,0.000000,0.600000,-13.803207,-13.803207
5,L3,1.661377,1.957040,19.691515,0.643160,0.000000,38.654605,204.959286,0.000000,0.000000,-12.121289,-12.121289
6,L4,1.661377,1.063547,20.164758,0.100000,0.000000,39.129654,198.889184,0.000000,1.000000,0.000000,0.000000
7,L5,1.661377,1.883157,19.836972,0.365275,0.000000,40.017532,194.217930,0.000000,1.000000,0.000000,-0.000000
8,Mi1,1.661377,1.548975,20.219087,0.395673,0.000000,38.787790,208.255031,0.000000,0.000000,-1.791514,-1.791514
9,Tm3,1.661377,1.693300,20.255513,0.513911,0.000000,38.399954,198.419817,0.000000,0.000000,5.694933,5.694933
10,Mi4,1.661377,0.734597,20.002299,1.490225,0.000000,39.548516,194.811566,0.000000,0.000000,4.800802,4.800802
11,Mi9,1.661377,1.898685,20.083168,0.205346,0.000000,38.748618,193.934638,0.000000,0.000000,2.026139,2.026139
12,T4a,1.661377,1.178445,19.977546,0.988567,0.000000,40.879847,198.203093,0.000000,0.000000,3.492044,3.492044
13,T4b,1.661377,0.184530,19.441255,0.991328,0.000000,40.966528,209.808841,0.000000,0.000000,-0.632583,-0.632583
14,T4c,1.661377,0.156301,19.484650,1.027829,0.000000,40.601249,194.968759,0.000000,0.000000,-0.563810,-0.563810
15,T4d,1.661377,1.122803,19.969143,1.001951,0.000000,38.763521,198.490007,0.000000,0.000000,2.563901,2.563901
16,Tm1,1.661377,1.111207,19.279032,0.656452,0.000000,38.283242,192.085694,0.000000,0.000000,-2.386593,-2.386593
17,Tm2,1.661377,1.308540,19.603232,0.916822,0.000000,38.648448,194.926079,0.000000,0.000000,1.260433,1.260433
18,Tm4,1.661377,0.877969,20.003860,0.619156,0.000000,39.729329,199.458841,0.000000,0.000000,-2.855856,-2.855856
19,Tm9,1.661377,1.044152,19.785826,0.100000,0.000000,39.034877,204.053346,0.000000,0.000000,0.884958,0.884958
