cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.997106,-3.069556,3.267622,2.463788,-22.498320,-27.330696,22.459476,190.950439,200.205780,0.000000,-3.117730,-3.069556,16.317198,19.386754
1,R7,0.974576,-18.168219,3.267622,6.131058,-19.076538,-31.027636,40.848579,196.853531,189.840973,0.000000,-17.989971,-18.168219,-10.083080,8.085138
2,R8,0.969352,-1.853800,3.267622,3.893228,-18.485035,-31.966881,22.331976,201.554474,196.527420,0.000000,-2.010142,-1.853800,16.278122,18.131922
3,L1,1.999932,-12.755972,3.267622,1.807459,-12.618295,-37.613365,10.000000,229.847595,250.560242,1.000000,-12.618294,-12.755972,-48.933743,-36.177771
4,L2,1.999387,-30.666176,3.267622,1.756391,-20.841869,-28.762901,10.000000,247.172531,184.268997,0.813111,-30.626776,-30.666176,-65.553612,-34.887436
5,L3,1.506511,-28.251034,3.267622,2.249750,-23.041471,-27.352039,49.419197,260.122650,118.819466,0.876360,-28.285635,-28.251034,-33.465893,-5.214859
6,L4,0.881166,-11.083163,3.267622,1.114818,-11.088343,-38.914146,10.000000,214.971085,251.558716,0.723843,-11.078157,-11.083163,-11.566127,-0.482964
7,L5,1.723122,1.295454,3.267622,0.525766,1.217499,-51.554024,11.024250,227.358932,146.900375,1.000000,1.217499,1.295454,22.800100,21.504646
8,Mi1,2.000000,-35.642933,3.267622,3.796146,-13.841247,-36.175869,26.261324,226.833054,184.949097,0.360838,-35.494041,-35.642933,-4.124215,31.518718
9,Tm3,2.000000,-18.642607,3.267622,1.129945,-14.245417,-35.680695,10.000000,239.459961,158.175781,0.800783,-18.555002,-18.642607,10.911484,29.554090
10,Mi4,2.000000,-21.995367,3.267622,6.807984,-22.420290,-27.910589,10.000000,208.742828,199.651718,0.000000,-21.177734,-21.995367,10.732627,32.727994
11,Mi9,2.000000,-9.975006,3.267622,0.807178,-7.637642,-42.795456,40.983150,200.217209,197.252319,0.000000,-10.298813,-9.975006,-7.802510,2.172496
12,T4a,2.000000,-25.041981,3.267622,2.538638,-25.346609,-24.840103,58.492058,268.762146,122.298683,0.883890,-24.964853,-25.041981,32.305393,57.347374
13,T4b,2.000000,-25.372931,3.267622,4.211190,-26.081570,-24.021360,53.765469,263.563934,127.055222,0.828729,-25.256403,-25.372931,36.615414,61.988344
14,T4c,0.650064,6.434893,3.267622,2.539968,6.445346,-56.707832,75.325447,271.929230,116.313469,1.000000,6.445346,6.434893,29.068960,22.634068
15,T4d,0.705219,-16.310268,3.267622,7.737725,-15.879781,-34.428867,71.209503,267.138519,197.804810,0.943889,-16.187746,-16.310268,-8.651534,7.658734
16,Tm1,1.999405,-25.292194,3.267622,2.223578,-24.610029,-25.844410,26.428366,205.524994,249.444672,0.654193,-25.714819,-25.292194,-32.683254,-7.391060
17,Tm2,1.166465,-4.330645,3.267622,0.852874,-4.350201,-45.574966,10.000000,149.594681,153.091187,1.000000,-4.350201,-4.330645,-4.578785,-0.248140
18,Tm4,1.987041,-4.246592,3.267622,2.897731,-3.597455,-45.972095,10.000000,219.841843,192.261703,0.829080,-4.374131,-4.246592,-12.675398,-8.428806
19,Tm9,2.000000,-24.265562,3.267622,3.452297,-24.646183,-25.184704,63.504326,196.020523,192.388840,0.000000,-24.417599,-24.265562,-25.100769,-0.835207
20,T5a,2.000000,0.383650,3.267622,1.319007,-0.845669,-48.799503,10.000000,228.071365,158.347565,0.000869,0.373798,0.383650,0.021582,-0.362068
21,T5b,2.000000,-5.106544,3.267622,10.000000,-7.697167,-42.285698,10.000000,241.540558,161.223312,0.137783,-5.128769,-5.106544,-5.341650,-0.235106
