idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,1.536885,0.100084,0.940335,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
1,C3,0.100000,1.555249,1.014590,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
2,L1,1.859203,0.118567,0.932536,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
3,L2,0.188238,0.100000,0.940197,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
4,L3,0.947435,0.100000,1.088538,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
5,L4,1.283196,0.100000,0.901389,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
6,L5,0.100000,1.555249,0.956299,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
7,Mi1,1.598400,0.100000,0.937882,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
8,Mi4,1.598400,0.100000,1.001831,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
9,Mi9,4.948634,3.573864,0.950328,54.822722,43.305227,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
10,R1-6,4.415843,2.779153,0.997665,48.023542,46.449311,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
11,R7,0.100000,0.100000,1.054196,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
12,R8,1.299864,0.108611,0.992971,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
13,T1,0.100000,1.671055,1.060812,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
14,T2,1.250901,0.100000,1.011532,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
15,T2a,1.363532,0.119411,1.000550,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
16,T3,1.363532,0.119411,1.042817,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
17,T4a,1.330007,1.616412,0.100000,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
18,T4b,0.155237,0.100000,0.100000,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
19,T4c,1.243200,0.100000,0.100000,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
20,T4d,0.100000,1.613247,0.100000,0.648591,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
21,T5a,0.100000,0.100000,0.100000,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
22,T5b,1.548363,0.670991,0.100000,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
23,T5c,4.415843,2.779153,0.100000,48.023542,46.449311,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
24,T5d,0.100000,0.100000,0.100000,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
25,Tm1,0.230694,0.100000,1.032856,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
26,Tm2,1.859203,0.118567,0.943720,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
27,Tm20,1.250901,0.100000,0.954227,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
28,Tm21,1.423867,0.100000,0.984929,0.892798,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
29,Tm3,1.031939,0.100000,0.944754,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
30,Tm4,1.250901,0.100000,0.991312,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
31,Tm9,0.947435,0.100000,0.920039,0.000000,0.000000,-50.768166,-0.200000,-46.833167,-47.543078,-0.219437,-48.204732
