idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.823751,1.426718,-3.140396,0.983785,0.000000,48.800454,207.888852,0.000000,0.000000,19.941952,19.941954
1,R7,1.823751,3.674695,0.126293,1.048323,0.000000,43.803572,201.583674,0.000000,0.000000,16.062814,16.062818
2,R8,1.823751,2.267470,-2.705250,1.013533,0.000000,48.256408,204.389786,0.000000,0.000000,16.766447,16.766447
3,L1,1.823751,2.193046,3.472282,0.281871,0.000000,45.005484,200.453297,0.000000,0.600000,0.309699,0.317412
4,L2,1.823751,2.389548,1.246922,0.815916,0.000000,48.740052,198.125184,0.000000,0.600000,-6.848600,-6.848482
5,L3,1.823751,0.967171,-0.446232,0.824251,0.000000,47.849208,204.333093,0.000000,0.000000,-9.663269,-9.663251
6,L4,1.823751,1.466477,1.380769,0.131860,0.000000,44.213459,193.199434,0.000000,1.000000,0.000000,-0.000237
7,L5,1.823751,4.602695,3.757210,0.156038,0.000000,47.222171,202.609625,0.000000,1.000000,0.000000,0.003341
8,Mi1,1.823751,3.181603,1.887377,1.019368,0.000000,48.365157,192.440883,0.000000,0.000000,3.114188,3.123053
9,Tm3,1.823751,4.440957,3.547161,1.017219,0.000000,48.032771,200.786986,0.000000,0.000000,10.061531,10.095786
10,Mi4,1.823751,1.135633,-0.611086,0.971781,0.000000,51.037419,199.118560,0.000000,0.000000,-2.443189,-2.442781
11,Mi9,1.823751,1.826909,-0.150262,0.988024,0.000000,51.191081,195.386030,0.000000,0.000000,0.659486,0.659338
12,T4a,1.823751,2.246281,0.636709,0.966956,0.000000,46.616141,204.573126,0.000000,0.000000,7.336211,7.342705
13,T4b,1.823751,2.876965,1.253474,1.029992,0.000000,48.207192,197.746542,0.000000,0.000000,9.058249,9.065524
14,T4c,1.823751,1.837729,0.826769,0.970906,0.000000,47.548100,200.175426,0.000000,0.000000,5.921616,5.925778
15,T4d,1.823751,2.807561,2.256871,1.047438,0.000000,45.558600,202.508986,0.000000,0.000000,7.953827,7.959870
16,Tm1,1.823751,2.426522,2.060895,0.961408,0.000000,49.924921,201.092173,0.000000,0.000000,-0.819433,-0.815696
17,Tm2,1.823751,2.287429,1.431641,1.026174,0.000000,49.836596,206.354230,0.000000,0.000000,0.283903,0.283886
18,Tm4,1.823751,1.751486,0.646535,1.031915,0.000000,50.208535,208.469140,0.000000,0.000000,0.324451,0.324557
19,Tm9,1.823751,0.543447,-0.521909,0.979182,0.000000,51.825806,195.549974,0.000000,0.000000,0.004817,0.004808
20,T5a,1.823751,0.100000,-1.342034,0.953282,0.000000,51.647132,205.085090,0.000000,0.000000,0.063829,0.063838
21,T5b,1.823751,2.045932,1.143197,1.009749,0.000000,47.380230,208.537313,0.000000,0.000000,0.756034,0.756005
22,T5c,1.823751,2.686946,0.302610,1.026513,0.000000,48.202172,190.790712,0.000000,0.000000,0.724097,0.724076
23,T5d,1.823751,1.953060,1.797723,0.957093,0.000000,51.480082,191.924029,0.000000,0.000000,0.115015,0.115015
24,T1,1.823751,0.168161,-0.533778,0.954463,0.000000,51.904490,203.989919,0.000000,0.000000,-1.100878,-1.100822
25,T2,1.823751,3.407702,3.282190,0.953517,0.000000,49.513579,199.502855,0.000000,0.000000,18.606223,18.586231
26,T2a,1.823751,4.014810,3.558877,1.015936,0.000000,51.845997,205.905691,0.000000,0.000000,7.307267,7.318770
27,T3,1.823751,0.495519,-1.206816,0.954879,0.000000,51.951546,208.911467,0.000000,0.000000,2.259227,2.261925
28,C2,1.823751,0.100000,-1.016777,0.962235,0.000000,49.090238,196.457765,0.000000,0.000000,-0.193421,-0.192173
29,C3,1.823751,0.924274,-0.142539,1.034439,0.000000,50.926746,191.852825,0.000000,0.000000,-0.050143,-0.045641
30,Lawf1,1.823751,1.998315,0.106341,1.001705,0.000000,49.563350,197.191764,0.000000,0.000000,1.811167,1.810791
31,Lawf2,1.823751,3.241919,1.246688,1.026324,0.000000,49.458588,200.760490,0.000000,0.000000,1.432389,1.433540
32,Dm3v,1.823751,0.100000,-0.871477,1.035061,0.000000,50.614201,195.193816,0.000000,0.000000,0.091034,0.090917
33,Lai,1.823751,1.128429,-0.018910,1.010582,0.000000,48.192313,192.238824,0.000000,0.000000,-14.394479,-14.393664
