idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.294869,0.968263,-0.412143,10.000000,806.150369,0.000000,1.000000
1,R7,1.000000,10.000000,0.000441,0.981933,0.460265,10.000000,465.100369,0.000000,1.000000
2,R8,1.000000,10.000000,-0.041468,0.953650,-0.404584,87.820886,1100.000000,0.000000,1.000000
3,L1,1.000000,10.000000,13.817791,1.376097,0.315191,10.000000,820.180107,0.000000,0.554448
4,L2,1.000000,10.000000,20.000000,2.018818,0.665691,10.000000,817.566388,0.000000,1.000000
5,L3,1.000000,8.567899,2.876139,0.702166,-1.225478,100.000000,1100.000000,0.000000,0.865299
6,L4,1.000000,6.155411,6.949824,1.159078,0.536525,10.000000,846.225566,0.000000,0.780613
7,L5,1.000000,1.921779,20.000000,1.128456,-0.130070,11.442874,171.632239,0.000000,0.130902
8,Mi1,1.000000,3.694969,-2.997003,2.049538,-0.352158,15.743643,1100.000000,0.000000,0.976530
9,Mi4,1.000000,8.048906,-2.267501,1.338878,1.508946,10.000000,1100.000000,0.000000,0.994574
10,Mi9,1.000000,5.561347,4.616947,2.089145,-0.667277,20.426692,1100.000000,0.000000,0.992059
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.546047,0.950412,-0.177472,10.000000,317.765593,0.000000,1.000000
14,T3,1.000000,10.000000,3.892919,1.001930,-0.451334,89.388407,1100.000000,0.000000,1.000000
15,T4a,1.000000,8.244724,0.735561,0.977267,-0.447509,10.000000,432.258620,0.000000,1.000000
16,T4b,1.000000,10.000000,0.316985,1.009331,0.233163,10.000000,517.906016,0.000000,1.000000
17,T4c,1.000000,9.692261,0.386270,1.042226,0.098106,10.000000,457.115183,0.000000,0.999612
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,10.887719,1.010935,-0.101574,10.000000,536.959062,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.767345,998.743832,0.000000,0.010000
21,T5c,1.000000,9.806340,14.668510,0.987741,0.297413,10.000000,447.448587,0.000000,0.866400
22,T5d,1.000000,6.440771,15.018306,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.978726
23,Tm1,1.000000,1.912654,3.181331,1.824214,0.830627,21.228395,1100.000000,0.000000,1.000000
24,Tm2,1.000000,2.037196,4.816747,1.854963,0.462532,10.000000,403.518829,0.000000,1.000000
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.325677,0.664008,0.266844,-0.384422,10.000000,375.560063,0.000000,1.000000
28,Tm4,1.000000,8.595486,20.000000,1.055739,0.803007,10.000000,658.664383,0.000000,0.775851
29,Tm9,1.000000,0.100000,-4.923128,0.771863,0.434513,33.293789,1100.000000,0.000000,1.000000
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
