idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.284216,0.968263,-0.412143,10.000000,506.659386,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000028,0.981933,0.460265,10.000000,200.320636,0.000000,1.000000
2,R8,1.000000,9.533631,0.000022,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.992141
3,L1,1.000000,10.000000,17.463513,1.778808,0.390815,10.000000,1100.000000,0.000000,0.722911
4,L2,1.000000,10.000000,20.000000,2.115570,0.633585,10.000000,1100.000000,0.000000,0.981994
5,L3,1.000000,9.772313,3.195191,0.823809,-1.459868,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,4.847117,5.099541,0.866545,0.349134,10.000000,1011.177284,0.000000,0.513233
7,L5,1.000000,1.973153,20.000000,1.109263,-0.131453,12.586814,146.716797,0.000000,0.106379
8,Mi1,1.000000,3.945831,-3.126290,2.074223,-0.338920,13.956098,1100.000000,0.000000,0.979912
9,Mi4,1.000000,7.254248,-2.224589,1.360493,1.505677,10.000000,1100.000000,0.000000,0.929764
10,Mi9,1.000000,9.859473,3.367263,1.775856,-0.563453,25.938555,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.491332,0.950412,-0.177472,10.000000,177.699666,0.000000,1.000000
14,T3,1.000000,9.314274,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.892275
15,T4a,1.000000,8.459330,0.581801,0.977267,-0.447509,10.000000,230.136683,0.000000,0.987063
16,T4b,1.000000,10.000000,0.283060,1.009331,0.233163,10.000000,296.156621,0.000000,1.000000
17,T4c,1.000000,10.000000,0.334406,1.042226,0.098106,10.000000,341.676265,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,6.505402,1.010935,-0.101574,10.000000,739.501712,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.794304,998.743535,0.000000,0.010000
21,T5c,1.000000,9.725408,14.668510,0.987741,0.297413,13.267537,376.479977,0.000000,0.789166
22,T5d,1.000000,6.923623,12.374644,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.869135
23,Tm1,1.000000,2.355275,2.642926,1.500144,0.623200,20.434841,1100.000000,0.000000,1.000000
24,Tm2,1.000000,3.401962,2.058509,0.656472,0.180842,10.000000,111.918913,0.000000,0.995693
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.596848,0.449541,0.245383,-0.360926,10.000000,241.266635,0.000000,0.996170
28,Tm4,1.000000,7.532812,20.000000,0.866901,0.791743,10.000000,333.678196,0.000000,0.621848
29,Tm9,1.000000,0.100000,-4.923128,0.753383,0.423568,34.340314,1100.000000,0.000000,0.995037
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
