idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.283978,0.968263,-0.412143,10.000000,517.481221,0.000000,1.000000
1,R7,1.000000,10.000000,0.000350,0.981933,0.460265,10.000000,200.705609,0.000000,1.000000
2,R8,1.000000,9.555661,-0.000410,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.990777
3,L1,1.000000,10.000000,17.209405,1.751957,0.384852,10.000000,1100.000000,0.000000,0.711800
4,L2,1.000000,10.000000,20.000000,2.112672,0.632447,10.000000,1100.000000,0.000000,0.985891
5,L3,1.000000,9.729155,3.193053,0.823983,-1.460136,100.000000,1100.000000,0.000000,0.999936
6,L4,1.000000,4.873382,5.146629,0.874732,0.352018,10.000000,1012.346351,0.000000,0.526148
7,L5,1.000000,1.966576,20.000000,1.109409,-0.131302,12.605762,146.609074,0.000000,0.108029
8,Mi1,1.000000,3.949579,-3.122030,2.073354,-0.338519,13.952043,1100.000000,0.000000,0.981849
9,Mi4,1.000000,7.262235,-2.228704,1.361999,1.507179,10.000000,1100.000000,0.000000,0.929720
10,Mi9,1.000000,9.641915,3.380729,1.780043,-0.564754,25.877009,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.489396,0.950412,-0.177472,10.000000,178.069537,0.000000,1.000000
14,T3,1.000000,9.331772,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.908666
15,T4a,1.000000,8.446730,0.584622,0.977267,-0.447509,10.000000,230.904836,0.000000,0.990119
16,T4b,1.000000,10.000000,0.284533,1.009331,0.233163,10.000000,301.159726,0.000000,1.000000
17,T4c,1.000000,10.000000,0.333075,1.042226,0.098106,10.000000,340.525252,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,6.499437,1.010935,-0.101574,10.000000,729.096491,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.793668,998.743543,0.000000,0.010000
21,T5c,1.000000,9.727944,14.668510,0.987741,0.297413,13.156702,377.728102,0.000000,0.790508
22,T5d,1.000000,6.935756,12.348653,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.876394
23,Tm1,1.000000,2.320356,2.684099,1.523394,0.632383,20.399835,1100.000000,0.000000,1.000000
24,Tm2,1.000000,3.392648,2.054963,0.655170,0.180299,10.000000,111.707760,0.000000,0.994377
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.590758,0.449619,0.245472,-0.360759,10.000000,241.156194,0.000000,0.997722
28,Tm4,1.000000,7.474935,20.000000,0.869880,0.794367,10.000000,332.838230,0.000000,0.630576
29,Tm9,1.000000,0.100000,-4.923128,0.754384,0.424168,34.329989,1100.000000,0.000000,0.995632
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
