idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.282800,0.968263,-0.412143,10.000000,536.330521,0.000000,1.000000
1,R7,1.000000,10.000000,0.000249,0.981933,0.460265,10.000000,200.513378,0.000000,1.000000
2,R8,1.000000,9.653283,0.000013,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.979410
3,L1,1.000000,10.000000,16.713855,1.700427,0.373460,10.000000,1100.000000,0.000000,0.691768
4,L2,1.000000,10.000000,20.000000,2.117237,0.633329,10.000000,1100.000000,0.000000,0.995069
5,L3,1.000000,9.660172,3.187331,0.823215,-1.458979,100.000000,1100.000000,0.000000,0.999994
6,L4,1.000000,4.895885,5.168880,0.880396,0.354077,10.000000,1015.400426,0.000000,0.537961
7,L5,1.000000,1.955179,20.000000,1.109020,-0.131187,12.621297,146.536588,0.000000,0.111228
8,Mi1,1.000000,3.935582,-3.122111,2.075729,-0.338797,13.935800,1100.000000,0.000000,0.987827
9,Mi4,1.000000,7.269064,-2.246257,1.370539,1.517456,10.000000,1100.000000,0.000000,0.937540
10,Mi9,1.000000,9.404454,3.394744,1.786423,-0.566970,25.793587,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.486550,0.950412,-0.177472,10.000000,178.492883,0.000000,1.000000
14,T3,1.000000,9.357917,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.931338
15,T4a,1.000000,8.449269,0.585039,0.977267,-0.447509,10.000000,232.329581,0.000000,0.991960
16,T4b,1.000000,10.000000,0.287728,1.009331,0.233163,10.000000,311.825512,0.000000,1.000000
17,T4c,1.000000,10.000000,0.332356,1.042226,0.098106,10.000000,336.349901,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,6.471505,1.010935,-0.101574,10.000000,710.166156,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.792512,998.743557,0.000000,0.010000
21,T5c,1.000000,9.736157,14.668510,0.987741,0.297413,13.087535,378.798937,0.000000,0.789323
22,T5d,1.000000,6.959814,12.332992,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.892200
23,Tm1,1.000000,2.292797,2.711853,1.541385,0.639978,20.332069,1100.000000,0.000000,1.000000
24,Tm2,1.000000,3.388569,2.051991,0.654797,0.180096,10.000000,111.434461,0.000000,0.995375
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.603684,0.446918,0.244043,-0.359283,10.000000,240.945707,0.000000,0.995445
28,Tm4,1.000000,7.439002,20.000000,0.866260,0.792337,10.000000,331.691405,0.000000,0.635540
29,Tm9,1.000000,0.100000,-4.923128,0.753970,0.423755,34.310874,1100.000000,0.000000,0.995301
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
