idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.287330,0.968263,-0.412143,10.000000,602.831703,0.000000,1.000000
1,R7,1.000000,10.000000,0.001357,0.981933,0.460265,10.000000,221.540072,0.000000,1.000000
2,R8,1.000000,9.986592,-0.006636,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.995331
3,L1,1.000000,9.757681,14.638721,1.486733,0.328184,10.000000,1072.432895,0.000000,0.566668
4,L2,1.000000,10.000000,20.000000,2.099945,0.632410,10.000000,1078.785118,0.000000,1.000000
5,L3,1.000000,7.584341,3.292134,0.845599,-1.496321,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,5.409362,6.544825,1.111591,0.455097,10.000000,970.433264,0.000000,0.753711
7,L5,1.000000,1.829108,20.000000,1.193312,-0.140540,12.161522,152.588329,0.000000,0.138366
8,Mi1,1.000000,3.869781,-3.263749,2.173738,-0.357306,14.125157,1100.000000,0.000000,0.975300
9,Mi4,1.000000,7.592905,-2.408363,1.459251,1.617098,10.000000,1100.000000,0.000000,0.970018
10,Mi9,1.000000,7.357728,3.829673,1.969654,-0.627142,24.597244,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.510501,0.950412,-0.177472,10.000000,182.739233,0.000000,1.000000
14,T3,1.000000,9.369429,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.935385
15,T4a,1.000000,8.449310,0.663246,0.977267,-0.447509,10.000000,266.885468,0.000000,0.979165
16,T4b,1.000000,10.000000,0.320232,1.009331,0.233163,10.000000,366.108269,0.000000,1.000000
17,T4c,1.000000,9.659270,0.371620,1.042226,0.098106,10.000000,331.374066,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,8.452055,1.010935,-0.101574,10.000000,643.925246,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.788417,998.743608,0.000000,0.010000
21,T5c,1.000000,9.869597,14.668510,0.987741,0.297413,16.240292,359.949851,0.000000,0.892051
22,T5d,1.000000,7.362153,12.510782,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.942264
23,Tm1,1.000000,1.893963,3.448335,1.966933,0.820035,20.326055,1100.000000,0.000000,1.000000
24,Tm2,1.000000,2.340931,3.252581,1.055650,0.289679,10.000000,116.455048,0.000000,1.000000
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.536079,0.511966,0.264370,-0.388984,10.000000,255.708857,0.000000,1.000000
28,Tm4,1.000000,6.930419,20.000000,0.946288,0.828593,10.000000,370.683035,0.000000,0.733809
29,Tm9,1.000000,0.100000,-4.923128,0.799465,0.449587,34.086127,1100.000000,0.000000,0.996245
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
