idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.284074,0.968263,-0.412143,10.000000,507.645490,0.000000,1.000000
1,R7,1.000000,10.000000,0.000442,0.981933,0.460265,10.000000,200.400162,0.000000,1.000000
2,R8,1.000000,9.537174,0.000050,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.991870
3,L1,1.000000,10.000000,17.285298,1.760502,0.386838,10.000000,1100.000000,0.000000,0.715499
4,L2,1.000000,10.000000,20.000000,2.115553,0.633690,10.000000,1100.000000,0.000000,0.983975
5,L3,1.000000,9.755538,3.195683,0.823757,-1.459917,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,4.856007,5.118564,0.869775,0.350419,10.000000,1011.342184,0.000000,0.518675
7,L5,1.000000,1.969932,20.000000,1.109178,-0.131492,12.593291,146.667554,0.000000,0.107489
8,Mi1,1.000000,3.946886,-3.124869,2.073427,-0.338763,13.955245,1100.000000,0.000000,0.980877
9,Mi4,1.000000,7.255882,-2.224754,1.360952,1.506432,10.000000,1100.000000,0.000000,0.930187
10,Mi9,1.000000,9.800501,3.370270,1.776313,-0.563685,25.930441,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.491156,0.950412,-0.177472,10.000000,177.828667,0.000000,1.000000
14,T3,1.000000,9.324688,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.902730
15,T4a,1.000000,8.459664,0.582425,0.977267,-0.447509,10.000000,230.546037,0.000000,0.987314
16,T4b,1.000000,10.000000,0.283410,1.009331,0.233163,10.000000,297.136215,0.000000,1.000000
17,T4c,1.000000,10.000000,0.334176,1.042226,0.098106,10.000000,341.186398,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,6.500041,1.010935,-0.101574,10.000000,738.549680,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.794246,998.743535,0.000000,0.010000
21,T5c,1.000000,9.725267,14.668510,0.987741,0.297413,13.285340,376.661116,0.000000,0.788912
22,T5d,1.000000,6.925563,12.370197,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.872859
23,Tm1,1.000000,2.337133,2.662831,1.511690,0.628067,20.431224,1100.000000,0.000000,1.000000
24,Tm2,1.000000,3.403830,2.058160,0.656217,0.180751,10.000000,111.878555,0.000000,0.996076
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.596873,0.448995,0.245173,-0.360549,10.000000,241.206991,0.000000,0.996305
28,Tm4,1.000000,7.507553,20.000000,0.868074,0.793063,10.000000,333.464957,0.000000,0.625792
29,Tm9,1.000000,0.100000,-4.923128,0.753125,0.424091,34.336818,1100.000000,0.000000,0.995128
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
