idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.286440,0.968263,-0.412143,10.000000,583.784400,0.000000,1.000000
1,R7,1.000000,10.000000,0.000169,0.981933,0.460265,10.000000,204.511837,0.000000,1.000000
2,R8,1.000000,9.870960,0.000418,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.971342
3,L1,1.000000,10.000000,15.312538,1.561178,0.342920,10.000000,1092.155161,0.000000,0.623302
4,L2,1.000000,10.000000,20.000000,2.109164,0.631475,10.000000,1098.543861,0.000000,1.000000
5,L3,1.000000,9.063577,3.199794,0.825372,-1.463034,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,5.148134,5.793368,0.985360,0.398779,10.000000,988.362431,0.000000,0.644191
7,L5,1.000000,1.951253,20.000000,1.109879,-0.130899,12.609059,147.068230,0.000000,0.121413
8,Mi1,1.000000,3.949503,-3.148992,2.092403,-0.341701,13.969166,1100.000000,0.000000,1.000000
9,Mi4,1.000000,7.432363,-2.314289,1.408220,1.560031,10.000000,1100.000000,0.000000,0.951579
10,Mi9,1.000000,8.155236,3.498849,1.825876,-0.580485,25.334410,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.480702,0.950412,-0.177472,10.000000,178.510761,0.000000,1.000000
14,T3,1.000000,9.381671,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.950241
15,T4a,1.000000,8.450025,0.609937,0.977267,-0.447509,10.000000,251.892871,0.000000,0.986170
16,T4b,1.000000,10.000000,0.298535,1.009331,0.233163,10.000000,348.621846,0.000000,1.000000
17,T4c,1.000000,10.000000,0.333803,1.042226,0.098106,10.000000,329.254690,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,7.269207,1.010935,-0.101574,10.000000,662.748352,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.789603,998.743594,0.000000,0.010000
21,T5c,1.000000,9.765766,14.668510,0.987741,0.297413,14.272020,369.838561,0.000000,0.791918
22,T5d,1.000000,7.028428,12.280972,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.919853
23,Tm1,1.000000,2.144652,2.946504,1.675312,0.695632,20.264723,1100.000000,0.000000,1.000000
24,Tm2,1.000000,3.101418,2.285065,0.733439,0.200719,10.000000,111.839602,0.000000,1.000000
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.572557,0.460427,0.246080,-0.361782,10.000000,244.854806,0.000000,1.000000
28,Tm4,1.000000,7.341555,20.000000,0.882912,0.786310,10.000000,351.715915,0.000000,0.670281
29,Tm9,1.000000,0.100000,-4.923128,0.772908,0.434545,34.237480,1100.000000,0.000000,1.000000
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
