idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.283084,0.968263,-0.412143,10.000000,564.051310,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000271,0.981933,0.460265,10.000000,200.260154,0.000000,1.000000
2,R8,1.000000,9.776656,0.000098,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.964340
3,L1,1.000000,10.000000,15.901731,1.622366,0.355976,10.000000,1100.000000,0.000000,0.659824
4,L2,1.000000,10.000000,20.000000,2.112379,0.631734,10.000000,1100.000000,0.000000,1.000000
5,L3,1.000000,9.569303,3.166181,0.821754,-1.456784,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,4.957195,5.304195,0.903071,0.363786,10.000000,1004.817921,0.000000,0.568148
7,L5,1.000000,1.951584,20.000000,1.108663,-0.130899,12.632454,146.324731,0.000000,0.116915
8,Mi1,1.000000,3.947116,-3.120158,2.071806,-0.337908,13.924198,1100.000000,0.000000,0.995051
9,Mi4,1.000000,7.311209,-2.253724,1.374869,1.522359,10.000000,1100.000000,0.000000,0.939542
10,Mi9,1.000000,8.918576,3.425043,1.794169,-0.569860,25.631059,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.479123,0.950412,-0.177472,10.000000,178.559204,0.000000,1.000000
14,T3,1.000000,9.374301,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.944947
15,T4a,1.000000,8.449622,0.590342,0.977267,-0.447509,10.000000,238.137026,0.000000,0.992411
16,T4b,1.000000,10.000000,0.291942,1.009331,0.233163,10.000000,330.124350,0.000000,1.000000
17,T4c,1.000000,10.000000,0.330014,1.042226,0.098106,10.000000,330.357513,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,6.543271,1.010935,-0.101574,10.000000,681.973060,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.790790,998.743579,0.000000,0.010000
21,T5c,1.000000,9.749080,14.668510,0.987741,0.297413,13.223650,377.225788,0.000000,0.789300
22,T5d,1.000000,6.980892,12.303325,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.912347
23,Tm1,1.000000,2.218019,2.805516,1.593677,0.661316,20.273210,1100.000000,0.000000,1.000000
24,Tm2,1.000000,3.346412,2.075929,0.663988,0.182113,10.000000,111.419078,0.000000,1.000000
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.591663,0.445539,0.243147,-0.357509,10.000000,240.800669,0.000000,0.998806
28,Tm4,1.000000,7.395204,20.000000,0.869649,0.790268,10.000000,335.252938,0.000000,0.650557
29,Tm9,1.000000,0.100000,-4.923128,0.758004,0.426174,34.278877,1100.000000,0.000000,1.000000
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
