idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.282666,0.968263,-0.412143,10.000000,554.759293,0.000000,1.000000
1,R7,1.000000,10.000000,0.000147,0.981933,0.460265,10.000000,200.328715,0.000000,1.000000
2,R8,1.000000,9.740459,-0.000748,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.968626
3,L1,1.000000,10.000000,16.242780,1.653811,0.363164,10.000000,1100.000000,0.000000,0.673119
4,L2,1.000000,10.000000,20.000000,2.115666,0.632602,10.000000,1100.000000,0.000000,1.000000
5,L3,1.000000,9.603879,3.182513,0.822432,-1.457983,100.000000,1100.000000,0.000000,0.999799
6,L4,1.000000,4.935326,5.251852,0.894828,0.360092,10.000000,1010.571885,0.000000,0.557994
7,L5,1.000000,1.952365,20.000000,1.108480,-0.131017,12.644143,146.370321,0.000000,0.114455
8,Mi1,1.000000,3.942762,-3.116491,2.072340,-0.338077,13.930722,1100.000000,0.000000,0.991691
9,Mi4,1.000000,7.297039,-2.247099,1.372216,1.519312,10.000000,1100.000000,0.000000,0.938535
10,Mi9,1.000000,9.090345,3.411118,1.791845,-0.568874,25.690730,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.481298,0.950412,-0.177472,10.000000,178.596656,0.000000,1.000000
14,T3,1.000000,9.370719,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.942356
15,T4a,1.000000,8.448621,0.588447,0.977267,-0.447509,10.000000,235.424645,0.000000,0.992685
16,T4b,1.000000,10.000000,0.289658,1.009331,0.233163,10.000000,322.976092,0.000000,1.000000
17,T4c,1.000000,10.000000,0.332178,1.042226,0.098106,10.000000,332.454490,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,6.473740,1.010935,-0.101574,10.000000,691.511225,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.791375,998.743572,0.000000,0.010000
21,T5c,1.000000,9.743766,14.668510,0.987741,0.297413,13.079962,378.393006,0.000000,0.789124
22,T5d,1.000000,6.982524,12.306040,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.906623
23,Tm1,1.000000,2.239455,2.776037,1.577363,0.654683,20.286642,1100.000000,0.000000,1.000000
24,Tm2,1.000000,3.375830,2.058149,0.658291,0.180818,10.000000,111.363616,0.000000,0.999998
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.596133,0.447068,0.243721,-0.358316,10.000000,240.851584,0.000000,0.997396
28,Tm4,1.000000,7.402527,20.000000,0.866778,0.792242,10.000000,331.429472,0.000000,0.644781
29,Tm9,1.000000,0.100000,-4.923128,0.756108,0.424991,34.290003,1100.000000,0.000000,0.998081
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
