idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.284296,0.968263,-0.412143,10.000000,949.257964,0.000000,1.000000
1,R7,1.000000,10.000000,-0.015229,0.981933,0.460265,10.000000,631.913717,0.000000,1.000000
2,R8,1.000000,10.000000,0.009863,0.953650,-0.404584,81.027340,1100.000000,0.000000,1.000000
3,L1,1.000000,9.202360,12.305199,1.189981,0.277658,10.000000,639.941798,0.000000,0.525717
4,L2,1.000000,10.000000,20.000000,1.907474,0.659497,10.000000,655.664838,0.000000,0.946572
5,L3,1.000000,9.944585,3.228432,0.751934,-1.300335,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,6.536708,7.400028,1.191110,0.585928,10.000000,694.774976,0.000000,0.787022
7,L5,1.000000,1.782210,20.000000,1.426703,-0.158252,11.420021,168.209555,0.000000,0.218026
8,Mi1,1.000000,4.040076,-2.849236,2.056913,-0.354766,17.125068,1100.000000,0.000000,0.954692
9,Mi4,1.000000,7.885508,-2.235763,1.450760,1.633272,10.000000,1100.000000,0.000000,0.971373
10,Mi9,1.000000,5.527199,4.817877,1.838115,-0.588540,19.347090,1100.000000,0.000000,0.854338
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.696832,0.950412,-0.177472,10.000000,504.905143,0.000000,1.000000
14,T3,1.000000,10.000000,3.892919,1.001930,-0.451334,78.787305,1100.000000,0.000000,1.000000
15,T4a,1.000000,7.893037,0.912057,0.977267,-0.447509,10.000000,605.207127,0.000000,0.995532
16,T4b,1.000000,9.615102,0.361228,1.009331,0.233163,10.000000,680.585204,0.000000,0.983199
17,T4c,1.000000,9.572386,0.387405,1.042226,0.098106,10.000000,625.494258,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,11.312870,1.010935,-0.101574,10.000000,738.851143,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.751249,998.743988,0.000000,0.010000
21,T5c,1.000000,9.796020,14.668510,0.987741,0.297413,10.000000,624.767122,0.000000,0.898326
22,T5d,1.000000,6.803986,14.091759,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.758022
23,Tm1,1.000000,2.062372,3.093299,1.781282,0.828369,23.250367,1100.000000,0.000000,0.989642
24,Tm2,1.000000,2.326860,5.121053,1.901723,0.434969,10.000000,620.746872,0.000000,1.000000
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.031378,0.945589,0.316581,-0.434416,10.000000,558.459542,0.000000,1.000000
28,Tm4,1.000000,7.558859,20.000000,1.297045,0.949115,10.000000,873.792296,0.000000,0.977566
29,Tm9,1.000000,0.100000,-4.363914,0.919634,0.515631,32.313087,1100.000000,0.000000,1.000000
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
