idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,8.401058,-0.142749,0.968263,-0.412143,10.000000,1065.163116,0.000000,1.000000
1,R7,1.000000,10.000000,0.010001,0.981933,0.460265,10.000000,922.581367,0.000000,1.000000
2,R8,1.000000,10.000000,0.180170,0.953650,-0.404584,75.040085,1077.454815,0.000000,1.000000
3,L1,1.000000,7.536914,8.814215,0.772406,0.180740,12.776587,364.332652,0.000000,0.420415
4,L2,1.000000,10.000000,20.000000,1.805532,0.658031,10.000000,389.775315,0.000000,1.000000
5,L3,1.000000,10.000000,3.180589,0.716001,-1.240801,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,7.940340,8.655383,1.001056,0.522113,10.000000,426.696997,0.000000,0.650874
7,L5,1.000000,4.662279,12.748774,0.625232,-0.054987,10.000000,156.749346,0.000000,0.145687
8,Mi1,1.000000,4.559006,-1.828241,1.701400,-0.267368,19.359786,1100.000000,0.000000,0.882289
9,Mi4,1.000000,6.475928,-2.008496,1.485265,1.645172,10.000000,1100.000000,0.000000,1.000000
10,Mi9,1.000000,5.941556,4.215091,1.443616,-0.463644,19.016397,1100.000000,0.000000,0.664148
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.730810,0.950412,-0.177472,10.000000,802.037327,0.000000,1.000000
14,T3,1.000000,10.000000,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,1.000000
15,T4a,1.000000,7.741915,1.085632,0.977267,-0.447509,10.000000,847.618567,0.000000,0.985041
16,T4b,1.000000,9.042129,0.377057,1.009331,0.233163,10.000000,894.210500,0.000000,1.000000
17,T4c,1.000000,8.941300,0.271615,1.042226,0.098106,10.000000,875.636783,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,10.596537,1.010935,-0.101574,10.000000,1028.499736,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.729635,998.744203,0.000000,0.010000
21,T5c,1.000000,10.000000,14.668510,0.987741,0.297413,10.000000,907.555450,0.000000,1.000000
22,T5d,1.000000,7.968790,13.533614,1.021567,-0.368322,12.442605,1100.000000,0.000000,0.498643
23,Tm1,1.000000,2.345353,2.089858,1.283360,0.593537,31.204857,1100.000000,0.000000,0.985509
24,Tm2,1.000000,3.138728,3.795818,1.141449,0.233772,10.000000,949.822331,0.000000,0.704000
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.085933,1.199988,0.333830,-0.446013,10.000000,831.924500,0.000000,0.999986
28,Tm4,1.000000,7.681993,20.000000,1.084174,0.833096,10.000000,1100.000000,0.000000,0.850005
29,Tm9,1.000000,0.100000,-4.171086,0.853837,0.473666,30.189184,1100.000000,0.000000,1.000000
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
