idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.283650,0.968263,-0.412143,10.000000,501.705186,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000014,0.981933,0.460265,10.000000,200.780312,0.000000,1.000000
2,R8,1.000000,9.517792,-0.000077,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.993047
3,L1,1.000000,10.000000,17.987476,1.832932,0.402596,10.000000,1100.000000,0.000000,0.745373
4,L2,1.000000,10.000000,20.000000,2.116844,0.634161,10.000000,1100.000000,0.000000,0.955653
5,L3,1.000000,9.992998,3.199515,0.824199,-1.460473,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,4.808848,5.051391,0.858224,0.345973,10.000000,1010.862240,0.000000,0.483174
7,L5,1.000000,2.025865,20.000000,1.109215,-0.131443,12.579260,146.762042,0.000000,0.103255
8,Mi1,1.000000,3.953794,-3.141838,2.083044,-0.340388,13.962069,1100.000000,0.000000,0.979672
9,Mi4,1.000000,7.256570,-2.228193,1.362695,1.508120,10.000000,1100.000000,0.000000,0.925600
10,Mi9,1.000000,10.000000,3.370018,1.778029,-0.564026,25.954717,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.493970,0.950412,-0.177472,10.000000,177.403183,0.000000,1.000000
14,T3,1.000000,9.280073,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.858002
15,T4a,1.000000,8.458501,0.582940,0.977267,-0.447509,10.000000,229.796943,0.000000,0.986302
16,T4b,1.000000,10.000000,0.282709,1.009331,0.233163,10.000000,292.367638,0.000000,1.000000
17,T4c,1.000000,10.000000,0.335373,1.042226,0.098106,10.000000,343.136456,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,6.665524,1.010935,-0.101574,10.000000,744.287852,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.794597,998.743531,0.000000,0.010000
21,T5c,1.000000,9.720458,14.668510,0.987741,0.297413,13.329646,375.502836,0.000000,0.784222
22,T5d,1.000000,6.917404,12.401153,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.844599
23,Tm1,1.000000,2.491175,2.519554,1.429685,0.594111,20.451531,1100.000000,0.000000,1.000000
24,Tm2,1.000000,3.390008,2.085426,0.665031,0.183321,10.000000,112.014977,0.000000,0.983989
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.597184,0.450684,0.246201,-0.362184,10.000000,241.367238,0.000000,0.996028
28,Tm4,1.000000,7.757820,20.000000,0.864928,0.789903,10.000000,334.078400,0.000000,0.586438
29,Tm9,1.000000,0.100000,-4.923128,0.755897,0.424999,34.344669,1100.000000,0.000000,0.990482
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
