idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.286167,0.968263,-0.412143,10.000000,593.216087,0.000000,1.000000
1,R7,1.000000,10.000000,0.000086,0.981933,0.460265,10.000000,212.666722,0.000000,1.000000
2,R8,1.000000,9.929296,-0.000759,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.978068
3,L1,1.000000,10.000000,15.113403,1.538067,0.338492,10.000000,1082.271362,0.000000,0.605255
4,L2,1.000000,10.000000,20.000000,2.106288,0.632430,10.000000,1088.668263,0.000000,1.000000
5,L3,1.000000,8.596452,3.227797,0.832365,-1.475074,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,5.241329,6.057500,1.029243,0.418845,10.000000,979.942305,0.000000,0.682517
7,L5,1.000000,1.957169,20.000000,1.112578,-0.131212,12.523912,148.152089,0.000000,0.123008
8,Mi1,1.000000,3.939522,-3.197079,2.125163,-0.347814,14.034525,1100.000000,0.000000,0.999612
9,Mi4,1.000000,7.499641,-2.355281,1.431723,1.587156,10.000000,1100.000000,0.000000,0.954527
10,Mi9,1.000000,7.884606,3.605215,1.870600,-0.595006,25.067785,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.486751,0.950412,-0.177472,10.000000,179.065505,0.000000,1.000000
14,T3,1.000000,9.377050,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.944705
15,T4a,1.000000,8.449766,0.627329,0.977267,-0.447509,10.000000,258.748457,0.000000,0.983590
16,T4b,1.000000,10.000000,0.305573,1.009331,0.233163,10.000000,356.803561,0.000000,1.000000
17,T4c,1.000000,10.000000,0.340764,1.042226,0.098106,10.000000,330.664882,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,7.603103,1.010935,-0.101574,10.000000,653.286990,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.789006,998.743601,0.000000,0.010000
21,T5c,1.000000,9.778396,14.668510,0.987741,0.297413,15.759023,365.287592,0.000000,0.801753
22,T5d,1.000000,7.068662,12.351515,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.924357
23,Tm1,1.000000,2.089590,3.077242,1.750809,0.728784,20.307671,1100.000000,0.000000,0.998985
24,Tm2,1.000000,2.874635,2.525760,0.812012,0.222062,10.000000,112.537852,0.000000,1.000000
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.562529,0.475478,0.251156,-0.369124,10.000000,248.792065,0.000000,0.999427
28,Tm4,1.000000,7.226043,20.000000,0.902447,0.797029,10.000000,361.092867,0.000000,0.690610
29,Tm9,1.000000,0.100000,-4.923128,0.788958,0.443410,34.192786,1100.000000,0.000000,0.999941
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
