idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.304384,0.968263,-0.412143,10.000000,869.945768,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000981,0.981933,0.460265,10.000000,545.403235,0.000000,1.000000
2,R8,1.000000,10.000000,-0.004166,0.953650,-0.404584,84.703360,1100.000000,0.000000,1.000000
3,L1,1.000000,9.749324,13.279047,1.306733,0.303624,10.000000,730.169751,0.000000,0.546456
4,L2,1.000000,10.000000,20.000000,1.954139,0.663505,10.000000,737.731665,0.000000,0.993762
5,L3,1.000000,9.359446,2.945820,0.702539,-1.217432,100.000000,1100.000000,0.000000,0.892575
6,L4,1.000000,6.325523,7.120692,1.172717,0.561577,10.000000,775.218780,0.000000,0.784087
7,L5,1.000000,1.830834,20.000000,1.240972,-0.140446,11.359338,170.369557,0.000000,0.155665
8,Mi1,1.000000,3.755093,-2.859298,1.999805,-0.347135,16.374593,1100.000000,0.000000,0.924727
9,Mi4,1.000000,8.085821,-2.247692,1.335714,1.505508,10.000000,1100.000000,0.000000,0.996934
10,Mi9,1.000000,5.450762,4.579084,1.907549,-0.609930,19.644179,1100.000000,0.000000,0.908823
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.628310,0.950412,-0.177472,10.000000,408.985395,0.000000,1.000000
14,T3,1.000000,10.000000,3.892919,1.001930,-0.451334,81.637562,1100.000000,0.000000,1.000000
15,T4a,1.000000,8.091845,0.806110,0.977267,-0.447509,10.000000,514.571539,0.000000,0.986988
16,T4b,1.000000,9.860801,0.334695,1.009331,0.233163,10.000000,592.625100,0.000000,0.982228
17,T4c,1.000000,9.588435,0.395368,1.042226,0.098106,10.000000,534.814649,0.000000,0.988006
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,10.746450,1.010935,-0.101574,10.000000,636.470662,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.759245,998.743910,0.000000,0.010000
21,T5c,1.000000,9.691411,14.668510,0.987741,0.297413,10.000000,536.168523,0.000000,0.902005
22,T5d,1.000000,6.684626,15.758253,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.916938
23,Tm1,1.000000,1.890722,3.152878,1.801553,0.834346,22.059412,1100.000000,0.000000,0.999792
24,Tm2,1.000000,2.114361,5.010483,1.917213,0.454613,10.000000,512.171273,0.000000,0.999998
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.172862,0.800138,0.288157,-0.407315,10.000000,458.644737,0.000000,1.000000
28,Tm4,1.000000,8.363627,20.000000,1.052632,0.780796,10.000000,763.891940,0.000000,0.771761
29,Tm9,1.000000,0.100000,-4.897049,0.797786,0.450063,32.846017,1100.000000,0.000000,1.000000
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
