idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.283603,0.968263,-0.412143,10.000000,502.695750,0.000000,1.000000
1,R7,1.000000,10.000000,0.000011,0.981933,0.460265,10.000000,200.612361,0.000000,1.000000
2,R8,1.000000,9.520716,0.000005,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.992696
3,L1,1.000000,10.000000,17.832808,1.816878,0.399235,10.000000,1100.000000,0.000000,0.739176
4,L2,1.000000,10.000000,20.000000,2.116018,0.633917,10.000000,1100.000000,0.000000,0.959074
5,L3,1.000000,9.959005,3.197671,0.823927,-1.460041,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,4.813392,5.055628,0.858897,0.346162,10.000000,1011.141239,0.000000,0.487127
7,L5,1.000000,2.018098,20.000000,1.109351,-0.131525,12.578967,146.762545,0.000000,0.104158
8,Mi1,1.000000,3.952534,-3.137985,2.080580,-0.340008,13.960232,1100.000000,0.000000,0.980421
9,Mi4,1.000000,7.255175,-2.226018,1.361535,1.506719,10.000000,1100.000000,0.000000,0.926166
10,Mi9,1.000000,10.000000,3.367054,1.776022,-0.563454,25.958074,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.493459,0.950412,-0.177472,10.000000,177.408601,0.000000,1.000000
14,T3,1.000000,9.285241,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.863175
15,T4a,1.000000,8.458713,0.581996,0.977267,-0.447509,10.000000,229.796211,0.000000,0.986626
16,T4b,1.000000,10.000000,0.282729,1.009331,0.233163,10.000000,292.944554,0.000000,1.000000
17,T4c,1.000000,10.000000,0.334893,1.042226,0.098106,10.000000,342.863442,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,6.603057,1.010935,-0.101574,10.000000,743.330231,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.794538,998.743532,0.000000,0.010000
21,T5c,1.000000,9.720968,14.668510,0.987741,0.297413,13.326010,375.689622,0.000000,0.784651
22,T5d,1.000000,6.914662,12.397781,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.848088
23,Tm1,1.000000,2.471116,2.534813,1.438567,0.597717,20.447793,1100.000000,0.000000,1.000000
24,Tm2,1.000000,3.396025,2.076222,0.662125,0.182468,10.000000,111.987368,0.000000,0.989847
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.597024,0.450029,0.245803,-0.361530,10.000000,241.357924,0.000000,0.996153
28,Tm4,1.000000,7.730255,20.000000,0.864886,0.789823,10.000000,333.998960,0.000000,0.589138
29,Tm9,1.000000,0.100000,-4.923128,0.755250,0.424630,34.343497,1100.000000,0.000000,0.991618
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
