idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.285220,0.968263,-0.412143,10.000000,573.967909,0.000000,1.000000
1,R7,1.000000,10.000000,0.000655,0.981933,0.460265,10.000000,200.900149,0.000000,1.000000
2,R8,1.000000,9.818097,-0.000000,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.965284
3,L1,1.000000,10.000000,15.664736,1.598591,0.350716,10.000000,1100.000000,0.000000,0.645890
4,L2,1.000000,10.000000,20.000000,2.112123,0.631753,10.000000,1100.000000,0.000000,1.000000
5,L3,1.000000,9.446381,3.167110,0.822169,-1.457713,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,5.014940,5.475385,0.931548,0.376061,10.000000,996.538543,0.000000,0.596496
7,L5,1.000000,1.951425,20.000000,1.109053,-0.130774,12.628381,146.514550,0.000000,0.118745
8,Mi1,1.000000,3.952906,-3.126105,2.075323,-0.338437,13.934291,1100.000000,0.000000,0.996648
9,Mi4,1.000000,7.340509,-2.281122,1.390758,1.540475,10.000000,1100.000000,0.000000,0.946700
10,Mi9,1.000000,8.519735,3.454112,1.804586,-0.573047,25.523466,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.478594,0.950412,-0.177472,10.000000,178.516631,0.000000,1.000000
14,T3,1.000000,9.380670,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.950538
15,T4a,1.000000,8.449335,0.597601,0.977267,-0.447509,10.000000,244.376466,0.000000,0.990038
16,T4b,1.000000,10.000000,0.294116,1.009331,0.233163,10.000000,339.242329,0.000000,1.000000
17,T4c,1.000000,10.000000,0.331390,1.042226,0.098106,10.000000,328.691680,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,6.728299,1.010935,-0.101574,10.000000,672.357216,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.790198,998.743586,0.000000,0.010000
21,T5c,1.000000,9.757838,14.668510,0.987741,0.297413,13.537411,374.095431,0.000000,0.790812
22,T5d,1.000000,6.999103,12.286500,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.916062
23,Tm1,1.000000,2.189809,2.853170,1.620598,0.672709,20.267413,1100.000000,0.000000,1.000000
24,Tm2,1.000000,3.274542,2.127743,0.681724,0.186672,10.000000,111.550951,0.000000,1.000000
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.585447,0.449573,0.243737,-0.358377,10.000000,241.801479,0.000000,0.999582
28,Tm4,1.000000,7.420047,20.000000,0.870126,0.783112,10.000000,342.816948,0.000000,0.655375
29,Tm9,1.000000,0.100000,-4.923128,0.761634,0.428254,34.268756,1100.000000,0.000000,0.999958
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
