idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.283830,0.968263,-0.412143,10.000000,505.664337,0.000000,1.000000
1,R7,1.000000,10.000000,0.000009,0.981933,0.460265,10.000000,200.326545,0.000000,1.000000
2,R8,1.000000,9.530015,-0.000137,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.992288
3,L1,1.000000,10.000000,17.546376,1.787365,0.392635,10.000000,1100.000000,0.000000,0.726590
4,L2,1.000000,10.000000,20.000000,2.115698,0.633770,10.000000,1100.000000,0.000000,0.976802
5,L3,1.000000,9.800423,3.195819,0.823725,-1.459719,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,4.836215,5.079995,0.863264,0.347884,10.000000,1011.155623,0.000000,0.505600
7,L5,1.000000,1.983169,20.000000,1.109262,-0.131436,12.583009,146.742454,0.000000,0.105883
8,Mi1,1.000000,3.948188,-3.129081,2.075519,-0.339162,13.957147,1100.000000,0.000000,0.980470
9,Mi4,1.000000,7.253222,-2.223793,1.359979,1.505155,10.000000,1100.000000,0.000000,0.928384
10,Mi9,1.000000,9.933308,3.365922,1.775326,-0.563267,25.942918,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.491176,0.950412,-0.177472,10.000000,177.593764,0.000000,1.000000
14,T3,1.000000,9.308119,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.886111
15,T4a,1.000000,8.459229,0.581444,0.977267,-0.447509,10.000000,230.001549,0.000000,0.987066
16,T4b,1.000000,10.000000,0.282972,1.009331,0.233163,10.000000,295.375356,0.000000,1.000000
17,T4c,1.000000,10.000000,0.334385,1.042226,0.098106,10.000000,341.805145,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,6.525350,1.010935,-0.101574,10.000000,740.462384,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.794362,998.743534,0.000000,0.010000
21,T5c,1.000000,9.725129,14.668510,0.987741,0.297413,13.283439,376.278710,0.000000,0.788330
22,T5d,1.000000,6.920706,12.379964,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.864628
23,Tm1,1.000000,2.384885,2.613652,1.483369,0.616333,20.438098,1100.000000,0.000000,1.000000
24,Tm2,1.000000,3.399587,2.062226,0.657664,0.181197,10.000000,111.941945,0.000000,0.994506
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.596825,0.449485,0.245370,-0.360868,10.000000,241.297078,0.000000,0.996202
28,Tm4,1.000000,7.589671,20.000000,0.864942,0.789935,10.000000,333.790329,0.000000,0.608184
29,Tm9,1.000000,0.100000,-4.923128,0.753700,0.423787,34.341340,1100.000000,0.000000,0.994496
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
