idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.288889,0.968263,-0.412143,10.000000,658.705157,0.000000,1.000000
1,R7,1.000000,10.000000,0.006792,0.981933,0.460265,10.000000,293.961907,0.000000,1.000000
2,R8,1.000000,9.991194,-0.005987,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.992528
3,L1,1.000000,9.998320,14.744404,1.497067,0.333386,10.000000,997.011624,0.000000,0.579281
4,L2,1.000000,10.000000,20.000000,2.084579,0.648604,10.000000,984.965203,0.000000,1.000000
5,L3,1.000000,7.075728,3.172239,0.793207,-1.402345,100.000000,1100.000000,0.000000,0.914287
6,L4,1.000000,5.626140,6.749207,1.131904,0.488784,10.000000,895.139736,0.000000,0.773149
7,L5,1.000000,1.917027,20.000000,1.137549,-0.139044,12.040460,160.594427,0.000000,0.125769
8,Mi1,1.000000,3.792574,-3.070698,2.066636,-0.344350,14.728703,1100.000000,0.000000,0.959538
9,Mi4,1.000000,7.669239,-2.347522,1.374096,1.536663,10.000000,1100.000000,0.000000,0.989591
10,Mi9,1.000000,6.843006,3.773792,1.985838,-0.631030,22.879747,1100.000000,0.000000,0.999700
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.497349,0.950412,-0.177472,10.000000,191.100077,0.000000,1.000000
14,T3,1.000000,9.285324,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.969988
15,T4a,1.000000,8.418518,0.654071,0.977267,-0.447509,10.000000,286.415570,0.000000,0.996423
16,T4b,1.000000,10.000000,0.305443,1.009331,0.233163,10.000000,385.097864,0.000000,1.000000
17,T4c,1.000000,9.615491,0.368357,1.042226,0.098106,10.000000,332.864837,0.000000,0.999577
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,9.714924,1.010935,-0.101574,10.000000,539.146899,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.782850,998.743673,0.000000,0.010000
21,T5c,1.000000,9.868962,14.668510,0.987741,0.297413,10.000000,353.618800,0.000000,0.868376
22,T5d,1.000000,6.868249,14.475147,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.999648
23,Tm1,1.000000,1.752981,3.576455,2.047238,0.883165,20.537994,1100.000000,0.000000,1.000000
24,Tm2,1.000000,2.011151,4.189587,1.501487,0.422332,10.000000,190.802233,0.000000,1.000000
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.526845,0.511811,0.259259,-0.382434,10.000000,263.506014,0.000000,0.998142
28,Tm4,1.000000,7.645977,20.000000,1.005480,0.826702,10.000000,461.927075,0.000000,0.759690
29,Tm9,1.000000,0.100000,-4.923128,0.786465,0.438374,34.031894,1100.000000,0.000000,0.999429
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
