idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,4.338018,-0.081299,0.968263,-0.412143,10.000000,1008.405269,0.000000,1.000000
1,R7,1.000000,10.000000,-0.000916,0.981933,0.460265,10.000000,998.567920,0.000000,1.000000
2,R8,1.000000,6.352645,2.102460,0.953650,-0.404584,49.805292,1012.650132,0.000000,1.000000
3,L1,1.000000,6.728728,6.916501,0.396174,0.097373,34.673995,257.062400,0.000000,0.481939
4,L2,1.000000,10.000000,20.000000,1.695886,0.628587,11.092340,298.023353,0.000000,0.975811
5,L3,1.000000,8.369484,3.302648,0.874033,-1.519252,100.000000,1100.000000,0.000000,1.000000
6,L4,1.000000,8.307750,7.470129,0.777098,0.400525,10.000000,332.985199,0.000000,0.494382
7,L5,1.000000,3.874979,0.700704,1.116036,-0.060001,10.000000,190.817567,0.000000,0.676557
8,Mi1,1.000000,4.486880,-1.484081,1.710473,-0.252770,20.547717,1093.744795,0.000000,0.764452
9,Mi4,1.000000,5.805507,-1.631344,1.536179,1.677586,10.000000,1100.000000,0.000000,0.925298
10,Mi9,1.000000,6.407485,4.636809,1.303009,-0.413704,18.277194,1100.000000,0.000000,0.589006
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.830707,0.950412,-0.177472,10.000000,901.893776,0.000000,1.000000
14,T3,1.000000,10.000000,3.892919,1.001930,-0.451334,100.000000,1065.401144,0.000000,1.000000
15,T4a,1.000000,7.736686,1.210998,0.977267,-0.447509,10.000000,936.121690,0.000000,0.994155
16,T4b,1.000000,8.553075,0.431131,1.009331,0.233163,10.000000,960.996238,0.000000,1.000000
17,T4c,1.000000,6.948584,0.434814,1.042226,0.098106,10.000000,972.790022,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,14.310390,1.010935,-0.101574,10.000000,1096.461801,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.724610,998.744257,0.000000,0.010000
21,T5c,1.000000,10.000000,14.668510,0.987741,0.297413,12.209800,974.293721,0.000000,1.000000
22,T5d,1.000000,8.780725,12.791156,1.021567,-0.368322,16.356508,1097.877412,0.000000,0.622868
23,Tm1,1.000000,2.104749,1.915849,1.267521,0.574062,37.069161,1100.000000,0.000000,1.000000
24,Tm2,1.000000,4.623964,5.888955,0.840417,0.163954,10.000000,1044.447235,0.000000,0.617927
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.041529,1.334206,0.380070,-0.340664,10.000000,918.236335,0.000000,1.000000
28,Tm4,1.000000,7.827712,16.366359,1.177720,0.974942,12.109498,1035.449774,0.000000,0.899659
29,Tm9,1.000000,0.100000,-2.998876,0.700917,0.388754,26.252505,1093.668278,0.000000,0.775360
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
