idx,cell,in_gain,out_gain,bias,gt_scale,gt_bias,tau_lp,tau_hp,v_rest,hp_gain
0,R1-6,1.000000,10.000000,-0.282563,0.968263,-0.412143,10.000000,545.449419,0.000000,1.000000
1,R7,1.000000,10.000000,0.000044,0.981933,0.460265,10.000000,200.359464,0.000000,1.000000
2,R8,1.000000,9.699209,-0.000508,0.953650,-0.404584,100.000000,1100.000000,0.000000,0.971843
3,L1,1.000000,10.000000,16.396038,1.669255,0.366493,10.000000,1100.000000,0.000000,0.679774
4,L2,1.000000,10.000000,20.000000,2.114436,0.632439,10.000000,1100.000000,0.000000,0.999283
5,L3,1.000000,9.631161,3.181833,0.822400,-1.457730,100.000000,1100.000000,0.000000,0.999944
6,L4,1.000000,4.905204,5.182481,0.882801,0.354866,10.000000,1014.788142,0.000000,0.543374
7,L5,1.000000,1.947594,20.000000,1.108435,-0.131055,12.629243,146.467798,0.000000,0.113380
8,Mi1,1.000000,3.937421,-3.114752,2.071383,-0.338062,13.933334,1100.000000,0.000000,0.990610
9,Mi4,1.000000,7.276828,-2.240514,1.367941,1.514553,10.000000,1100.000000,0.000000,0.937370
10,Mi9,1.000000,9.307593,3.395717,1.785407,-0.566789,25.751916,1100.000000,0.000000,1.000000
11,T1,1.000000,0.100000,-0.826513,0.950393,-0.039444,50.785009,1008.701817,0.000000,0.010000
12,T2,1.000000,1.001756,-0.545354,0.974155,-0.040411,49.958478,997.247714,0.000000,0.080637
13,T2a,1.000000,10.000000,0.483296,0.950412,-0.177472,10.000000,178.532014,0.000000,1.000000
14,T3,1.000000,9.364290,3.892919,1.001930,-0.451334,100.000000,1100.000000,0.000000,0.936872
15,T4a,1.000000,8.447745,0.585060,0.977267,-0.447509,10.000000,233.542220,0.000000,0.992942
16,T4b,1.000000,10.000000,0.288359,1.009331,0.233163,10.000000,316.836329,0.000000,1.000000
17,T4c,1.000000,10.000000,0.331411,1.042226,0.098106,10.000000,334.674363,0.000000,1.000000
18,T4d,1.000000,0.888292,-0.822127,0.988651,-0.151834,50.721234,1003.047873,0.000000,0.010000
19,T5a,1.000000,10.000000,6.464664,1.010935,-0.101574,10.000000,700.770186,0.000000,1.000000
20,T5b,1.000000,0.100000,0.029781,1.007302,-0.329967,51.791940,998.743564,0.000000,0.010000
21,T5c,1.000000,9.738522,14.668510,0.987741,0.297413,13.136416,379.067633,0.000000,0.788340
22,T5d,1.000000,6.965728,12.298770,1.021567,-0.368322,10.000000,1100.000000,0.000000,0.900097
23,Tm1,1.000000,2.271968,2.732373,1.552714,0.644472,20.307525,1100.000000,0.000000,0.999914
24,Tm2,1.000000,3.376886,2.056011,0.656559,0.180568,10.000000,111.355566,0.000000,0.998433
25,Tm20,1.000000,0.920447,-0.865825,0.994652,-0.377985,47.890232,993.225662,0.000000,0.010000
26,Tm21,1.000000,0.770459,-0.924106,1.016849,-0.121035,50.279464,992.361837,0.000000,0.010000
27,Tm3,1.000000,4.597581,0.446066,0.243484,-0.358011,10.000000,240.887280,0.000000,0.996934
28,Tm4,1.000000,7.412156,20.000000,0.865685,0.791420,10.000000,331.298708,0.000000,0.638850
29,Tm9,1.000000,0.100000,-4.923128,0.756152,0.425154,34.295530,1100.000000,0.000000,0.999909
30,C2,1.000000,0.440260,-0.818413,1.041125,-0.460045,49.962693,1005.329406,0.000000,0.010000
31,C3,1.000000,0.388039,-0.595366,0.964206,-0.486477,48.490647,1004.316708,0.000000,0.010000
32,Lawf1,1.000000,0.737381,-0.842855,1.030782,0.423729,48.816899,1009.637435,0.000000,0.010000
33,Lawf2,1.000000,0.831635,-0.837269,0.964028,0.113468,51.860612,1001.805370,0.000000,0.010000
