idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,C2,0.843699,1.024084,0.000000,1.000000,-50.835352,-0.200000,-51.986299
1,C3,0.100000,0.927113,0.000000,1.000000,-50.835352,-0.200000,-51.986299
2,L1,0.904459,0.100000,0.000000,1.000000,-50.835352,-0.200000,-51.986299
3,L2,0.957570,0.898733,0.000000,1.000000,-50.835352,-0.200000,-51.986299
4,L3,0.587171,0.100000,0.000000,1.000000,-50.835352,-0.200000,-51.986299
5,L4,1.011100,1.044645,0.000000,1.000000,-50.835352,-0.200000,-51.986299
6,L5,0.100000,0.927113,0.000000,1.000000,-50.835352,-0.200000,-51.986299
7,Mi1,0.840181,0.965621,0.000000,1.000000,-50.835352,-0.200000,-51.986299
8,Mi4,0.840181,0.965621,0.000000,1.000000,-50.835352,-0.200000,-51.986299
9,Mi9,0.965225,0.929481,54.142746,1.000000,-50.835352,-0.200000,-51.986299
10,R1-6,0.100000,0.917161,53.636488,1.000000,-50.835352,-0.200000,-51.986299
11,R7,0.831645,0.948787,0.000000,1.000000,-50.835352,-0.200000,-51.986299
12,R8,0.832393,0.854872,0.000000,1.000000,-50.835352,-0.200000,-51.986299
13,T1,0.100000,0.954313,0.000000,1.000000,-50.835352,-0.200000,-51.986299
14,T2,0.100000,0.172173,0.000000,1.000000,-50.835352,-0.200000,-51.986299
15,T2a,0.914581,1.007023,0.000000,1.000000,-50.835352,-0.200000,-51.986299
16,T3,0.914581,1.007023,0.000000,1.000000,-50.835352,-0.200000,-51.986299
17,T4a,0.100000,0.909128,0.000000,0.529877,-50.835352,-0.200000,-51.986299
18,T4b,0.967480,1.067628,0.000000,0.526871,-50.835352,-0.200000,-51.986299
19,T4c,0.930467,0.100000,0.000000,0.520254,-50.835352,-0.200000,-51.986299
20,T4d,0.100000,0.964074,0.388718,0.521889,-50.835352,-0.200000,-51.986299
21,T5a,0.831645,0.948787,0.000000,0.565422,-50.835352,-0.200000,-51.986299
22,T5b,0.923616,0.251604,0.000000,0.551891,-50.835352,-0.200000,-51.986299
23,T5c,0.100000,0.917161,53.636488,0.559039,-50.835352,-0.200000,-51.986299
24,T5d,0.831645,0.948787,0.000000,0.556694,-50.835352,-0.200000,-51.986299
25,Tm1,0.827800,0.966958,0.000000,1.000000,-50.835352,-0.200000,-51.986299
26,Tm2,0.904459,0.100000,0.000000,1.000000,-50.835352,-0.200000,-51.986299
27,Tm20,0.100000,0.172173,0.000000,1.000000,-50.835352,-0.200000,-51.986299
28,Tm21,0.810786,0.310568,0.369205,1.000000,-50.835352,-0.200000,-51.986299
29,Tm3,0.569375,0.100000,0.000000,1.000000,-50.835352,-0.200000,-51.986299
30,Tm4,0.100000,0.172173,0.000000,1.000000,-50.835352,-0.200000,-51.986299
31,Tm9,0.587171,0.100000,0.000000,1.000000,-50.835352,-0.200000,-51.986299
