,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.396854,,,2.119779,1.770766,0.100000,0.100000,,,,,,,,,,,,,,,,,,0.714976,,,,2.189183,0.100000,,,,2.359207,,,,,,,,,,,,,,,,,,,,,,
R7,,,5.970602,1.270627,,0.100000,,,0.100000,,3.469260,0.100000,,,,,,,,,,,,,,,,,,0.100000,1.353468,,,9.072359,1.276037,,,1.669886,0.100000,,3.281928,,0.134226,1.915209,1.440379,9.341073,1.714232,,,,,,,,,
R8,,2.095390,7.220285,1.946022,2.423381,0.100000,,3.776538,0.100000,,4.384058,2.282508,,,,,,,,,,,,,0.100000,,,,1.285973,6.109739,1.746029,7.950902,,,0.100000,,5.101045,1.916671,1.204631,,0.100000,0.100000,,,0.125596,0.100000,,0.100000,,0.100000,,,,,1.041571,
L1,5.115443,0.100000,7.127090,3.428887,1.808921,3.321283,6.139029,1.856067,1.046289,3.728926,1.319032,,,,,,3.947144,0.410834,,,,,,,2.018001,0.100000,1.887614,,2.644774,0.436260,,0.100000,,1.907957,,,,0.327362,1.802946,,,,0.100000,,,,,,,,,1.659422,,,,
L2,0.100000,,0.213814,1.449091,1.832477,0.836646,0.106816,0.257702,1.601891,0.107056,0.160887,0.100000,,,,,0.164003,0.100000,0.246562,,,,,,0.100000,0.100000,1.854404,,0.114075,0.100000,,,,6.647416,,0.183629,0.100000,,1.789283,,0.100000,,,,0.266867,,,,,,,1.646027,,,,
L3,,0.100000,0.100000,6.279722,0.101155,,,,1.480417,,0.176110,6.354885,,,,,1.321087,0.100000,0.100000,0.100000,,,,,0.100000,,,,0.100000,9.964334,1.249943,,3.062411,,7.965184,0.100000,,1.023459,0.100000,1.033896,9.954784,1.007670,0.100000,0.100000,4.496168,8.746449,0.100000,0.281840,,,,,0.986112,,0.100000,0.100000
L4,0.100000,,,5.308035,0.100000,4.045154,0.100000,0.100000,0.100000,,,0.100000,,,,,3.539419,2.415896,0.100000,0.100000,,,,,,0.100000,,,,5.459773,7.412069,5.194323,,,,0.100000,5.059730,,,,,,1.983037,,,,,,,,,1.360672,,,,
L5,,,,0.100000,0.674722,,,0.921633,0.699100,0.148875,0.299726,1.922033,,,,,1.350905,2.276878,0.100000,,,,,,0.100000,2.141285,0.174523,,0.161092,0.618522,1.791849,0.100000,,6.719064,0.477503,0.100000,1.848573,0.242604,0.100000,,4.378440,0.113481,2.258990,,0.453969,,,,2.887376,0.400882,3.927183,0.445470,,5.708619,,
Mi1,,2.814597,3.382432,0.100000,0.100000,,,0.495440,0.100000,0.797006,0.100000,2.322481,1.934930,6.530052,0.985789,0.100000,1.505834,0.100000,0.157094,,,,,,2.029618,0.106402,0.407139,8.280690,0.173342,1.918246,5.269173,7.162997,0.100000,,3.438910,0.100000,0.100000,0.152290,0.100000,,2.003636,0.115587,0.273309,,,5.897703,,0.100000,1.027346,3.807069,1.086503,0.514562,1.930022,0.100000,7.902163,0.100000
Tm3,,,,0.100000,0.253813,,,,1.806086,1.560042,3.885510,3.892349,0.996650,10.000000,2.861520,0.100000,,,0.850239,,,1.020678,,0.950867,,1.223650,2.343391,9.451903,0.100000,6.519421,3.649729,0.129381,,,0.671370,0.100000,0.555188,,,0.100000,,,0.209088,,,,0.156443,,8.592882,1.215903,2.093290,0.163134,,0.226980,,
Mi4,,,,,2.380960,0.100000,,4.917384,10.000000,0.100000,0.100000,1.795821,5.821360,0.100000,1.953504,2.249305,0.851715,5.738262,0.100000,3.063656,,,,,3.840617,,0.101370,,0.100000,10.000000,0.111723,0.100000,0.100000,,0.100000,,0.790266,,0.101916,2.621079,0.100000,,1.864598,3.129554,1.974953,10.000000,1.932054,2.354817,0.332328,,9.918813,1.518559,1.036390,1.275847,,
Mi9,,,,,,9.987797,2.774193,,10.000000,1.891848,0.356005,,0.000000,0.100000,0.100000,2.389252,1.808922,0.100000,4.450916,2.037019,,,,,,10.000000,0.100000,3.307663,0.100000,,0.100000,0.100000,0.100000,,0.100000,,0.713993,1.863761,,1.479875,0.810413,0.100000,1.824566,1.706803,0.100000,,1.033078,,0.601811,0.989889,,0.100000,0.189282,7.604447,0.100000,
T4a,,,,,,,,,,,,0.100000,0.118611,0.957286,0.100000,0.972659,,,,,6.805943,,,,,,,,,2.113179,,,,,,0.117128,,,,,,,0.175286,,,,,,,2.051362,,,,,2.735093,0.389246
T4b,,,,,,,,,0.100000,,10.000000,1.836129,0.100000,9.983932,,1.019862,,,,,,1.807540,,,,,,,,,,,,,,0.147536,,,,,,,1.678702,,,,,,0.100000,5.458045,0.100000,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.144147,,,,,,,,0.970474,0.340977,,1.511245,,,,,,,,,,,,,,,,,,,,,,,,0.614699,1.450263,,0.104973,0.100000,,
T4d,,,,,,,,,0.100000,,,,,,1.041329,0.100000,,,,,,,,0.809249,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.102598,6.576293,,
Tm1,,,,,0.309533,,,0.298062,0.100000,0.106840,0.384100,2.074924,,,1.005863,,0.278528,0.100000,0.100000,1.806641,3.569674,7.210768,3.145958,0.100000,0.962935,0.100000,0.100000,0.750734,2.805449,4.525970,,5.033136,10.000000,,5.174473,2.156331,,1.966588,0.147022,2.203846,1.869819,0.138935,0.249770,0.222339,,,0.269823,0.100000,,3.919595,,0.100000,0.114359,0.100000,5.667055,0.100000
Tm2,,,,6.212613,0.105640,,,0.752504,5.352111,1.061430,1.131764,2.507648,0.100000,,1.099471,,1.315363,,0.100000,5.167890,6.559708,9.811536,6.106959,0.100000,2.971320,2.846619,0.101446,4.451297,,3.700351,3.781179,1.601398,7.369197,,,2.150678,,,0.100000,,,0.131059,0.146278,,,,,,9.262734,1.257692,2.032473,0.976619,0.893082,0.100000,2.225612,0.100000
Tm4,,,,,0.100000,,,,1.396847,0.100000,0.225943,,,,,,2.985574,3.179021,1.393770,,0.159164,5.374394,6.158531,1.658504,0.100000,2.259568,1.881822,1.731529,0.105140,4.825727,,3.746613,,,3.526510,0.318614,2.006676,,1.936311,,,0.100026,0.242782,,,,,,0.873452,1.280894,0.100000,0.100000,,1.135660,,2.000417
Tm9,,,,,,9.664408,,,,,0.100000,0.924009,,,,,1.966599,0.717519,0.100000,0.100000,0.100000,5.284893,5.653503,0.100000,,0.100000,0.100000,,,,,,6.211366,,,,,,,,3.752630,1.859363,,,,3.810666,0.100000,,,1.196300,0.100000,,1.744242,,10.000000,0.100000
T5a,,,,,,,,,,,,,4.717238,,,,,0.100000,,,8.109838,3.056204,,,,0.100000,,,,,,,,,,,,,,,,,1.728847,,,,,,,4.278994,,,,2.453151,10.000000,1.936726
T5b,,,,,,,,,,,,,,5.841864,,,,,,,5.428061,4.496334,,,,1.219564,,,,,,,,,,,,,,,,,,,,,,,0.100000,6.147809,9.976664,,,7.279253,,
T5c,,,,,,,,,,,,,,,8.315624,,,,,,,1.000371,8.888769,0.100000,,9.836259,,,,,,,,,,,,,,,,,,,,,,,,0.184658,1.346446,,1.065614,0.170972,,
T5d,,,,,,,,,,,,,,,0.100000,0.954044,,,,,,,,0.100000,,1.059547,,,,,,,,,,,,,,,,,,,,,,,,0.754184,0.100000,,0.650995,3.204436,,
T1,0.100000,3.853430,2.003463,,0.172776,0.100000,,1.633339,,,,4.046838,,,,,0.100000,0.387538,0.497304,,,,,,,,,,,,,,,5.941407,,,,,,,0.100000,,,,,,,,,,,,0.976215,,,
T2,,,,,,,,0.100000,1.097321,1.329012,,0.100000,,,,,0.247340,0.868810,1.843803,,,,,,,9.894711,0.899203,0.100000,,,,0.456474,,,,,0.100000,,,,,0.100000,2.176802,,0.100000,2.794991,,,9.889109,7.051730,0.100000,3.840236,,0.100000,0.991183,2.200295
T2a,,,,,,,,,0.515316,0.148576,,,,,,,1.300130,,0.100000,,,,,,,0.100000,1.897411,0.584632,3.148802,,,7.418543,10.000000,,1.704154,1.843953,,,,,2.392393,2.874412,,0.253286,0.100000,,0.238053,,,0.100000,0.100000,,1.893264,2.723923,8.313184,1.103281
T3,,,,,,,,,,0.938504,,,,,,1.019309,2.861309,,,,,,,,,6.549806,1.034968,1.039494,,10.000000,,0.133740,,,,,,,2.478038,,,0.100000,,,,,1.050181,,,,,,,8.648768,,2.798898
C2,0.100000,6.713506,0.100000,1.567490,0.192012,0.100000,0.100000,0.194960,0.223465,,4.032945,,,,,,0.877154,,,1.373361,,,,,0.357532,6.927797,1.984531,0.100000,1.914247,3.038975,,,,0.322894,,,,2.037813,1.894667,1.242306,,,2.549668,,,,,,,,,,,,,
C3,0.511611,,,1.596943,1.856272,0.100000,1.094928,0.788998,4.316293,7.901703,0.100000,0.750486,0.100000,0.348435,1.053826,1.378140,1.346657,0.100000,3.862635,0.100000,,,,,2.507274,2.136179,6.464316,0.100000,3.984371,,,,,1.544535,,0.100000,,2.109975,3.341207,,0.100000,0.100000,7.853146,,,,,,,0.240103,,,,,,
Lawf1,0.100000,,,0.100000,0.100000,1.500161,,1.604450,,5.607810,,4.227578,,,,,,,,,,,,,0.100000,,,,,,0.314085,,,8.685432,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.382187,,,6.511563,1.697169,10.000000,,0.100000,,,,,,,,,3.223559,1.456423,,0.509447,,,,,1.354871,,,,0.115150,0.100000,1.607976,,,5.121972,,2.296805,0.995317,,,,,,,,,,,,,1.711845,,,,2.178029,,
Dm3v,,,,,,,,,,,10.000000,9.944502,,,,,0.119315,5.492398,,,,,,,,,1.866690,,,,,,3.190532,,,,,,,,10.000000,0.918000,,,,,3.179853,,,,,,2.139471,0.100000,0.100000,9.267677
Lai,9.329813,,,6.322681,0.100000,6.297065,,0.369116,,,,,,,,,,,,,,,,,0.771044,,,,,8.348958,,,,3.053660,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,7.170112,,,,,0.100000,0.100000,0.471411,,2.054368,1.012788,,0.100000,3.893206,,,,,,,10.000000,,,,,4.227084,,,,4.462798,,1.170416,0.100000,,2.552563,,,0.603014,,6.348946,,,,4.585443,,,,,,,
Mi13,,,,,,,0.100000,0.100000,0.100000,0.376157,,0.107467,,,,,1.560390,0.762681,2.058661,0.100000,,,,,2.042438,2.871435,1.878998,,,,,,,,,,,,,,0.100000,,,,5.441934,,,,,,,,,1.004278,,
Mi14,,,,,2.855914,,,2.206363,,,,0.100000,,,,,0.826866,0.311217,0.687511,,,,,,0.100000,0.100000,,0.100000,,,,,,,,2.231330,,,,,0.989952,,1.293022,,,,,,,,,1.041822,,3.351064,,
Mi15,,,,,,,,,,,0.101062,,,,,,,,1.908582,,,,,,0.130947,,1.518577,,,0.135101,2.200161,,,,3.603605,,2.138659,2.107435,1.824956,,,2.167598,1.023627,1.632581,,0.100000,,,,,,,,0.100000,,
Mi2,,,,,,,,,0.100000,,,,,,,,0.142326,,2.550632,,,,,,,0.301000,1.811306,0.100000,,,,,,,,,0.359032,,,,0.610672,1.881782,0.291801,,,,,1.751211,,,,,,0.987809,,
Tm16,,,,,,,,,0.100000,,0.100002,0.100000,,,,,0.118085,1.711923,0.116299,1.877508,,,,,,2.211966,,,,0.419898,0.135249,6.886861,,,3.098999,,,,,,0.158556,1.039570,1.870363,,,0.813800,1.785784,0.321490,0.729145,1.029961,0.100000,,,6.599553,,0.100000
Tm20,,,,,,,,,,,0.100000,4.437605,,,,,1.444724,0.100000,,1.110431,,,,,0.100000,9.238626,2.191970,,,0.100000,,,,,,,,,0.100000,2.295189,7.003952,0.513057,1.041950,1.442419,,8.600372,0.100000,7.877381,7.633453,,,3.253880,0.982222,0.100000,0.989763,
