idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.003716,0.811601,-4.070379,1.046335,0.000000,11.194699,200.512504,0.000000,0.000000,20.127888,20.128016
1,R7,1.003716,5.670307,-5.140808,1.018985,0.000000,59.236167,191.981846,0.000000,0.000000,18.823656,18.823663
2,R8,1.003716,3.322550,-2.361136,0.953487,0.000000,10.000000,201.465475,0.000000,0.000000,15.047530,15.047596
3,L1,1.003716,3.177920,4.999726,0.121032,0.000000,32.002835,184.432674,0.000000,0.600000,19.462596,19.466772
4,L2,1.003716,2.829974,4.735879,0.272126,0.000000,22.071677,178.417370,0.000000,0.600000,7.134412,7.141615
5,L3,1.003716,0.202987,-5.064071,0.703558,0.000000,34.239301,195.981772,0.000000,0.000000,342.102749,342.251364
6,L4,1.003716,1.297188,0.347441,0.134619,0.000000,10.000000,193.827119,0.000000,1.000000,0.000000,0.001590
7,L5,1.003716,3.868110,6.077747,0.100000,0.000000,10.000000,162.422745,0.000000,1.000000,0.000000,-0.003028
8,Mi1,1.003716,2.804463,4.007174,0.996117,0.000000,59.918534,205.021400,0.000000,0.000000,-11.846612,-11.850021
9,Tm3,1.003716,6.696653,42.058694,0.992273,0.000000,100.000000,204.927673,0.000000,0.000000,140.116627,140.132548
10,Mi4,1.003716,4.028344,0.133653,0.999716,0.000000,10.000000,205.641045,0.000000,0.000000,-18.164528,-18.170629
11,Mi9,1.003716,2.190659,-2.215176,0.990745,0.000000,27.741460,192.772195,0.000000,0.000000,14.815274,14.824054
12,T4a,1.003716,10.000000,32.250108,0.955809,0.000000,63.832394,201.060597,0.000000,0.000000,397.505599,397.575267
13,T4b,1.003716,0.513141,-1.905996,1.028874,0.000000,48.098055,199.217491,0.000000,0.000000,-14.233892,-14.239036
14,T4c,1.003716,2.943130,0.014815,1.008741,0.000000,49.968388,201.809977,0.000000,0.000000,-15.512379,-15.516779
15,T4d,1.003716,0.354212,-2.003361,0.954812,0.000000,48.822948,193.306526,0.000000,0.000000,0.764721,0.763905
16,Tm1,1.003716,2.117742,10.271947,1.021355,0.000000,45.824929,209.481119,0.000000,0.000000,33.416775,33.437654
17,Tm2,1.003716,0.836087,-0.975871,1.000608,0.000000,45.424514,204.873730,0.000000,0.000000,7.612485,7.617746
18,Tm4,1.003716,3.467374,-10.037965,0.959408,0.000000,22.468587,195.816926,0.000000,0.000000,4.656093,4.659085
19,Tm9,1.003716,0.834353,0.171825,1.028501,0.000000,55.418566,195.635871,0.000000,0.000000,-0.422763,-0.423098
20,T5a,1.003716,3.948312,2.885317,1.036763,0.000000,39.251542,199.568160,0.000000,0.000000,-44.968436,-44.983294
21,T5b,1.003716,3.598571,3.031569,1.004282,0.000000,55.359529,208.213426,0.000000,0.000000,-4.289182,-4.290155
22,T5c,1.003716,0.100000,-4.977054,0.975786,0.000000,45.979967,194.182959,0.000000,0.000000,-10.555246,-10.559238
23,T5d,1.003716,2.080100,-1.802705,0.986148,0.000000,50.610098,201.320229,0.000000,0.000000,-17.043106,-17.048452
24,T1,1.003716,2.741355,25.096678,1.028870,0.000000,60.755772,197.040975,0.000000,0.000000,75.957997,75.987664
25,T2,1.003716,2.656398,2.738966,1.028025,0.000000,57.323859,209.242232,0.000000,0.000000,110.935835,110.955207
26,T2a,1.003716,0.114319,0.008324,1.010178,0.000000,48.922539,190.551813,0.000000,0.000000,0.617139,0.617583
27,T3,1.003716,3.271898,2.514718,0.978288,0.000000,58.745535,200.289490,0.000000,0.000000,156.896719,156.926351
28,C2,1.003716,1.180818,1.006367,0.957061,0.000000,10.000000,194.393048,0.000000,0.000000,-10.481759,-10.479303
29,C3,1.003716,8.681297,-5.813913,1.029771,0.000000,11.503761,193.050462,0.000000,0.000000,-71.029527,-71.049538
