,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,7.431448,,,1.808442,1.865658,0.183956,0.100000,,,,,,,,,,,,,,,,,,1.162946,,,,5.794220,0.100000,,,,1.874008,,,,,,,,,,,,,,,,,,,,,,
R7,,,6.948576,5.393142,,0.413304,,,2.949467,,0.100000,9.379752,,,,,,,,,,,,,,,,,,2.994481,7.510517,,,6.728739,4.542026,,,1.531840,0.503935,,8.032953,,0.631798,2.041224,0.100000,10.000000,1.747234,,,,,,,,,
R8,,1.156057,10.000000,6.027950,2.382156,0.100000,,10.000000,0.100000,,5.315787,0.100000,,,,,,,,,,,,,0.100000,,,,0.213544,0.758020,3.335251,10.000000,,,0.100000,,0.888039,1.853193,0.100000,,0.100000,9.863338,,,3.626204,1.228595,,0.123264,,7.207737,,,,,0.982514,
L1,10.000000,0.129498,10.000000,6.468739,1.865573,6.057203,10.000000,3.233729,1.068801,5.768410,3.598766,,,,,,5.994649,5.639595,,,,,,,10.000000,1.265951,10.000000,,2.735563,0.100000,,0.100000,,7.291002,,,,0.298696,0.100000,,,,0.100000,,,,,,,,,0.100000,,,,
L2,0.214440,,0.486662,2.685434,1.867137,0.456224,0.100000,0.100000,1.113089,0.908877,0.188380,0.126440,,,,,0.107346,0.100000,0.249136,,,,,,0.100000,0.100000,7.549445,,0.196087,0.100000,,,,3.483861,,0.149803,1.767979,,1.720177,,2.181717,,,,0.241169,,,,,,,2.788258,,,,
L3,,0.115248,3.705401,10.000000,0.320469,,,,2.429646,,1.553373,2.619605,,,,,2.826250,0.100000,2.885515,4.849481,,,,,6.330325,,,,0.465191,8.474085,0.388948,,5.480152,,6.521015,0.100000,,1.464950,0.100000,3.252647,5.798498,0.999781,2.930339,1.324725,1.434359,4.233319,1.081878,0.100000,,,,,1.043739,,0.781950,0.100000
L4,0.100000,,,3.497786,0.100000,1.465575,0.100000,0.100000,0.100000,,,10.000000,,,,,0.198289,4.166136,0.100000,0.225835,,,,,,1.298730,,,,2.011513,4.061652,9.607284,,,,5.024228,9.181073,,,,,,2.010574,,,,,,,,,1.351194,,,,
L5,,,,0.100000,0.555938,,,10.000000,2.298228,1.761510,0.100000,2.253502,,,,,2.279350,10.000000,0.101024,,,,,,0.673997,7.575418,0.100000,,0.100000,0.100000,3.086002,0.100000,,7.397187,0.100000,0.100000,0.100000,0.100000,0.100000,,7.352249,4.922040,5.362707,,6.777886,,,,0.100000,0.356179,7.306447,2.482046,,6.767192,,
Mi1,,2.400110,10.000000,3.082393,0.100000,,,2.146672,0.100000,1.753422,1.608324,2.437432,2.670483,1.098863,1.257604,4.297827,3.660032,0.100000,0.676197,,,,,,0.100000,0.672928,5.709740,6.435201,0.100000,0.488716,3.904952,0.100000,0.100000,,3.424673,0.100000,6.056857,0.180209,0.610380,,0.224378,1.126677,1.329845,,,9.785220,,0.543958,0.986384,1.177595,0.100000,3.426089,1.955184,0.100000,10.000000,3.347171
Tm3,,,,0.100000,0.263943,,,,2.939797,4.205461,6.373951,7.474827,2.163561,8.540672,9.011230,1.385133,,,0.100000,,,1.036841,,1.006998,,10.000000,10.000000,10.000000,3.749433,10.000000,6.553762,0.100000,,,1.598567,0.100000,1.746512,,,0.100000,,,0.699547,,,,6.889675,,4.987967,3.177114,4.422205,8.008570,,1.988223,,
Mi4,,,,,1.808018,0.100000,,0.100000,10.000000,0.100000,0.100000,1.025041,3.668520,4.436558,6.152512,0.100000,1.413223,10.000000,0.100000,3.330777,,,,,1.391932,,0.100000,,0.100000,10.000000,2.033747,0.100000,1.375363,,0.100000,,4.919004,,0.100000,0.934040,1.996220,,2.717055,3.799627,5.979981,10.000000,5.264768,2.609535,1.147401,,2.586200,2.583940,0.973083,1.082895,,
