idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.736950,1.658544,0.714698,1.034220,0.000000,38.697798,191.293314,0.000000,0.000000,19.990770,19.990770
1,R7,1.736950,2.068129,-0.530162,0.963056,0.000000,39.565482,199.827612,0.000000,0.000000,19.959964,19.959964
2,R8,1.736950,0.540702,0.063053,1.006196,0.000000,40.783017,196.737689,0.000000,0.000000,19.097306,19.097306
3,L1,1.736950,1.613670,19.401081,0.660090,0.000000,38.030284,205.373021,0.000000,0.600000,-8.262294,-8.262294
4,L2,1.736950,1.310575,19.096722,0.700676,0.000000,40.079368,202.533894,0.000000,0.600000,-14.617519,-14.617519
5,L3,1.736950,1.898958,19.926311,0.624668,0.000000,39.497757,201.679481,0.000000,0.000000,-12.528765,-12.528765
6,L4,1.736950,1.060280,19.878817,0.100000,0.000000,38.250275,195.933076,0.000000,1.000000,0.000000,0.000000
7,L5,1.736950,1.920728,20.417716,0.381891,0.000000,38.596255,199.818166,0.000000,1.000000,0.000000,-0.000000
8,Mi1,1.736950,1.613667,20.433910,0.400932,0.000000,39.838590,209.279196,0.000000,0.000000,-0.169214,-0.169214
9,Tm3,1.736950,1.640958,19.994487,0.502948,0.000000,38.395637,207.783464,0.000000,0.000000,9.439065,9.439065
10,Mi4,1.736950,0.768526,20.522347,1.422839,0.000000,41.069195,202.536651,0.000000,0.000000,5.609787,5.609787
11,Mi9,1.736950,1.932626,20.731572,0.206916,0.000000,38.308846,195.934143,0.000000,0.000000,1.524228,1.524228
12,T4a,1.736950,0.983756,20.164784,1.026742,0.000000,39.995080,207.904628,0.000000,0.000000,4.255656,4.255656
13,T4b,1.736950,0.157566,19.088080,0.961813,0.000000,40.331595,201.310789,0.000000,0.000000,-0.627000,-0.627000
14,T4c,1.736950,0.196680,19.002429,1.029438,0.000000,41.316956,207.969227,0.000000,0.000000,-0.635965,-0.635965
15,T4d,1.736950,1.345681,20.242691,0.971876,0.000000,39.046405,202.208216,0.000000,0.000000,3.071148,3.071148
16,Tm1,1.736950,1.144121,19.911124,0.619887,0.000000,39.465767,203.135140,0.000000,0.000000,-3.490831,-3.490831
17,Tm2,1.736950,1.349009,18.981613,0.868590,0.000000,39.647765,208.086973,0.000000,0.000000,0.914625,0.914625
18,Tm4,1.736950,0.938691,20.051597,0.588727,0.000000,39.154990,208.800017,0.000000,0.000000,-3.266758,-3.266758
19,Tm9,1.736950,1.048761,19.414983,0.100000,0.000000,39.121889,204.781474,0.000000,0.000000,0.775246,0.775246
20,T5a,1.736950,0.236152,19.277034,1.047093,0.000000,41.269665,200.503825,0.000000,0.000000,0.244479,0.244479
21,T5b,1.736950,0.505989,19.669251,1.026498,0.000000,38.514813,191.663038,0.000000,0.000000,1.847526,1.847526
22,T5c,1.736950,0.858899,19.561299,1.041832,0.000000,38.942543,193.393407,0.000000,0.000000,2.923684,2.923684
23,T5d,1.736950,1.303451,19.785942,1.047933,0.000000,38.911143,193.234677,0.000000,0.000000,4.053358,4.053358
