,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.876636,,,0.100000,0.100000,0.100000,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,1.888426,1.914133,,,,2.200530,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.967289,0.100000,,0.100000,,,0.100000,,0.100000,0.100000,,,,,,,,,,,,,,,,,,2.028198,0.100000,,,2.236612,0.100000,,,0.100000,2.006243,,0.100000,,0.100000,0.100000,0.100000,1.970593,0.100000,,,,,,,,,
R8,,1.963242,1.911191,0.100000,0.100000,0.100000,,0.100000,0.100000,,0.100000,0.100000,,,,,,,,,,,,,0.100000,,,,1.923516,2.002450,0.100000,0.100000,,,0.100000,,1.958242,0.100000,1.979157,,0.100000,0.677578,,,0.100000,2.036566,,0.100000,,0.100000,,,,,0.998518,
L1,1.672598,0.179332,0.207068,1.866431,1.919678,0.100000,2.008375,2.105498,1.872430,1.051713,0.100000,,,,,,0.100000,1.707279,,,,,,,1.777943,1.830721,1.920911,,0.100000,0.119595,,2.015965,,2.229464,,,,0.100000,1.907400,,,,0.206957,,,,,,,,,1.631663,,,,
L2,1.997855,,1.708257,0.130617,0.100000,1.757491,0.100000,0.100000,0.100000,0.100000,0.104441,0.103719,,,,,0.100000,0.110650,0.100000,,,,,,0.240278,0.124751,0.203491,,0.547245,1.845105,,,,0.100000,,1.826618,2.098479,,1.775578,,0.174181,,,,0.106612,,,,,,,0.159768,,,,
L3,,1.788609,1.772289,0.100061,0.100000,,,,0.162432,,0.100832,0.100000,,,,,0.100000,1.946510,0.100000,0.100000,,,,,0.138053,,,,1.774822,1.820982,0.100000,,0.497884,,0.157732,1.824144,,1.045911,1.831628,0.100000,0.150096,1.018402,0.164746,0.100000,0.104300,1.810680,0.198329,0.241668,,,,,0.962919,,0.166436,0.357393
L4,0.274564,,,1.612978,0.229695,1.841263,0.209095,0.100000,0.150735,,,0.247745,,,,,0.100000,0.121924,0.100000,0.187550,,,,,,2.203903,,,,2.045122,0.109977,0.313585,,,,0.117122,0.335122,,,,,,0.264263,,,,,,,,,2.139114,,,,
L5,,,,0.100000,1.865845,,,0.195490,2.316279,1.412619,0.110841,0.100000,,,,,0.295846,0.157632,0.137785,,,,,,1.764314,2.162621,0.190127,,0.235469,0.313344,0.100000,2.162444,,0.100000,0.141652,0.100000,1.935892,0.200829,1.197532,,0.215691,1.891898,0.294913,,0.105032,,,,0.151503,1.848298,0.229890,2.052905,,1.832277,,
Mi1,,0.304848,1.848419,1.038308,1.745827,,,2.196910,1.494184,1.746609,0.157895,0.119469,0.216650,0.318853,0.197856,0.247569,1.646326,1.831545,0.127456,,,,,,1.704720,2.131662,1.763733,0.321076,0.265577,0.264952,0.384478,0.235967,0.201951,,0.664592,0.220513,1.326787,0.290553,0.236739,,0.246489,1.896500,0.257647,,,0.100000,,0.153690,0.990496,1.787415,0.158655,2.175571,0.543365,0.179137,0.210568,1.654881
Tm3,,,,0.439866,0.252979,,,,2.145862,0.764718,0.197430,0.100000,0.206573,0.275983,0.214911,0.179877,,,1.888689,,,0.981398,,1.041463,,2.060310,2.413463,0.355381,0.258835,1.771719,1.391049,0.323676,,,0.939458,0.100000,0.290980,,,0.416699,,,0.254867,,,,1.702183,,1.848591,1.860728,0.169740,2.006994,,1.980029,,
Mi4,,,,,0.425285,0.100000,,0.723524,2.148118,0.100000,0.100000,0.918026,0.100000,0.100000,0.100000,0.164260,0.180068,0.100000,0.279312,1.169503,,,,,1.860426,,1.944057,,1.331431,0.100000,1.990978,1.750578,1.782290,,0.193519,,0.185213,,2.027235,1.895190,1.857863,,1.736551,0.421616,0.233782,0.218060,1.855052,1.771454,1.825529,,1.822859,0.100000,1.025811,0.100000,,
Mi9,,,,,,0.100000,0.285952,,0.100000,0.652794,1.231218,,0.100000,0.100000,0.100000,0.100000,0.392337,1.113331,1.103462,0.181502,,,,,,0.100000,0.100000,0.586184,1.710811,,0.292989,1.709888,0.294794,,1.955133,,0.256173,1.713641,,1.888848,1.681582,0.280334,1.642445,1.628262,0.161240,,1.024931,,1.725506,1.032108,,0.100000,0.491436,1.718163,1.520030,
