,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,2.733012,1.955565,1.098740,4.411246,,,,,,,,,,,,,,,,,,1.443751,,,,5.931886,3.092509,,,,2.950135,,,,,,,,,,,,,,,,,,,,,,
R7,,,6.919597,7.549655,,6.075090,,,1.452904,,0.100000,5.972032,,,,,,,,,,,,,,,,,,0.295946,0.100000,,,4.038245,5.154587,,,1.384711,2.945516,,3.030974,,0.911249,1.519170,0.100000,2.854293,0.100000,,,,,,,,,
R8,,2.338417,0.100000,8.827617,0.100000,0.976915,,0.100000,1.613102,,0.100000,7.227353,,,,,,,,,,,,,1.569862,,,,9.716906,0.791570,0.100000,4.392334,,,0.100000,,0.100000,1.605172,0.237249,,3.753261,2.960025,,,0.100000,2.492323,,3.991129,,1.812855,,,,,0.968536,
L1,4.939232,3.344658,1.077453,0.100000,0.377766,5.263649,0.100000,3.976839,3.446669,4.711992,6.714694,,,,,,3.473969,6.366880,,,,,,,1.722969,1.020038,0.386612,,0.100000,0.100000,,1.273085,,1.780522,,,,0.996856,2.474862,,,,0.100000,,,,,,,,,0.978782,,,,
L2,2.818314,,1.687416,0.269370,0.331000,1.317326,9.632981,1.222804,3.106398,1.509536,1.124478,0.100000,,,,,5.591714,0.100000,0.100000,,,,,,0.382625,1.303983,0.100000,,0.505621,2.147710,,,,2.078981,,0.780559,2.363715,,0.179220,,3.955674,,,,1.494724,,,,,,,1.041913,,,,
L3,,4.604098,1.697655,3.280997,1.414204,,,,0.107839,,0.100000,2.150417,,,,,1.320322,1.067533,0.100000,4.680544,,,,,0.100000,,,,10.000000,8.197557,0.100000,,0.538792,,0.100000,8.650437,,1.048634,1.946232,0.400446,0.100000,0.959492,3.883569,0.107835,3.185765,0.100000,0.100000,0.100000,,,,,1.014635,,7.351031,0.100000
L4,1.526341,,,1.526729,0.100000,1.523925,0.489694,0.970319,1.487923,,,0.481545,,,,,0.960969,2.573621,1.512167,0.478245,,,,,,0.605102,,,,0.228912,1.526906,0.994245,,,,1.030375,0.954972,,,,,,0.974721,,,,,,,,,0.996174,,,,
L5,,,,3.423139,0.100000,,,9.285504,7.055914,9.949652,3.208776,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,4.246750,0.184756,5.189399,,0.100000,3.159182,0.100000,4.335432,,5.727706,3.166123,0.528183,4.154091,0.100000,0.253371,,0.100000,0.100000,0.100000,,4.434364,,,,10.000000,0.347266,0.100000,0.126493,,10.000000,,
Mi1,,2.296974,7.859487,3.346593,8.166959,,,0.100000,0.100000,0.100000,4.576409,2.278781,2.970548,4.443757,0.277046,6.143095,0.100000,1.311487,0.333536,,,,,,0.969118,2.901230,0.231626,0.100000,5.303778,4.806724,5.305329,3.657462,0.100000,,9.325383,3.350581,0.100000,0.180181,0.100000,,0.100000,0.250845,1.191719,,,0.100000,,0.490363,1.023483,0.348909,3.860259,0.138176,5.175349,0.186726,6.990129,0.100000
Tm3,,,,1.759972,1.915025,,,,2.086581,0.932255,1.492097,0.100000,2.974826,3.604482,0.142844,7.512036,,,0.100000,,,1.031095,,1.043459,,2.711162,0.100000,0.100000,0.100000,10.000000,2.909289,5.384019,,,3.150837,7.800857,0.100000,,,0.407660,,,0.100000,,,,0.100000,,3.026806,0.150544,1.172541,0.184686,,4.810471,,
Mi4,,,,,1.573056,0.296850,,10.000000,0.100000,1.862969,3.329368,0.616447,1.552803,0.548908,1.612355,0.100000,1.819903,0.116764,2.310265,1.616060,,,,,1.638012,,0.100000,,3.342703,0.103568,1.627679,2.792844,0.642490,,1.668627,,1.065933,,0.120417,1.555316,1.782015,,3.177842,1.474083,0.941122,1.006161,1.581441,2.293259,0.610083,,0.100288,1.880174,0.956138,1.476581,,
Mi9,,,,,,0.528829,0.100000,,3.003121,1.309010,5.620354,,1.819438,3.151065,1.456525,0.441674,0.677175,1.944144,0.944067,0.100000,,,,,,2.871987,9.434620,0.661960,0.100000,,2.347541,5.087154,1.312463,,1.632393,,0.100000,2.029046,,1.560377,2.899362,0.575839,1.325557,0.851148,1.825972,,1.004602,,1.348144,0.971471,,1.842206,0.365272,0.632078,3.639536,
T4a,,,,,,,,,,,,3.175917,1.900289,0.985369,1.085297,0.994630,,,,,0.494259,,,,,,,,,1.964997,,,,,,4.415604,,,,,,,0.214609,,,,,,,0.168605,,,,,2.246618,2.045660
T4b,,,,,,,,,0.100000,,1.239414,2.648055,1.652181,2.554926,,0.961081,,,,,,1.027907,,,,,,,,,,,,,,6.223483,,,,,,,3.306867,,,,,,0.599105,0.402590,0.100000,,,,,
T4c,,,,,,,,,,,,1.027144,,,0.871516,,,,,,,,0.461436,1.022821,,1.559833,,,,,,,,,,,,,,,,,,,,,,,,0.122613,2.100478,,0.269345,2.726629,,
T4d,,,,,,,,,3.680058,,,,,,1.032180,2.409430,,,,,,,,7.332646,,,,,,,,,,,,,,,,,,,,,,,,,,0.349620,0.199648,,6.831704,8.278768,,
Tm1,,,,,0.100000,,,0.917280,1.024873,2.193554,8.889381,1.081839,,,0.961809,,0.911980,0.100000,0.100000,0.100000,0.315759,0.409657,0.391204,2.287064,1.308246,2.815423,9.621401,0.118006,1.636061,2.079396,,4.049324,8.765538,,0.100000,2.469610,,0.987863,2.029563,0.358407,2.895450,0.100000,1.474120,1.049720,,,1.916328,2.373337,,0.398604,,0.991889,0.100000,0.178063,4.810253,0.562210
Tm2,,,,1.029371,0.394486,,,1.346379,0.433400,1.573811,1.869009,1.581735,0.742274,,1.491176,,0.509711,,0.246692,0.445729,0.996059,0.468868,1.026432,1.536796,0.662935,0.512226,0.100000,0.480959,,1.574248,0.440416,1.511631,1.515515,,,1.522038,,,1.521173,,,0.416932,0.395136,,,,,,1.347446,0.434306,1.510459,1.032146,0.950162,1.558723,1.547614,1.553900
Tm4,,,,,0.955735,,,,1.013884,1.010473,2.059279,,,,,,1.026436,0.958557,2.019616,,1.005497,0.988252,1.023281,1.028244,0.973267,1.028858,2.006246,0.957528,0.100000,0.158125,,0.100000,,,0.961948,0.994786,2.010228,,1.021701,,,1.001554,1.045181,,,,,,0.986040,0.975467,1.967770,0.995507,,1.791466,,1.041925
Tm9,,,,,,0.100000,,,,,0.100000,0.100000,,,,,10.000000,0.100000,4.191827,0.445673,0.656896,0.413931,0.100000,0.244585,,0.462107,0.100000,,,,,,1.651369,,,,,,,,0.100000,0.958969,,,,0.732419,0.100000,,,0.511088,0.100000,,0.839641,,0.133553,0.385019
T5a,,,,,,,,,,,,,1.192521,,,,,0.991610,,,1.013345,0.983010,,,,0.964684,,,,,,,,,,,,,,,,,0.988711,,,,,,,0.513358,,,,0.955654,0.624861,1.009089
T5b,,,,,,,,,,,,,,2.001995,,,,,,,0.579013,1.417948,,,,0.566450,,,,,,,,,,,,,,,,,,,,,,,2.300707,0.100095,2.259219,,,0.100000,,
T5c,,,,,,,,,,,,,,,1.601265,,,,,,,1.011556,0.476240,0.985577,,0.974406,,,,,,,,,,,,,,,,,,,,,,,,0.395641,1.627343,,0.944358,0.611749,,
T5d,,,,,,,,,,,,,,,10.000000,0.975893,,,,,,,,2.437801,,5.893915,,,,,,,,,,,,,,,,,,,,,,,,0.471975,1.058328,,5.738491,5.004740,,
T1,1.532248,1.493252,0.426046,,1.339449,0.392564,,0.100000,,,,1.827079,,,,,0.740283,0.350892,0.393934,,,,,,,,,,,,,,,1.764171,,,,,,,0.580750,,,,,,,,,,,,0.963416,,,
T2,,,,,,,,5.936645,1.946061,0.100000,,0.100000,,,,,0.100000,2.750513,0.100000,,,,,,,1.596112,1.014279,1.934349,,,,0.585482,,,,,5.364029,,,,,0.128323,0.719607,,0.683893,2.269626,,,3.917108,0.415878,0.100000,0.981852,,0.821479,0.992373,1.590632
T2a,,,,,,,,,2.727099,0.140005,,,,,,,7.050850,,1.018766,,,,,,,3.707506,7.753307,8.570653,9.269457,,,0.100000,5.134871,,2.305078,9.045866,,,,,1.454983,7.047023,,0.100000,0.100000,,0.100000,,,0.422692,0.100000,,4.796684,6.123533,2.961993,0.100016
T3,,,,,,,,,,0.104038,,,,,,1.006889,0.218196,,,,,,,,,1.894001,1.000737,0.981589,,1.818707,,1.902386,,,,,,,1.844248,,,8.459627,,,,,0.997157,,,,,,,8.378601,,1.953332
C2,2.549438,5.138090,4.381541,1.916972,0.100000,0.100000,4.299206,6.052726,0.252720,,0.317890,,,,,,0.347916,,,2.130898,,,,,1.837933,0.100000,8.086520,0.331898,1.885493,10.000000,,,,0.444163,,,,2.004954,3.044252,1.635852,,,1.454351,,,,,,,,,,,,,
C3,9.600639,,,3.486144,0.705414,0.100000,2.920593,9.974256,0.862955,9.196796,3.801380,3.139459,2.595637,0.100000,0.100000,0.956927,2.694393,0.241771,1.468329,2.489828,,,,,0.100000,0.516705,0.100000,0.100000,0.100000,,,,,0.945897,,0.100000,,1.505761,0.100000,,2.581277,1.500341,0.670836,,,,,,,1.784423,,,,,,
Lawf1,0.100000,,,2.390367,1.613952,2.085346,,4.345361,,3.963975,,0.100000,,,,,,,,,,,,,0.158171,,,,,,0.100000,,,0.100000,,,,,,,,,,,,,,,,,,,,,,
Lawf2,5.432063,,,0.100000,0.632807,6.935078,,0.100000,,,,,,,,,3.999531,1.247686,,0.100000,,,,,0.162689,,,,2.064447,1.449253,3.448867,,,1.028839,,1.361444,0.100000,,,,,,,,,,,,,0.162241,,,,1.654919,,
Dm3v,,,,,,,,,,,2.079689,0.100000,,,,,0.269848,2.811605,,,,,,,,,0.100000,,,,,,6.042884,,,,,,,,1.647858,1.356464,,,,,3.063600,,,,,,4.180329,7.825206,3.832772,0.100000
Lai,7.510239,,,0.100000,0.100000,1.456204,,10.000000,,,,,,,,,,,,,,,,,3.262444,,,,,8.985365,,,,4.746625,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.786014,,,,,6.777511,5.039850,2.637645,,5.161273,1.027546,,0.100000,0.100000,,,,,,,0.100000,,,,,2.050161,,,,3.573221,,0.611198,0.291912,,0.370968,,,6.955610,,1.804609,,,,1.038837,,,,,,,
Mi13,,,,,,,0.100000,8.824615,0.435104,5.484728,,8.092334,,,,,1.502001,2.277734,2.839952,6.065534,,,,,1.007395,1.555160,7.083187,,,,,,,,,,,,,,1.840806,,,,9.071446,,,,,,,,,0.954544,,
Mi14,,,,,10.000000,,,9.302626,,,,0.692745,,,,,0.773168,1.307517,1.408449,,,,,,0.229390,0.100000,,0.246234,,,,,,,,6.043772,,,,,1.034722,,1.211621,,,,,,,,,1.868442,,0.839810,,
Mi15,,,,,,,,,,,2.216187,,,,,,,,1.031351,,,,,,1.042515,,0.991264,,,0.491927,2.092306,,,,1.005950,,2.014058,0.997629,1.770417,,,0.975570,1.033303,1.024321,,1.093706,,,,,,,,0.100000,,
Mi2,,,,,,,,,0.100000,,,,,,,,2.037014,,1.454542,,,,,,,1.090233,5.688720,3.140261,,,,,,,,,0.100000,,,,1.092502,2.917878,0.196202,,,,,4.619981,,,,,,0.983532,,
