,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,8.195294,,,2.057620,2.162004,0.100000,10.000000,,,,,,,,,,,,,,,,,,2.894460,,,,10.000000,5.859543,,,,5.532575,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.749879,7.821329,,0.100000,,,0.516095,,3.361551,10.000000,,,,,,,,,,,,,,,,,,10.000000,0.407334,,,4.057963,0.100000,,,3.041158,0.100000,,0.100000,,0.100000,1.370216,3.962772,0.455030,0.100000,,,,,,,,,
R8,,3.408742,5.148042,10.000000,10.000000,0.100000,,0.100000,0.803779,,4.686913,10.000000,,,,,,,,,,,,,0.412088,,,,6.362982,5.306358,0.100000,0.100000,,,0.100000,,0.100000,2.092835,10.000000,,10.000000,5.809989,,,2.339713,10.000000,,3.975680,,0.100000,,,,,0.961887,
L1,0.146383,4.446799,0.195416,0.100000,1.699561,0.100000,0.100000,2.511246,3.203403,4.209697,6.349109,,,,,,1.453114,0.255090,,,,,,,7.354695,1.156647,6.656074,,0.100000,0.100000,,0.100000,,10.000000,,,,0.994559,0.100000,,,,4.633301,,,,,,,,,1.464257,,,,
L2,5.607165,,0.100000,0.100001,0.100000,10.000000,3.077643,0.490198,0.100000,2.402074,2.518473,0.100000,,,,,1.542498,4.633670,6.650582,,,,,,0.100032,0.175403,10.000000,,9.769784,10.000000,,,,0.100000,,0.100000,0.100000,,2.898031,,0.100000,,,,0.890182,,,,,,,0.964527,,,,
L3,,0.133148,2.456387,10.000000,5.770198,,,,2.264624,,0.211604,1.261521,,,,,2.907808,0.100000,0.100000,3.845944,,,,,0.578646,,,,0.100000,2.543783,0.100000,,1.197987,,0.132793,1.537216,,0.378501,0.100000,4.395801,3.689025,0.958959,0.114835,0.100418,0.100000,6.678790,1.226300,2.157684,,,,,1.013300,,0.100000,9.926955
L4,1.481194,,,2.224828,1.483184,3.232480,1.006689,1.666455,5.231639,,,3.209036,,,,,2.300729,5.493450,5.150422,10.000000,,,,,,2.404388,,,,0.100000,10.000000,3.379785,,,,0.689796,0.650024,,,,,,0.296589,,,,,,,,,4.097899,,,,
L5,,,,3.838463,2.028556,,,6.834417,2.957563,3.818449,0.100224,0.100000,,,,,10.000000,0.212389,10.000000,,,,,,10.000000,2.070650,10.000000,,0.105751,0.803775,2.754849,0.100000,,0.100000,5.287171,1.622907,3.871841,0.325584,8.740777,,10.000000,10.000000,4.383173,,0.543410,,,,10.000000,5.141713,0.100000,4.003227,,10.000000,,
Mi1,,3.125876,3.893951,3.098100,8.346392,,,0.100000,2.573560,3.884985,0.100281,2.179175,1.664404,5.738940,2.211118,1.741233,0.193934,0.100000,10.000000,,,,,,8.073547,3.207305,6.122909,3.965538,0.105137,0.803773,3.397120,0.349271,9.999979,,5.133094,10.000000,9.357275,0.100000,9.634052,,4.378253,9.600167,3.456753,,,3.590518,,7.459912,0.962990,0.100000,2.299444,3.047630,0.112614,0.100000,0.100000,10.000000
Tm3,,,,4.711998,1.631521,,,,2.619273,4.528642,0.124163,0.774427,1.118072,5.726411,2.925586,4.160909,,,0.887185,,,0.951399,,0.986056,,4.265592,3.504678,4.605678,1.130263,0.100000,9.828548,6.493335,,,2.146155,6.229811,2.933499,,,10.000000,,,2.236151,,,,7.782828,,10.000000,0.100000,0.805366,3.617492,,0.100000,,
