idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.466030,2.091022,-1.708036,1.001292,0.000000,45.384007,202.327263,0.000000,0.000000,19.819286,19.819290
1,R7,1.466030,3.132350,-0.327028,0.988037,0.000000,28.378504,209.088380,0.000000,0.000000,13.981919,13.981767
2,R8,1.466030,2.974411,-2.783428,1.045091,0.000000,10.000000,204.122207,0.000000,0.000000,18.823490,18.823445
3,L1,1.466030,2.436197,2.839399,1.376850,0.000000,48.662283,200.311291,0.000000,0.600000,3.443863,3.425648
4,L2,1.466030,1.320348,1.530452,1.551660,0.000000,45.169973,202.534396,0.000000,0.600000,-11.827740,-11.826630
5,L3,1.466030,1.833984,3.317845,0.882746,0.000000,10.000000,205.558393,0.000000,0.000000,46.999683,47.107931
6,L4,1.466030,0.669412,0.930691,0.984397,0.000000,44.095563,198.531365,0.000000,1.000000,0.000000,0.000024
7,L5,1.466030,3.282421,2.979361,1.436906,0.000000,47.193579,205.913247,0.000000,1.000000,0.000000,-0.012348
8,Mi1,1.466030,3.574547,2.625063,1.015200,0.000000,53.873292,190.597430,0.000000,0.000000,13.445444,13.492776
9,Tm3,1.466030,4.942008,5.695930,1.007147,0.000000,52.138571,193.552810,0.000000,0.000000,69.822083,69.804339
10,Mi4,1.466030,0.352841,-2.077868,0.972021,0.000000,38.178065,201.055936,0.000000,0.000000,-27.954564,-27.998366
11,Mi9,1.466030,2.282200,-0.776268,1.027311,0.000000,49.919976,199.946365,0.000000,0.000000,52.498032,52.600734
12,T4a,1.466030,0.824737,-0.302437,0.951345,0.000000,39.601021,190.533117,0.000000,0.000000,1.480873,1.348703
13,T4b,1.466030,5.695044,0.028373,0.973042,0.000000,10.000000,197.896021,0.000000,0.000000,53.808904,53.594799
14,T4c,1.466030,2.880376,-3.108189,1.011997,0.000000,10.000000,195.321275,0.000000,0.000000,8.538851,8.417522
15,T4d,1.466030,3.332128,3.382382,1.020747,0.000000,51.316045,206.129648,0.000000,0.000000,30.614335,30.584320
16,Tm1,1.466030,1.220715,1.853076,1.031566,0.000000,47.232008,208.027933,0.000000,0.000000,0.903304,0.887552
17,Tm2,1.466030,5.950291,5.886895,1.047410,0.000000,69.072635,195.701800,0.000000,0.000000,-1.387852,-1.393325
18,Tm4,1.466030,8.878228,7.021628,0.958921,0.000000,21.698757,200.843347,0.000000,0.000000,0.043979,0.034243
19,Tm9,1.466030,4.281425,7.227921,0.991185,0.000000,70.536272,206.161984,0.000000,0.000000,30.823845,30.896798
20,T5a,1.466030,2.214190,2.067885,1.047257,0.000000,49.308388,207.544105,0.000000,0.000000,19.926776,19.938878
21,T5b,1.466030,10.000000,19.921774,0.960522,0.000000,59.507581,190.083864,0.000000,0.000000,107.665296,107.731905
22,T5c,1.466030,1.573338,-1.955813,1.002160,0.000000,50.704650,198.337281,0.000000,0.000000,20.300802,20.295042
23,T5d,1.466030,0.100000,-5.821300,1.004754,0.000000,57.232873,202.037431,0.000000,0.000000,-2.788408,-2.803452
24,T1,1.466030,0.102158,-1.177601,0.980598,0.000000,52.409415,199.461006,0.000000,0.000000,0.821447,0.828840
25,T2,1.466030,2.210309,2.545655,0.970531,0.000000,47.105781,203.936948,0.000000,0.000000,117.844663,117.828517
26,T2a,1.466030,8.409790,18.087110,0.998858,0.000000,89.553081,208.268100,0.000000,0.000000,48.727682,48.723676
27,T3,1.466030,6.574257,6.478377,0.961775,0.000000,98.343983,193.244327,0.000000,0.000000,98.872394,98.851338
28,C2,1.466030,0.141477,0.381407,1.011830,0.000000,50.530935,202.561316,0.000000,0.000000,2.024311,2.024094
29,C3,1.466030,0.803769,0.196742,1.013476,0.000000,49.782130,203.925353,0.000000,0.000000,2.425120,2.422466
30,Lawf1,1.466030,3.149427,-0.265841,0.961283,0.000000,10.000000,197.980991,0.000000,0.000000,86.088454,86.120507
31,Lawf2,1.466030,5.037642,-0.991032,0.983109,0.000000,10.000000,208.182271,0.000000,0.000000,6.605143,6.579122
32,Dm3v,1.466030,10.000000,13.759889,1.015920,0.000000,10.000000,202.534059,0.000000,0.000000,36.671297,36.693189
33,Lai,1.466030,4.928976,-7.576304,0.994863,0.000000,20.105297,209.829149,0.000000,0.000000,-105.365162,-105.373121
34,Mi10,1.466030,5.007125,5.610283,1.015627,0.000000,37.855251,193.445149,0.000000,0.000000,-6.002366,-6.013515
35,Mi13,1.466030,3.361948,-2.887212,1.026735,0.000000,16.058150,190.281795,0.000000,0.000000,3.558938,3.553335
36,Mi14,1.466030,3.658934,-9.650133,0.961984,0.000000,10.000000,193.869963,0.000000,0.000000,64.596806,64.554349
37,Mi15,1.466030,0.212742,-1.056800,1.007322,0.000000,51.223880,198.899253,0.000000,0.000000,-15.482587,-15.502762
38,Mi2,1.466030,8.305032,-5.474085,0.996824,0.000000,10.000000,197.473565,0.000000,0.000000,20.533253,20.467810
39,Tm16,1.466030,9.746025,13.702199,0.978241,0.000000,39.200403,196.686707,0.000000,0.000000,-6.052444,-6.058092
40,Tm20,1.466030,6.593442,5.962531,0.981015,0.000000,10.000000,206.859994,0.000000,0.000000,56.019318,56.157825
41,Tm21,1.466030,9.717816,32.722140,0.974154,0.000000,26.606596,191.890530,0.000000,0.000000,55.833568,55.816523
42,Tm27,1.466030,3.230609,4.856836,1.025762,0.000000,57.354379,195.632136,0.000000,0.000000,20.052549,20.046126
43,Tm5a,1.466030,0.101272,-1.834998,0.963434,0.000000,46.750859,194.311436,0.000000,0.000000,-5.102288,-5.105666
44,Tm5b,1.466030,0.556026,-0.459486,1.001829,0.000000,53.377277,194.262911,0.000000,0.000000,-13.093262,-13.097543
45,Tm5c,1.466030,5.869724,-4.934355,1.027526,0.000000,10.000000,196.148829,0.000000,0.000000,35.987956,36.110823
46,Tm5f,1.466030,3.636537,-0.940021,0.973661,0.000000,45.120841,194.204952,0.000000,0.000000,136.444268,136.694398
47,TmY10,1.466030,3.791790,6.655839,1.043822,0.000000,85.300138,206.983114,0.000000,0.000000,16.062602,16.086195
48,TmY11,1.466030,5.384010,6.973582,1.011328,0.000000,71.148351,195.486742,0.000000,0.000000,36.299225,36.332407
49,TmY14,1.466030,2.916101,-6.820170,1.041302,0.000000,27.177032,193.289763,0.000000,0.000000,95.013906,94.979450
50,TmY15,1.466030,2.482825,1.094053,0.958976,0.000000,48.427009,203.139637,0.000000,0.000000,66.648488,66.383129
51,TmY3,1.466030,3.654507,4.934405,1.017440,0.000000,61.502809,197.359364,0.000000,0.000000,107.209613,107.130038
52,TmY4,1.466030,0.194963,-6.070601,1.004714,0.000000,46.057025,191.785966,0.000000,0.000000,-105.579799,-105.426163
53,TmY5a,1.466030,2.329371,-19.758911,1.011000,0.000000,42.860672,206.507422,0.000000,0.000000,360.898468,365.938135
54,TmY9q,1.466030,0.100000,-3.048265,0.957970,0.000000,40.894791,190.360699,0.000000,0.000000,0.391730,0.391741
55,TmY9q__perp,1.466030,10.000000,35.025151,1.022844,0.000000,26.236457,206.734783,0.000000,0.000000,768.190714,780.651917
