cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.021199,18.369883,2.219027,2.146245,-1.509249,-23.081385,16.639168,201.040070,200.302628,0.000000,18.268164,18.369883,21.119017,2.749134
1,R7,0.995686,-1.384362,2.219027,0.100000,-1.384038,-23.566851,10.000000,196.351501,193.121063,1.000000,-1.384039,-1.384362,-0.091321,1.293041
2,R8,1.004866,15.129156,2.219027,0.207257,-1.417256,-23.384382,12.797164,192.604446,196.011185,0.169140,15.042573,15.129156,17.709219,2.580063
3,L1,0.999171,-8.074987,2.219027,3.454629,1.667696,-26.991123,16.883133,204.627075,203.749542,0.871692,-7.293588,-8.074987,-10.995383,-2.920396
4,L2,1.010968,6.043045,2.219027,0.905060,1.381117,-26.100269,17.187386,203.661774,208.816650,0.493959,5.477137,6.043045,5.516606,-0.526439
5,L3,0.969989,-56.078075,2.219027,0.305981,-1.281810,-23.683151,11.686338,209.575058,191.014893,0.033377,-55.174904,-56.078075,-58.914883,-2.836807
6,L4,0.974667,-1.910756,2.219027,0.109680,-1.948888,-23.522974,13.591592,210.364700,208.334427,0.850122,-1.913154,-1.910756,-1.918825,-0.008069
7,L5,1.024874,1.560428,2.219027,1.436507,-0.595154,-24.652515,11.376937,205.838516,194.043060,0.785894,0.071917,1.560428,3.868692,2.308264
8,Mi1,1.035912,-54.116882,2.219027,1.726156,-0.549013,-24.867376,15.592577,195.638580,210.121140,0.123449,-57.324814,-54.116882,-45.384270,8.732613
9,Tm3,1.008288,-26.930483,2.219027,3.020599,0.637462,-25.805923,18.922131,197.338013,194.813324,0.000000,-29.534227,-26.930483,-20.223518,6.706964
10,Mi4,0.952405,0.247903,2.219027,0.718636,-0.135408,-24.433105,98.377556,190.410004,196.465317,0.747857,0.149891,0.247903,0.198765,-0.049138
11,Mi9,1.015335,-6.599360,2.219027,0.443527,-0.685114,-24.133211,15.709506,192.373764,192.230637,0.000043,-6.393914,-6.599360,-6.684310,-0.084950
12,T4a,1.000000,-0.626795,2.219027,0.107740,-1.299023,-23.974483,17.518425,202.775024,196.849960,0.000000,-1.262552,-0.626795,1.889693,2.516488
13,T4b,1.000000,5.715116,2.219027,3.757461,0.461657,-25.203970,17.973984,202.976044,208.353973,0.000000,4.947999,5.715116,8.440411,2.725295
14,T4c,1.000000,-1.294626,2.219027,0.312733,-0.894309,-24.055433,10.000000,208.383179,205.386383,0.000000,-1.677626,-1.294626,0.146697,1.441323
15,T4d,1.000000,-1.954983,2.219027,0.100000,-1.481179,-23.871655,10.749327,204.668823,202.190231,0.000000,-2.169738,-1.954983,-1.069741,0.885242
16,Tm1,1.004409,33.794334,2.219027,3.698960,-0.029408,-25.651464,20.369762,195.128906,197.645264,0.000000,33.168743,33.794334,31.434725,-2.359610
17,Tm2,0.995914,12.721706,2.219027,0.375716,-0.812458,-23.900621,18.018951,203.071289,206.950027,0.072723,12.064803,12.721706,12.461414,-0.260292
