,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.563601,,,2.017560,0.100000,2.411095,2.118250,,,,,,,,,,,,,,,,,,0.100000,,,,0.100000,3.397723,,,,1.998630,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.699121,0.100000,,2.239051,,,1.585037,,1.143646,0.100000,,,,,,,,,,,,,,,,,,1.658523,0.324715,,,0.126809,0.982695,,,0.384375,0.217938,,1.115740,,1.273603,2.522810,1.970869,0.100000,1.133992,,,,,,,,,
R8,,1.931404,0.146217,0.279159,0.115530,0.898541,,1.920940,0.112533,,1.468978,3.091161,,,,,,,,,,,,,4.004842,,,,0.631595,1.154186,2.278754,0.421107,,,0.472737,,1.618413,1.103078,0.135926,,2.690326,1.877323,,,0.724096,0.100000,,0.561889,,1.911248,,,,,1.046057,
L1,1.967881,0.295079,0.100000,2.322264,3.100350,0.311019,1.273997,2.441059,3.015112,2.348844,0.100000,,,,,,0.292177,3.567515,,,,,,,1.488252,1.776572,2.114248,,0.103146,1.509758,,1.604771,,0.108559,,,,1.040305,1.877215,,,,1.113732,,,,,,,,,0.100000,,,,
L2,0.137108,,1.894331,3.331093,1.526369,0.385584,0.326270,1.021616,2.112377,0.257177,0.708393,1.366925,,,,,2.800395,1.189609,0.182826,,,,,,0.938888,0.100000,1.304159,,1.970671,0.506415,,,,0.100000,,0.100000,1.275497,,2.537841,,0.100035,,,,0.100000,,,,,,,0.100000,,,,
L3,,1.707894,1.841804,1.701347,2.176325,,,,0.100000,,1.898909,1.706639,,,,,1.947324,0.307220,1.202527,1.340426,,,,,0.514830,,,,1.881967,1.629303,0.275284,,0.111488,,1.779782,0.363547,,1.010564,0.412416,1.947873,0.780515,1.036818,1.749732,1.791751,1.942714,0.607724,0.157662,2.132075,,,,,0.965321,,2.050579,0.898026
L4,0.864651,,,0.338479,1.990023,0.651982,0.660262,0.988615,0.415029,,,0.149157,,,,,2.445411,0.540254,0.628590,0.695963,,,,,,0.100007,,,,0.549592,0.415395,0.100000,,,,0.957460,0.667161,,,,,,0.663033,,,,,,,,,0.467165,,,,
L5,,,,2.976678,4.754832,,,0.100000,0.317657,0.100000,0.100000,2.409975,,,,,2.334464,2.032212,0.427598,,,,,,2.870504,0.254549,0.148204,,0.140429,0.364045,2.964341,0.100000,,2.132611,0.677624,0.100000,0.100000,0.910673,4.567492,,0.189250,0.109101,1.295620,,1.040656,,,,0.556938,0.100000,0.164906,0.100000,,0.850972,,
Mi1,,1.989507,0.106157,0.262023,2.674711,,,0.543894,0.100000,3.391159,0.100000,1.573532,1.800817,1.298662,1.753177,0.934166,2.343694,1.396700,0.817326,,,,,,3.170776,0.243171,0.100000,0.100000,0.979893,7.575871,1.551405,2.647540,0.100000,,1.255180,1.787030,2.367127,9.748132,1.328269,,1.557505,0.440066,0.233019,,,1.040051,,1.504697,0.982826,0.100000,2.281574,1.596720,0.777023,1.881734,2.162784,0.100000
Tm3,,,,0.237303,0.100000,,,,2.911505,3.039930,2.586983,2.119882,2.784487,3.246443,1.039316,1.107348,,,1.212859,,,1.036719,,0.979607,,0.414710,0.100000,0.100000,1.384623,0.100000,4.185574,0.100000,,,1.458243,1.882101,4.057285,,,1.855713,,,1.718671,,,,1.596137,,2.111602,0.100000,1.761339,0.364926,,5.537912,,
Mi4,,,,,0.148501,0.323065,,2.303723,1.075314,0.395533,1.673532,2.230083,0.744766,1.117968,2.121473,2.196214,1.647012,2.879549,1.826134,1.846803,,,,,4.870084,,1.391080,,0.769305,1.839905,2.104743,1.178292,1.794155,,1.441746,,1.090780,,2.545232,0.326691,2.646589,,1.595680,1.460211,1.865096,0.100000,1.721176,1.593889,1.920558,,2.276981,1.897197,0.993985,2.962262,,
Mi9,,,,,,1.912054,0.784681,,3.104403,1.055014,1.206356,,0.825571,0.100000,1.863827,1.972835,0.310969,2.419239,1.541986,1.589641,,,,,,2.076497,2.868700,1.996899,0.129252,,0.100000,0.703330,1.407316,,2.237376,,1.472297,6.108071,,2.301520,1.326164,1.137168,2.178710,1.316235,1.470732,,1.032887,,1.811048,0.964299,,1.741884,0.927415,2.151024,1.320986,
T4a,,,,,,,,,,,,0.950207,0.151367,0.469622,0.493220,0.966262,,,,,0.707481,,,,,,,,,0.835705,,,,,,0.100000,,,,,,,1.367095,,,,,,,0.100000,,,,,1.988098,2.211704
T4b,,,,,,,,,0.581762,,2.367653,0.100000,0.408231,4.100638,,1.040941,,,,,,0.100000,,,,,,,,,,,,,,0.229749,,,,,,,0.813770,,,,,,0.100000,0.100000,0.139389,,,,,
T4c,,,,,,,,,,,,1.186046,,,0.206737,,,,,,,,0.100000,1.053764,,1.047930,,,,,,,,,,,,,,,,,,,,,,,,0.162760,0.100000,,0.449925,3.670085,,
T4d,,,,,,,,,0.894962,,,,,,0.978113,0.100000,,,,,,,,0.206392,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.494613,0.228338,,
Tm1,,,,,4.798947,,,4.772531,0.445281,0.483928,0.645898,0.100000,,,0.965894,,1.391511,2.554692,0.364554,1.585181,0.100000,0.100288,0.612629,0.605001,1.760209,0.100000,0.100000,0.100000,2.083048,0.100000,,2.929106,0.100000,,1.440417,4.418267,,0.383563,0.886464,3.819489,0.100000,0.100000,1.460823,0.466446,,,0.617265,0.100000,,0.294442,,0.101814,0.605260,1.777429,0.100000,4.301297
Tm2,,,,2.403382,4.237564,,,0.873865,0.497419,0.817558,1.269359,0.100000,1.242840,,0.734880,,2.152044,,0.498021,0.639491,0.191714,0.100000,0.566394,0.645482,1.264830,0.102090,0.100000,0.100000,,1.987161,1.237049,1.149663,0.168058,,,1.267296,,,0.198761,,,0.100000,1.321896,,,,,,0.140182,0.179065,0.100000,0.264708,0.583609,0.100000,0.100000,1.102176
Tm4,,,,,0.227698,,,,0.444191,1.014926,0.954769,,,,,,0.471410,0.263757,0.273235,,0.245887,0.100000,0.448265,0.471447,2.464046,0.277130,0.100000,0.100000,0.100000,0.751160,,1.639785,,,0.645800,1.345844,0.100000,,1.805083,,,0.284140,0.893475,,,,,,0.291092,0.100000,0.100000,0.404425,,0.100000,,0.101324
Tm9,,,,,,1.869268,,,,,0.390699,1.135839,,,,,1.141902,0.465472,0.206560,0.468640,0.100000,0.100000,0.511733,0.483574,,0.100000,0.196829,,,,,,0.251233,,,,,,,,0.676088,0.805401,,,,2.654610,0.739708,,,1.818790,0.100000,,0.543821,,0.209268,0.421402
T5a,,,,,,,,,,,,,0.118559,,,,,0.823241,,,0.100000,0.462677,,,,0.100000,,,,,,,,,,,,,,,,,1.275201,,,,,,,0.100000,,,,0.100000,1.125510,0.688465
T5b,,,,,,,,,,,,,,0.104627,,,,,,,0.365858,0.100000,,,,0.150590,,,,,,,,,,,,,,,,,,,,,,,1.033236,0.102025,1.016877,,,0.103126,,
T5c,,,,,,,,,,,,,,,0.108113,,,,,,,0.962123,0.519880,0.898272,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.183635,0.100000,,0.444426,0.100000,,
T5d,,,,,,,,,,,,,,,0.352401,0.955812,,,,,,,,0.352876,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.137203,0.100000,,0.386214,0.100000,,
T1,0.100000,0.643757,2.669505,,2.593048,1.540146,,5.995870,,,,1.982507,,,,,0.657707,0.518624,0.100000,,,,,,,,,,,,,,,2.935388,,,,,,,0.100000,,,,,,,,,,,,1.026827,,,
T2,,,,,,,,0.179181,0.216928,0.184706,,1.287648,,,,,0.100000,0.753032,1.205703,,,,,,,0.101190,0.962764,0.165962,,,,1.696567,,,,,0.828468,,,,,0.197223,1.386770,,1.577505,1.319957,,,1.459371,2.297183,1.157758,0.100000,,0.100000,0.983153,0.592427
T2a,,,,,,,,,0.100000,0.124433,,,,,,,1.663714,,0.699078,,,,,,,0.154852,0.851485,0.100000,1.918417,,,0.128161,1.565226,,1.564149,1.013884,,,,,0.100000,0.100000,,0.439379,1.275594,,0.654811,,,0.122234,0.926629,,0.824377,0.100000,1.185503,1.011172
T3,,,,,,,,,,0.101284,,,,,,1.041067,1.453911,,,,,,,,,0.177833,1.011522,0.759426,,0.837553,,1.295634,,,,,,,0.383737,,,0.179651,,,,,0.976997,,,,,,,0.100000,,0.530820
C2,0.500798,1.563625,0.813009,0.100000,0.312708,2.363785,1.939878,0.140526,0.391581,,0.142023,,,,,,2.476782,,,1.496817,,,,,1.538795,1.790618,1.672757,1.877180,1.794370,0.149729,,,,0.255341,,,,1.816446,1.774345,0.101304,,,1.817905,,,,,,,,,,,,,
C3,2.374053,,,1.899623,0.275706,1.838063,0.111854,1.382684,2.268142,0.289562,1.341964,1.332225,0.865244,0.973282,1.893673,2.168056,5.193813,0.100000,1.807270,0.966649,,,,,2.119735,1.987013,1.873354,0.296955,2.521549,,,,,1.989418,,1.093976,,0.324305,0.736720,,2.601836,1.746944,1.879460,,,,,,,1.823884,,,,,,
Lawf1,0.100000,,,0.100000,5.364902,0.843361,,0.100000,,0.255752,,1.220676,,,,,,,,,,,,,2.050571,,,,,,0.526048,,,1.539415,,,,,,,,,,,,,,,,,,,,,,
Lawf2,1.258616,,,2.413930,1.944683,0.975834,,1.915602,,,,,,,,,0.100000,0.100000,,1.026576,,,,,2.877404,,,,0.100000,0.135759,0.100000,,,0.100000,,2.621800,2.865719,,,,,,,,,,,,,0.325770,,,,0.947192,,
Dm3v,,,,,,,,,,,1.141127,0.100000,,,,,0.944528,0.669131,,,,,,,,,2.691707,,,,,,0.878579,,,,,,,,0.508263,0.985179,,,,,0.442340,,,,,,1.211168,0.970941,1.805521,0.743744
Lai,2.222272,,,0.100000,1.698245,0.352558,,1.751978,,,,,,,,,,,,,,,,,0.290066,,,,,1.627082,,,,1.496481,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.100913,,,,,1.420442,0.468479,0.912801,,0.273109,1.034441,,0.509244,0.482394,,,,,,,0.221249,,,,,0.100000,,,,0.100000,,0.100000,0.100000,,0.100000,,,1.083341,,0.481570,,,,0.431342,,,,,,,
Mi13,,,,,,,1.459106,1.515227,0.341151,3.209785,,5.329911,,,,,1.571962,0.955695,1.666303,2.813623,,,,,0.137893,1.909175,2.007189,,,,,,,,,,,,,,1.255756,,,,0.727776,,,,,,,,,1.028464,,
Mi14,,,,,3.167664,,,3.227491,,,,0.100000,,,,,3.169085,0.644976,2.061188,,,,,,0.100000,2.222840,,1.941063,,,,,,,,0.588402,,,,,0.987278,,0.100000,,,,,,,,,3.180024,,0.920906,,
Mi15,,,,,,,,,,,0.748889,,,,,,,,0.938662,,,,,,2.702705,,0.866473,,,4.249609,0.100000,,,,0.101779,,1.262402,2.308163,1.590803,,,0.386405,0.966528,1.072404,,1.827252,,,,,,,,0.124184,,
Mi2,,,,,,,,,0.625366,,,,,,,,5.842315,,1.034334,,,,,,,1.910190,2.009421,1.991260,,,,,,,,,7.884924,,,,0.591851,1.808461,0.579945,,,,,0.924205,,,,,,0.997611,,
Tm16,,,,,,,,,0.195311,,0.452486,0.104874,,,,,1.740958,3.964650,1.472715,1.462017,,,,,,1.488466,,,,4.579655,1.409451,2.619577,,,1.283699,,,,,,1.557171,0.961276,1.712490,,,1.966979,1.455834,1.061499,1.515663,0.100000,1.566540,,,0.100000,,0.894087
Tm20,,,,,,,,,,,1.187369,0.100000,,,,,0.610585,1.020847,,0.397373,,,,,2.725214,0.117149,0.100000,,,0.740237,,,,,,,,,2.027488,1.717046,0.100000,0.954776,0.983734,0.954949,,1.420956,0.619974,1.219334,0.469275,,,0.100000,0.974366,1.018564,1.044891,
Tm21,,,,,,,,,0.406440,,,,,,,,0.861858,,,,,,,,,1.794654,0.996608,,,,,,,,,,1.036141,,2.885019,,,1.697188,,,,,,,,,0.954343,,,0.100000,,
Tm27,,,,,,,,,,,0.230629,1.215152,,,,,,,0.406828,,,,,,,0.462668,,,,,,,,,0.100000,,,,,,,1.049210,1.067810,,,,,,,,1.569850,,,0.100000,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542540,,,0.497335,,2.057244,0.578616,,,,,,,0.425192,,
Tm5b,,,,,,,,,,,0.836399,,,,,,0.100722,,,,,,,,,,,,,,,,,,0.357609,,,0.100000,,1.822973,1.193522,,,0.996097,0.359277,2.363524,0.355072,,0.224932,,,1.191463,,0.100000,,
Tm5c,,,,,,,,1.615868,,,1.316490,,,,,,1.078358,,,,,,,,,,3.454809,,,,,,,,,6.951512,1.034297,1.251320,1.718324,,1.201717,2.044763,1.362822,1.426297,1.809483,0.100000,1.282295,1.587475,,,,2.422668,1.495225,1.788450,1.755962,
Tm5f,,,,,,,,,,,0.782781,,,,,,,,0.332567,,,,,,,,,0.100000,,,,,,,0.644845,,,,,,0.962054,,,0.494006,0.742442,,0.193080,0.620178,0.369761,,0.100000,,1.044561,0.384914,,
TmY10,,,,,,,,,,,0.625308,,,,,,,,,0.716119,,,,,,,0.967727,,,,1.404492,1.149384,1.034173,,,,,,1.811833,3.016104,0.761222,,,0.910291,,0.967989,0.713487,0.253782,0.183288,,,,0.529700,,0.439438,0.293799
TmY11,,,,,,,,,,,0.821653,0.955498,,,,,,,,,,,,,,0.130729,0.100000,,,,,,,,0.680534,0.872501,3.836652,,,0.160341,,,,,,0.548401,0.969426,,0.356384,0.100000,0.100000,,0.430832,0.100000,0.541933,0.150354
TmY14,,,,,,,,,,,,,,,0.861233,,1.378998,,,1.222004,,,,,,1.854139,,,,0.100000,,0.681018,,,,0.205430,,,,2.239286,,,,,,,,,,,,,,0.147868,,
TmY15,,,,,,,,,,,1.321205,,0.852527,1.305183,2.090568,2.209669,,,1.905563,1.241341,1.972345,2.265742,1.790269,1.666906,,1.715183,1.507550,1.015648,0.100200,,,,,,,,0.100000,,,4.991437,,,1.399919,,,,,,0.996272,2.478418,,2.514569,,1.761423,,
TmY3,,,,,,,0.789923,,1.286622,0.676200,0.964897,0.677588,,,0.979594,,,,0.384520,,,,,,,0.136934,0.208363,,,,0.129582,,,,,,0.100000,,,,,,0.175777,,,,,0.759339,0.465547,0.100000,0.100000,0.292162,,0.259038,,0.547334
TmY4,,,,,,,,,,,,,,,,,,,0.281271,,,,,,,,,,,,,,1.062383,,,1.741465,,,,,0.490520,,,,,,,,,,0.100000,,0.416287,0.100000,0.100000,0.483440
TmY5a,,,,,,,,,1.786078,1.349916,1.029346,,,,,1.516466,0.890653,0.100000,1.148379,,,,,1.933528,,1.868236,2.720171,2.372558,,,,1.195163,,,0.102308,,,,0.115068,6.884100,,0.100000,0.640369,1.032552,,,0.655359,1.422944,1.333906,1.821179,1.616935,1.273279,,,,
TmY9q,,,,,,,,,,,0.640434,,,,,,,,,,,,,,,,,,,,,,,,,0.813792,,,,,,1.042320,,,,,,,,1.547646,,,0.476072,0.100000,0.376771,0.281426
TmY9q__perp,,,,,,,,,,0.100000,4.712051,,,,,,,,,,,,,,,,,,,,,5.618413,0.643115,,,2.257723,,,1.642670,,,,,,,,,,,,,,0.455617,0.100000,,0.370452
