,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.396144,1.699745,2.789792,1.841303,,,,,,,,,,,,,,,,,,1.192782,,,,0.811408,0.100000,,,,1.497047,,,,,,,,,,,,,,,,,,,,,,
R7,,,4.021449,3.919498,,2.264457,,,0.583705,,0.100000,6.062893,,,,,,,,,,,,,,,,,,0.381936,0.454912,,,1.487449,5.348708,,,0.100000,0.100000,,3.905098,,0.113543,0.794531,0.100000,5.812495,0.100000,,,,,,,,,
R8,,0.100000,5.775001,5.131409,0.100000,4.994995,,0.100000,0.100000,,0.100000,8.990640,,,,,,,,,,,,,1.166542,,,,3.160751,0.100000,0.100000,10.000000,,,0.100000,,0.100000,0.100000,0.100000,,4.193504,3.268539,,,0.108639,5.900955,,0.734176,,5.125834,,,,,0.982648,
L1,0.429071,0.100000,1.185691,0.100000,4.247289,0.170945,0.100000,4.047483,1.494445,1.577551,5.133170,,,,,,0.100000,0.100000,,,,,,,1.935327,2.968117,0.855142,,0.522285,0.100000,,0.100000,,2.927226,,,,1.461236,0.100000,,,,6.694836,,,,,,,,,1.451452,,,,
L2,10.000000,,8.159032,0.100000,0.100000,1.245007,3.210482,0.100000,0.100000,0.100000,0.100000,1.555275,,,,,1.588778,1.786133,3.382375,,,,,,0.251060,1.811559,3.602559,,1.691727,8.021656,,,,10.000000,,10.000000,10.000000,,0.100000,,2.161194,,,,0.100000,,,,,,,2.811259,,,,
L3,,10.000000,1.972602,0.100000,0.479836,,,,0.100000,,0.100000,2.237399,,,,,0.495995,10.000000,9.966448,2.939167,,,,,0.100008,,,,0.506563,4.953038,0.131700,,10.000000,,0.535304,10.000000,,1.190380,9.578292,0.615304,0.848818,1.030212,0.316584,4.107433,1.268929,2.231672,3.828114,0.813204,,,,,0.967422,,4.566865,1.894853
L4,2.048815,,,0.100000,0.546255,0.733232,0.100000,10.000000,3.421994,,,0.149788,,,,,0.100000,0.100000,0.100000,0.100000,,,,,,1.662146,,,,5.846908,0.110961,0.203070,,,,8.123788,4.346834,,,,,,1.443955,,,,,,,,,1.069811,,,,
L5,,,,4.537446,9.250467,,,5.481696,3.303317,3.221371,7.484700,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,1.988051,2.897784,1.586207,,1.671870,10.000000,0.230425,7.383648,,5.872895,1.951960,6.346763,10.000000,4.356804,5.773068,,0.100842,1.046059,3.427534,,0.225081,,,,0.100000,0.100000,0.100000,1.966844,,2.280371,,
Mi1,,10.000000,0.100000,2.121126,7.310988,,,0.100000,2.250113,2.100921,2.884464,0.529826,2.180878,0.693786,0.295993,3.935613,0.100000,1.957885,0.100000,,,,,,0.100000,2.363493,1.764718,2.303235,1.873952,2.820085,0.125196,1.182230,6.159103,,0.666653,10.000000,3.058931,2.393437,1.771187,,0.100000,0.741179,2.439688,,,0.100000,,3.199034,0.994501,0.514950,0.100000,1.501319,10.000000,1.727728,1.974759,2.737257
Tm3,,,,0.766352,8.771686,,,,2.694211,2.770701,0.100000,0.683595,1.785469,0.100000,0.250104,3.709050,,,0.100000,,,1.032603,,1.017473,,2.504549,2.465628,2.585017,1.823135,7.710062,0.100000,2.627931,,,1.442259,7.413184,3.108560,,,0.100000,,,2.655035,,,,2.405532,,2.635185,0.100000,0.100000,1.846136,,2.753680,,
Mi4,,,,,0.100000,0.100000,,8.201833,0.100000,0.732027,0.100000,1.805742,0.100000,3.171822,3.260809,2.237142,6.211846,9.326909,0.788965,2.868859,,,,,0.843492,,4.785480,,0.100000,0.100000,3.296979,0.100000,0.223324,,0.217259,,0.494860,,0.102658,2.395779,2.969977,,1.020115,0.920278,0.777603,3.543524,0.854977,0.874774,0.629405,,2.978713,1.178693,1.000601,0.100000,,
Mi9,,,,,,0.100000,1.633597,,0.461011,0.454777,0.155501,,0.100000,1.960208,1.731012,1.246530,2.288948,2.642252,2.160149,0.914873,,,,,,0.751877,1.347096,0.569150,0.117661,,1.502046,0.100000,0.104030,,1.682257,,0.100000,0.262984,,1.913415,2.015221,2.094610,1.125260,0.933083,2.482663,,0.952696,,1.143308,0.950506,,1.129335,2.818845,0.100507,0.284966,
T4a,,,,,,,,,,,,0.599735,2.166739,1.035508,0.100000,1.037719,,,,,0.100000,,,,,,,,,2.778999,,,,,,4.444613,,,,,,,1.375110,,,,,,,0.100000,,,,,6.000906,2.395803
T4b,,,,,,,,,4.925140,,1.659368,0.697410,10.000000,10.000000,,1.007034,,,,,,0.623127,,,,,,,,,,,,,,10.000000,,,,,,,0.100000,,,,,,2.143189,0.100000,0.100000,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.111257,,,,,,,,0.540310,2.716546,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.104412,,10.000000,2.067988,,
