,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,2.199432,1.947272,0.469769,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,10.000000,,,,2.904777,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.940813,9.669236,,1.823379,,,0.100000,,0.100000,2.349924,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,2.889438,10.000000,,,0.100000,10.000000,,1.838407,,0.100000,3.894588,3.235374,0.100000,0.100000,,,,,,,,,
R8,,0.100000,9.159866,9.932108,0.100000,0.903844,,0.100000,0.100000,,0.100000,1.490215,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,0.100000,10.000000,,,10.000000,,0.100000,0.100000,10.000000,,6.412437,9.533582,,,0.100000,0.100000,,7.180251,,0.100000,,,,,0.979482,
L1,0.100000,0.100000,0.100000,0.100000,3.266742,0.906385,0.100000,3.347007,1.270538,1.988052,1.843435,,,,,,0.100000,0.100000,,,,,,,10.000000,0.100000,10.000000,,0.100000,0.100000,,2.561413,,6.418382,,,,10.000000,9.657039,,,,0.100000,,,,,,,,,6.227647,,,,
L2,10.000000,,0.100000,0.100000,1.741877,0.689811,7.965658,0.100000,0.100000,0.100000,0.100000,0.100000,,,,,0.400561,0.434297,1.137070,,,,,,0.100000,10.000000,0.100000,,10.000000,1.334994,,,,4.341992,,0.100000,5.696482,,0.100000,,0.100000,,,,10.000000,,,,,,,0.125929,,,,
L3,,0.100000,0.100000,0.100000,0.100000,,,,0.423904,,0.100000,0.902582,,,,,0.100000,8.837371,10.000000,3.494552,,,,,6.387015,,,,0.284877,7.909735,0.100000,,0.100000,,0.145701,1.294532,,1.280468,5.248422,3.234210,0.100000,1.011516,0.100000,7.439636,10.000000,0.100000,0.100000,0.100000,,,,,1.006415,,0.100000,0.100000
L4,10.000000,,,0.616446,1.083683,0.100000,8.961201,0.100000,10.000000,,,2.649289,,,,,0.100000,0.100000,0.109849,0.100000,,,,,,0.100000,,,,5.232030,0.100000,10.000000,,,,10.000000,10.000000,,,,,,0.100000,,,,,,,,,8.301231,,,,
L5,,,,1.468036,4.244968,,,10.000000,1.229053,0.100000,0.917683,0.100000,,,,,0.100000,0.298102,0.100000,,,,,,0.100000,3.986552,10.000000,,1.158935,0.100000,0.126905,0.100000,,7.148359,0.100000,0.100000,10.000000,0.100000,0.100000,,9.993513,4.041439,4.920316,,0.100000,,,,1.091498,10.000000,0.100000,0.146749,,5.818474,,
Mi1,,10.000000,2.852594,0.100000,0.100000,,,1.315892,0.100000,0.100000,4.493554,0.100000,4.022009,0.700474,0.531538,0.627112,0.100000,0.428947,0.100000,,,,,,7.070055,0.507065,7.068608,0.846655,6.390040,0.248034,10.000000,0.100000,0.100000,,0.100000,0.100000,10.000000,9.368710,2.146978,,10.000000,6.385889,7.175368,,,0.100000,,3.098486,1.004408,0.100000,3.518143,5.004330,5.011640,0.100000,0.100000,1.031294
Tm3,,,,0.294374,0.100000,,,,0.100000,0.682964,0.100000,0.100000,1.738256,0.166966,0.509657,3.078253,,,5.487601,,,1.008113,,1.003404,,5.380434,3.228415,0.628564,9.578556,10.000000,0.100000,0.157585,,,0.100000,0.100000,0.100000,,,10.000000,,,2.170637,,,,0.100000,,5.000898,4.269224,0.100000,2.058820,,0.100000,,
Mi4,,,,,1.361771,10.000000,,10.000000,0.100000,0.102733,1.155857,1.174045,2.509510,7.074900,8.099364,8.288909,3.248448,0.781519,10.000000,4.614755,,,,,0.100000,,0.100000,,8.388767,7.887950,10.000000,10.000000,0.584427,,3.818658,,6.631031,,0.100000,2.425274,0.100000,,1.626473,5.769830,6.038889,6.866725,0.100000,0.100000,3.418272,,0.144678,4.565764,1.012121,5.401706,,
