cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.952892,15.778263,2.712548,1.407643,-3.443158,-21.676489,16.789797,207.563309,197.027237,0.000000,15.562761,15.778263,15.721278,-0.056985
1,R7,0.982429,0.183015,2.712548,3.181973,0.222759,-25.400089,10.000000,196.958405,201.375641,1.000000,0.222759,0.183015,0.223721,0.040706
2,R8,1.001921,15.009753,2.712548,3.118804,-1.234932,-23.917986,18.741423,200.067169,206.690384,0.000000,14.916943,15.009753,15.017147,0.007394
3,L1,1.015267,-5.932864,2.712548,2.507445,1.001946,-25.621281,17.341793,208.245316,216.084351,0.722750,-5.576606,-5.932864,-5.637995,0.294869
4,L2,0.996700,10.064828,2.712548,3.970133,2.285361,-27.758530,16.538837,202.310211,207.764511,0.203096,11.010636,10.064828,10.724213,0.659385
5,L3,0.955594,-9.814898,2.712548,0.638391,-0.141541,-24.477499,11.711377,204.740326,201.748093,0.000000,-13.224455,-9.814898,-10.442243,-0.627344
6,L4,0.986282,-1.343539,2.712548,0.100000,-1.664552,-23.384687,14.157614,207.252396,212.633163,0.531208,-1.341349,-1.343539,-1.327782,0.015757
7,L5,1.029747,0.595587,2.712548,2.138566,0.393606,-24.991249,10.473717,196.456314,184.832748,1.000000,0.393606,0.595587,0.895524,0.299938
8,Mi1,1.009294,-36.062679,2.712548,1.974085,-0.574730,-24.576532,16.180553,210.756271,212.662766,0.263990,-36.481335,-36.062679,-36.553215,-0.490536
9,Tm3,1.032876,-25.795177,2.712548,1.404264,-0.757462,-23.981651,19.847179,205.983978,189.351547,0.000000,-27.449514,-25.795177,-26.253183,-0.458006
10,Mi4,0.952525,-52.409550,2.712548,2.027705,-3.622579,-21.562599,95.942070,215.731125,188.462799,0.000000,-35.764267,-52.409550,-52.162754,0.246796
11,Mi9,1.048338,30.906569,2.712548,1.098243,-1.818917,-23.268576,11.578802,180.925415,217.325485,1.000000,-1.818917,30.906569,30.862049,-0.044519
12,T4a,1.000000,-1.225849,2.712548,1.421700,-1.392130,-23.386597,18.172007,192.345444,205.617279,0.000000,-1.423881,-1.225849,-1.423418,-0.197569
13,T4b,1.000000,-0.560760,2.712548,1.609164,-0.324440,-24.538662,16.456917,198.150757,204.885818,0.000000,-0.436778,-0.560760,-0.803200,-0.242440
14,T4c,1.000000,-0.796040,2.712548,2.654296,-1.174168,-23.726463,10.000000,186.281204,204.768311,1.000000,-1.174168,-0.796040,-1.356164,-0.560124
15,T4d,1.000000,7.211301,2.712548,7.253052,4.847206,-29.809969,10.000000,187.412811,186.172211,0.834893,6.005538,7.211301,6.035689,-1.175611
16,Tm1,0.952613,4.154606,2.712548,1.422597,0.699606,-25.332975,11.337801,188.675735,194.057053,0.177256,4.121849,4.154606,4.267881,0.113276
17,Tm2,1.048991,2.353766,2.712548,2.419919,2.009262,-26.847761,13.377600,207.469589,196.794632,0.892812,2.087308,2.353766,2.482902,0.129136
18,Tm4,1.026025,-2.755939,2.712548,2.560465,-3.077622,-21.972654,16.511982,209.337280,194.998962,1.000000,-3.077621,-2.755939,-1.403083,1.352856
19,Tm9,1.027202,36.552734,2.712548,3.145690,0.761651,-25.645697,11.407763,205.275436,191.403473,0.027416,34.138409,36.552734,35.786617,-0.766117
20,T5a,0.990106,40.107086,2.712548,2.344656,-0.071320,-25.204597,10.000000,219.374832,192.827576,0.104302,38.342091,40.107086,39.919899,-0.187187
21,T5b,1.036591,28.003683,2.712548,2.277012,1.106268,-26.527758,10.000000,195.961395,182.655563,0.320450,26.229454,28.003683,27.531496,-0.472187
22,T5c,0.998136,56.498226,2.712548,6.958973,5.253158,-31.082405,16.388062,203.041275,192.520264,0.566325,48.921349,56.498226,56.241467,-0.256760
23,T5d,1.034245,-0.884844,2.712548,0.102643,-0.848742,-24.093801,12.505488,190.709015,199.524979,1.000000,-0.848742,-0.884844,-0.840715,0.044129
24,T1,0.955825,68.397423,2.712548,2.730479,2.565499,-26.827509,16.203951,212.698456,198.453491,0.000000,69.400215,68.397423,70.111969,1.714546
25,T2,1.010987,15.569615,2.712548,3.044599,-0.918863,-23.842241,10.000000,207.533569,206.235214,0.394345,15.694848,15.569615,15.453384,-0.116231
26,T2a,1.004206,-0.080534,2.712548,3.667093,1.450754,-26.965075,15.704229,197.718643,203.231964,0.378772,9.409356,-0.080534,0.588210,0.668743
27,T3,0.977799,-0.721359,2.712548,0.100000,-1.026782,-23.846004,12.517822,194.258255,206.999496,0.832964,-0.850306,-0.721359,-0.867833,-0.146474
28,C2,1.036141,-26.668049,2.712548,0.349028,-3.003078,-22.320034,15.710237,199.279266,208.311935,0.000000,-27.563509,-26.668049,-27.117630,-0.449581
29,C3,1.035031,-24.307510,2.712548,1.893174,-0.394823,-24.755524,13.788425,203.214035,194.878540,0.097770,-25.707411,-24.307510,-24.992094,-0.684584
30,Lawf1,0.973596,45.515285,2.712548,2.555564,1.842760,-26.244055,14.683046,200.571671,203.686920,0.962189,6.916489,45.515285,44.905197,-0.610088
31,Lawf2,0.979070,3.488593,2.712548,2.086390,1.423531,-26.260504,14.666633,197.860504,206.124512,0.750306,3.539705,3.488593,3.448051,-0.040541
32,Dm3v,0.955043,4.043209,2.712548,4.202136,2.654684,-27.175955,14.826052,197.193375,206.056747,0.950257,3.805882,4.043209,4.251503,0.208293
33,Lai,1.028961,-10.245232,2.712548,7.026520,1.742309,-26.330437,14.302622,194.309998,209.403168,0.688789,-8.876926,-10.245232,-9.834345,0.410887
34,Mi10,0.992598,1.875739,2.712548,2.869678,2.244263,-26.797485,11.968474,186.731277,193.861343,1.000000,2.244263,1.875739,2.219085,0.343347
35,Mi13,1.033545,5.385625,2.712548,2.531897,0.229821,-24.811987,10.000000,204.114029,207.938660,0.000000,5.677667,5.385625,5.381847,-0.003778
36,Mi14,1.009346,9.887452,2.712548,7.585711,5.946694,-30.686676,10.000000,196.552673,208.235672,0.854551,9.657438,9.887452,9.427174,-0.460279
37,Mi15,1.015988,-1.778937,2.712548,0.532207,-1.008487,-23.564299,16.961605,217.786072,200.151505,0.982678,-1.420327,-1.778937,-1.447216,0.331721
38,Mi2,1.040830,2.270476,2.712548,2.046027,1.030066,-25.664558,10.000000,205.517334,215.102936,0.431930,2.435714,2.270476,2.329948,0.059472
39,Tm16,1.015419,2.046844,2.712548,6.360994,3.576529,-29.073130,10.000000,188.844711,209.904648,0.851005,-0.510015,2.046844,0.896125,-1.150719
40,Tm20,1.012322,45.857338,2.712548,5.939382,-0.305496,-26.053902,17.342438,205.112686,207.125198,0.000000,46.285053,45.857338,46.003193,0.145855
41,Tm21,0.994735,78.571777,2.712548,10.000000,3.014126,-29.063137,21.489719,199.431030,212.944122,0.000000,78.993088,78.571777,78.612953,0.041176
42,Tm27,0.979428,-10.442924,2.712548,5.676527,-6.195830,-19.831814,23.332073,191.779770,190.511261,0.000000,-7.140595,-10.442924,-10.859994,-0.417070
43,Tm5a,0.989350,9.914332,2.712548,6.139334,5.085724,-29.981966,10.000000,202.198120,211.666336,1.000000,5.085724,9.914332,9.575563,-0.338769
44,Tm5b,1.001526,15.487952,2.712548,10.000000,-4.627789,-26.298195,19.804409,197.100693,207.085266,0.179806,15.916672,15.487952,15.739059,0.251107
45,Tm5c,0.961921,6.919177,2.712548,8.550317,6.507402,-31.589514,15.528675,213.162720,195.328568,0.000000,5.384050,6.919177,6.847464,-0.071713
46,Tm5f,0.975180,72.474136,2.712548,4.942740,3.112822,-28.447174,15.486224,212.125534,200.334717,0.636253,62.638493,72.474136,72.408630,-0.065506
47,TmY10,0.967061,0.494635,2.712548,0.100000,-1.112504,-23.821058,10.241219,208.288269,209.036377,0.944060,-0.309988,0.494635,0.246947,-0.247688
48,TmY11,1.028129,-44.092430,2.712548,5.275804,1.635939,-26.568144,10.000000,204.881180,188.750519,0.000000,17.327938,-44.092430,-39.028702,5.063728
49,TmY14,0.960652,16.411728,2.712548,4.010575,-1.091171,-24.981812,10.000000,198.908264,203.456680,0.775266,15.134532,16.411728,18.273031,1.861303
50,TmY15,1.014983,-2.729798,2.712548,0.938920,-7.038259,-18.454765,14.261147,209.641556,212.559952,1.000000,-7.038259,-2.729798,2.765337,5.495135
51,TmY3,0.950108,-2.624135,2.712548,5.705112,-3.313150,-22.019768,10.534688,204.410004,198.404678,1.000000,-3.313150,-2.624135,1.789829,4.413964
52,TmY4,1.049710,75.709450,2.712548,8.173477,3.438969,-29.216356,11.666726,204.726547,208.200089,0.000000,75.881569,75.709450,75.020813,-0.688637
53,TmY5a,0.992344,55.485775,2.712548,5.489215,-2.575506,-26.610313,14.750522,212.265640,204.634018,1.000000,-2.575506,55.485775,56.688286,1.202511
54,TmY9q,1.047577,56.033260,2.712548,6.950537,-0.912889,-26.804541,10.015083,196.795959,195.770889,0.131176,58.099167,56.033260,55.793690,-0.239571
55,TmY9q__perp,1.011716,65.483047,2.712548,5.984925,2.207799,-28.173571,10.360115,208.936996,202.165985,0.000000,68.299881,65.483047,65.730629,0.247581
