,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.153256,,,0.886479,1.965960,1.442670,1.911144,,,,,,,,,,,,,,,,,,1.541557,,,,1.093580,0.140962,,,,0.960632,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.115091,2.772337,,1.705317,,,2.047771,,2.009295,2.058986,,,,,,,,,,,,,,,,,,0.100000,1.111185,,,0.858208,2.049988,,,2.015274,0.946335,,2.000227,,1.990654,2.185067,1.980616,0.976100,2.022391,,,,,,,,,
R8,,0.474889,0.659703,1.149760,1.515637,1.603208,,1.865770,1.873515,,2.050499,1.954070,,,,,,,,,,,,,1.780947,,,,0.100000,0.100000,1.737300,2.133860,,,2.078300,,0.110753,2.009042,0.255184,,2.065586,0.100000,,,1.951489,0.337090,,2.002357,,2.047441,,,,,1.031026,
L1,1.478519,1.121345,0.100000,2.557137,2.111371,1.506243,2.041272,2.004396,1.845456,2.092421,1.820150,,,,,,1.988468,2.085742,,,,,,,1.653565,1.556324,2.001619,,0.369207,0.100000,,2.251292,,2.831336,,,,1.686340,0.319805,,,,1.786515,,,,,,,,,2.183864,,,,
L2,1.664436,,1.694331,0.419402,0.207315,0.328997,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,0.100000,0.134178,0.100000,,1.598491,2.073105,,,,1.618332,,1.986979,1.991657,,2.062930,,0.100000,,,,1.450556,,,,,,,0.100000,,,,
L3,,2.149876,1.924077,0.274417,0.100000,,,,0.153986,,0.100000,0.100000,,,,,0.101030,0.100000,0.100000,0.100000,,,,,0.145011,,,,2.148863,2.039224,0.100000,,2.002776,,0.100000,2.026312,,0.974381,2.005300,0.100000,0.100000,1.008955,0.100000,0.141986,0.441902,2.007060,0.100000,0.100000,,,,,1.032136,,0.100000,0.100000
L4,1.451121,,,0.762128,0.100000,0.355734,0.100000,0.100000,0.114375,,,0.100000,,,,,0.143860,0.100000,0.100000,0.100000,,,,,,0.177567,,,,2.018508,0.100000,0.100000,,,,2.056651,1.951877,,,,,,0.100000,,,,,,,,,0.100000,,,,
L5,,,,0.493062,0.100000,,,0.100000,0.116169,0.100000,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,2.577130,0.174578,0.100000,,1.939376,2.080364,1.564507,0.128889,,1.586275,0.100000,2.008823,2.065283,0.100000,1.968970,,0.100000,0.129863,0.100000,,0.100000,,,,0.100000,0.100000,2.077025,0.100000,,2.036815,,
Mi1,,1.387008,2.148716,0.505168,0.539547,,,0.100000,0.133587,0.100000,0.100000,0.100000,0.187490,0.100000,0.100000,0.489766,0.100000,0.100000,0.100000,,,,,,0.541839,0.198221,0.101599,0.100000,1.927914,2.018592,0.112905,0.100000,1.921666,,0.100000,2.041054,2.060963,0.100000,2.019366,,0.100000,0.100000,0.100000,,,2.046180,,0.100000,1.026683,0.100000,2.059298,0.113923,0.100000,1.986136,0.100000,0.100000
Tm3,,,,0.532105,0.192370,,,,0.161061,0.100000,0.100000,0.100000,0.243377,0.100000,0.100000,0.863630,,,0.100000,,,1.038163,,0.985866,,0.178261,0.105918,0.100000,1.487342,2.222848,0.332885,0.100000,,,0.100000,2.032014,1.979688,,,0.100000,,,0.100000,,,,0.100000,,0.100000,0.100000,2.008854,0.100000,,1.992370,,
Mi4,,,,,2.047882,1.591148,,1.932580,2.516016,2.036758,2.033381,2.042685,1.819891,1.968028,2.019493,0.462457,2.046019,2.084656,1.690092,1.937312,,,,,2.047172,,0.100000,,0.100000,0.813870,2.168533,2.609942,0.198073,,1.910685,,0.132569,,0.130376,2.033435,1.971037,,2.016930,1.355021,2.000305,0.100000,2.042716,2.063591,2.062770,,0.327213,1.951431,1.019314,0.154569,,
Mi9,,,,,,0.828082,2.118683,,2.088271,2.089343,2.051175,,1.824404,2.028912,2.016878,1.557630,2.061254,2.100073,2.049184,1.937164,,,,,,1.585653,1.869892,2.044802,0.755663,,1.697431,2.531453,1.118054,,2.009503,,0.106817,2.014696,,2.039659,2.062121,2.048468,2.018607,1.987074,1.928000,,0.961414,,1.997795,1.009726,,2.010962,0.100000,0.232112,0.100000,
T4a,,,,,,,,,,,,0.100000,0.147788,0.951569,1.917265,0.980198,,,,,0.100000,,,,,,,,,2.064511,,,,,,2.045844,,,,,,,0.100000,,,,,,,0.100000,,,,,1.947390,0.100000
T4b,,,,,,,,,0.380434,,0.100000,0.100000,0.250154,0.100000,,0.974278,,,,,,0.100000,,,,,,,,,,,,,,2.125248,,,,,,,0.100000,,,,,,0.100000,0.100000,1.948700,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.100000,,,,,,,,0.100000,1.801099,,1.351655,,,,,,,,,,,,,,,,,,,,,,,,0.100000,2.051058,,0.100000,1.909158,,
T4d,,,,,,,,,0.303170,,,,,,0.995433,0.312489,,,,,,,,0.935079,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,2.014788,,0.100000,2.093402,,
Tm1,,,,,0.100000,,,0.100000,0.100608,0.100000,0.100000,0.100000,,,0.978055,,0.100000,0.100000,0.100000,0.100000,0.100000,1.583675,1.508203,1.961383,0.201744,0.118719,0.122767,0.100000,2.305993,2.035023,,0.100000,1.953844,,0.100520,2.057651,,0.100000,2.014073,0.100000,0.100000,0.112483,0.100000,0.310378,,,0.100000,0.100000,,1.411486,,0.100000,0.100000,1.971247,0.100000,0.100000
Tm2,,,,1.732146,0.100000,,,0.100000,0.635194,0.100000,0.100000,0.100000,1.075640,,0.100000,,0.100000,,0.100000,0.129798,0.100000,0.969529,1.333089,1.928214,0.616850,0.205868,0.100000,0.100000,,2.047728,0.128472,0.100000,1.851810,,,2.014393,,,1.895570,,,0.156784,0.100000,,,,,,0.100000,0.100000,2.042442,0.100000,2.016717,2.207529,2.088963,0.362674
Tm4,,,,,0.100000,,,,0.396143,0.100000,0.100000,,,,,,0.100000,0.100000,0.100000,,0.100000,1.327538,0.870301,1.740793,2.388306,0.100000,0.109835,0.100000,1.677534,2.014893,,0.100000,,,0.107131,2.018184,1.950299,,2.112406,,,0.390107,0.100000,,,,,,0.100000,0.100000,1.928857,0.100000,,1.942405,,0.100000
Tm9,,,,,,0.636197,,,,,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,0.100000,0.100000,0.354389,1.238092,1.913558,,0.100000,0.514931,,,,,,1.898927,,,,,,,,0.100000,2.013215,,,,1.825140,0.100000,,,0.100000,2.157948,,2.066353,,0.121355,0.100000
T5a,,,,,,,,,,,,,1.495031,,,,,0.100000,,,0.100000,0.100000,,,,0.374226,,,,,,,,,,,,,,,,,0.100000,,,,,,,0.100000,,,,2.019034,2.033293,0.100000
T5b,,,,,,,,,,,,,,0.100000,,,,,,,0.100000,0.100000,,,,0.122919,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,2.014194,,,2.209998,,
T5c,,,,,,,,,,,,,,,0.100000,,,,,,,0.998469,0.100000,1.322625,,0.439341,,,,,,,,,,,,,,,,,,,,,,,,0.100000,1.375881,,0.100000,1.962346,,
T5d,,,,,,,,,,,,,,,0.940371,1.037002,,,,,,,,0.100000,,0.425413,,,,,,,,,,,,,,,,,,,,,,,,0.100000,1.666358,,0.100000,1.930245,,
T1,0.589545,0.291028,1.680716,,0.100000,0.331888,,0.100000,,,,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,,,,,,,,,,1.412998,,,,,,,0.100000,,,,,,,,,,,,0.995362,,,
T2,,,,,,,,0.218880,0.190507,0.100000,,0.187563,,,,,0.100000,0.100000,0.100000,,,,,,,0.203899,1.768020,0.100000,,,,0.100000,,,,,1.313184,,,,,0.100000,0.100000,,0.100000,1.928853,,,0.100000,0.100000,1.991677,0.100998,,1.916635,1.016041,0.100000
