,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.871701,,,7.806453,4.611389,0.100000,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,1.906530,2.260306,,,,1.760256,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.051077,6.476011,,0.100000,,,0.100000,,0.100000,3.641299,,,,,,,,,,,,,,,,,,2.169174,1.038845,,,1.396719,3.806814,,,1.808475,3.705411,,3.537111,,1.006178,0.673392,4.145394,5.882017,1.777814,,,,,,,,,
R8,,0.199580,1.898673,2.766471,2.840082,0.380538,,2.518182,0.100000,,0.100000,0.706811,,,,,,,,,,,,,1.670819,,,,1.939571,2.009069,0.543006,0.360385,,,1.071999,,2.243826,1.750153,2.121328,,0.369305,1.921834,,,1.442301,2.413952,,1.849989,,0.101610,,,,,1.010090,
L1,9.139017,6.150438,0.110709,3.120867,5.665341,0.100000,0.100000,3.104284,4.906848,4.054251,7.614943,,,,,,2.428482,0.207665,,,,,,,1.552549,8.620612,6.148412,,1.810413,2.427102,,0.100000,,1.085260,,,,1.020977,0.100000,,,,1.629850,,,,,,,,,7.056547,,,,
L2,0.100000,,2.876009,4.987764,4.500820,7.258528,3.229566,0.100000,0.100000,0.100000,0.100000,6.200989,,,,,3.884045,4.408576,5.167614,,,,,,0.178915,0.100000,4.084913,,5.301613,0.100000,,,,0.101855,,0.134116,0.100000,,0.104797,,3.495661,,,,1.623821,,,,,,,0.100000,,,,
L3,,0.100000,2.334598,9.259261,8.966699,,,,0.100000,,0.100000,1.828878,,,,,0.100000,2.911896,3.550547,3.407069,,,,,4.762843,,,,0.100000,0.100000,0.225733,,0.188205,,0.651825,0.100000,,0.499724,0.157130,2.738013,1.438549,1.036007,0.100000,0.100000,0.100000,0.588102,0.345940,0.100000,,,,,0.977716,,0.100000,2.554711
L4,0.100000,,,1.731026,0.531852,3.173014,0.833045,1.999648,2.997401,,,0.938526,,,,,0.100000,1.194421,3.736928,3.566941,,,,,,0.100000,,,,0.729472,3.743859,2.133796,,,,0.106619,0.100000,,,,,,0.100000,,,,,,,,,0.100000,,,,
L5,,,,2.175986,0.143984,,,0.100000,0.100000,0.100000,0.100000,0.764755,,,,,0.270911,2.209797,2.817144,,,,,,2.327399,0.100000,0.243891,,0.100000,0.105118,0.100000,0.297587,,0.100000,0.640649,0.565128,0.100000,0.357001,0.100000,,1.664131,0.288466,0.100000,,2.207922,,,,0.955082,1.796742,1.126178,0.100000,,0.432865,,
Mi1,,3.250470,2.040208,0.100000,1.595905,,,4.268898,3.674287,2.032388,1.675003,1.677587,0.100000,1.309949,1.785058,0.100000,0.100000,0.100000,2.049018,,,,,,0.461372,0.278399,2.797515,1.068065,0.100000,0.112521,0.100000,0.248722,0.325284,,0.100000,0.100000,0.135647,0.187229,0.100000,,2.002033,4.001212,0.386803,,,0.100000,,0.218679,0.953963,1.993832,0.100000,0.522015,2.331033,1.561356,0.187368,1.905888
Tm3,,,,0.100000,0.100000,,,,2.527096,1.097742,1.956134,1.555760,0.100000,1.042249,1.790491,1.413285,,,1.822759,,,1.009646,,0.995878,,1.310338,2.804745,1.138208,2.157428,0.185023,1.409956,0.100000,,,0.100000,0.100000,0.159284,,,1.034361,,,2.324509,,,,0.100000,,0.404056,2.033490,0.100000,2.000545,,0.857226,,
