,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.485747,0.611222,2.685716,1.819475,,,,,,,,,,,,,,,,,,9.999194,,,,10.000000,0.996026,,,,4.576333,,,,,,,,,,,,,,,,,,,,,,
R7,,,8.036344,2.940032,,4.647860,,,0.452744,,0.100000,1.961031,,,,,,,,,,,,,,,,,,0.379418,0.100000,,,0.100000,4.861620,,,10.000000,1.048981,,10.000000,,2.290987,5.172998,3.006836,10.000000,1.046333,,,,,,,,,
R8,,0.655431,4.565147,4.656416,0.100000,3.920075,,0.100000,0.100000,,0.100000,1.973245,,,,,,,,,,,,,2.491034,,,,0.100000,1.293985,5.353091,10.000000,,,9.929582,,0.221703,10.000000,1.015274,,8.504571,0.100014,,,2.850367,10.000000,,0.854932,,4.763203,,,,,1.031197,
L1,1.328526,2.475217,0.100000,0.100000,0.100000,7.136066,0.100000,1.971097,3.556164,0.130258,3.048307,,,,,,0.100000,0.100000,,,,,,,0.100000,0.424447,0.960191,,0.100000,4.610929,,1.465842,,10.000000,,,,10.000000,1.014239,,,,0.781297,,,,,,,,,0.811970,,,,
L2,10.000000,,10.000000,0.100000,5.830904,0.100000,7.027624,0.100000,0.996920,9.212694,1.238183,0.490110,,,,,2.299308,2.401935,2.608079,,,,,,0.100000,5.991128,1.940285,,8.772836,3.121767,,,,6.988211,,1.029148,0.100000,,0.178363,,2.593231,,,,1.003706,,,,,,,0.100000,,,,
L3,,5.807476,4.324580,0.100000,0.100000,,,,0.100000,,1.633895,0.834346,,,,,4.299336,10.000000,0.253967,1.325066,,,,,0.100000,,,,6.725717,0.225018,3.586037,,0.100000,,3.070160,0.100000,,1.034147,0.100000,0.433412,0.137193,0.958500,2.065868,0.100000,0.100000,4.603537,0.282247,0.641746,,,,,1.023241,,2.819692,7.566758
L4,10.000000,,,0.100000,2.614311,0.100000,3.929625,10.000000,0.100000,,,1.859074,,,,,0.147807,2.557184,1.476439,1.344811,,,,,,10.000000,,,,0.100000,10.000000,6.209955,,,,1.033763,10.000000,,,,,,0.100000,,,,,,,,,0.100000,,,,
L5,,,,5.620422,5.758999,,,2.086169,0.100000,2.226980,10.000000,0.100000,,,,,0.100000,0.100000,4.075001,,,,,,10.000000,0.100000,0.966745,,0.358002,2.270839,0.100000,0.100000,,10.000000,0.667955,1.014920,0.100000,10.000000,1.039191,,9.717169,0.100000,0.100000,,1.340680,,,,7.411087,9.688530,0.100000,0.100000,,0.632281,,
Mi1,,9.919014,10.000000,7.643154,6.639978,,,9.974748,3.438054,0.100000,2.279813,1.586462,0.525941,1.047401,0.210538,5.732953,0.100000,0.100000,10.000000,,,,,,0.870361,1.662208,0.100000,0.100000,0.100000,0.109029,0.100000,0.100000,0.952641,,0.100000,0.992511,10.000000,0.100000,0.985229,,10.000000,0.104786,0.100000,,,2.432786,,0.100000,0.978489,0.100000,0.100000,0.100000,0.100000,0.979001,2.034000,0.234816
Tm3,,,,0.100000,10.000000,,,,2.325374,0.971147,1.136324,1.063587,0.275568,0.100000,1.657255,0.100000,,,0.100000,,,1.002608,,1.025227,,0.100000,0.100000,0.591944,4.173857,10.000000,0.100000,0.100000,,,0.100000,0.964235,10.000000,,,0.100000,,,0.100000,,,,1.767258,,0.735252,7.439506,0.372659,3.607486,,0.615867,,
