idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.474410,0.532213,51.135788,1.000000,-51.495277,-0.200000,-47.546078
1,R2,0.475604,0.541223,51.135788,1.000000,-51.495277,-0.200000,-47.546078
2,R3,0.303851,0.604797,51.135788,1.000000,-51.495277,-0.200000,-47.546078
3,R4,0.379205,0.612621,51.135788,1.000000,-51.495277,-0.200000,-47.546078
4,R5,0.324356,0.568111,51.135788,1.000000,-51.495277,-0.200000,-47.546078
5,R6,0.349281,0.637918,51.135788,1.000000,-51.495277,-0.200000,-47.546078
6,R7,0.490800,0.323063,45.638840,1.000000,-51.495277,-0.200000,-47.546078
7,R8,0.369574,0.630334,51.435596,1.000000,-51.495277,-0.200000,-47.546078
8,L1,0.656969,0.623814,48.092835,1.000000,-51.495277,-0.200000,-47.546078
9,L2,0.673288,0.311238,47.147285,1.000000,-51.495277,-0.200000,-47.546078
10,L3,0.389006,0.388285,0.100000,1.000000,-51.495277,-0.200000,-47.546078
11,L4,0.483179,0.469356,0.000000,1.000000,-51.495277,-0.200000,-47.546078
12,L5,0.570332,0.426947,45.186217,1.000000,-51.495277,-0.200000,-47.546078
13,Lawf1,0.490693,0.363299,0.000000,1.000000,-51.495277,-0.200000,-47.546078
14,Lawf2,0.695413,0.662719,0.000000,1.000000,-51.495277,-0.200000,-47.546078
15,Am,0.433952,0.481494,0.000000,1.000000,-51.495277,-0.200000,-47.546078
16,C2,0.414723,0.424691,0.000000,1.000000,-51.495277,-0.200000,-47.546078
17,C3,0.455705,0.373309,0.000000,1.000000,-51.495277,-0.200000,-47.546078
18,CT1(Lo1),0.689310,0.646053,0.000000,1.000000,-51.495277,-0.200000,-47.546078
19,CT1(M10),0.661397,0.553528,0.000000,1.000000,-51.495277,-0.200000,-47.546078
20,Mi1,0.553467,0.473303,0.000000,1.000000,-51.495277,-0.200000,-47.546078
21,Mi2,0.591596,0.632099,0.000000,1.000000,-51.495277,-0.200000,-47.546078
22,Mi3,0.343322,0.305036,0.000000,1.000000,-51.495277,-0.200000,-47.546078
23,Mi4,0.333304,0.537321,0.000000,1.000000,-51.495277,-0.200000,-47.546078
24,Mi9,0.577620,0.577847,0.000000,1.000000,-51.495277,-0.200000,-47.546078
25,Mi10,0.563254,0.418457,0.000000,1.000000,-51.495277,-0.200000,-47.546078
26,Mi11,0.513827,0.575759,0.000000,1.000000,-51.495277,-0.200000,-47.546078
27,Mi12,0.554599,0.562583,0.000000,1.000000,-51.495277,-0.200000,-47.546078
28,Mi13,0.671434,0.538745,0.000000,1.000000,-51.495277,-0.200000,-47.546078
29,Mi14,0.612525,0.598575,0.000000,1.000000,-51.495277,-0.200000,-47.546078
30,Mi15,0.391062,0.327128,0.000000,1.000000,-51.495277,-0.200000,-47.546078
31,T1,0.366147,0.492565,0.000000,1.000000,-51.495277,-0.200000,-47.546078
32,T2,0.437107,0.693575,0.000000,1.000000,-51.495277,-0.200000,-47.546078
33,T2a,0.432269,0.399535,0.000000,1.000000,-51.495277,-0.200000,-47.546078
34,T3,0.300215,0.346993,0.000000,1.000000,-51.495277,-0.200000,-47.546078
35,T4a,0.442265,0.316549,0.000000,1.000000,-51.495277,-0.200000,-47.546078
36,T4b,0.398421,0.393643,0.000000,1.000000,-51.495277,-0.200000,-47.546078
37,T4c,0.363307,0.418680,0.000000,1.000000,-51.495277,-0.200000,-47.546078
38,T4d,0.352129,0.460773,0.000000,1.000000,-51.495277,-0.200000,-47.546078
39,T5a,0.577465,0.660690,0.000000,1.000000,-51.495277,-0.200000,-47.546078
40,T5b,0.449746,0.358151,0.000000,1.000000,-51.495277,-0.200000,-47.546078
41,T5c,0.324525,0.428495,0.000000,1.000000,-51.495277,-0.200000,-47.546078
42,T5d,0.558303,0.567006,0.000000,1.000000,-51.495277,-0.200000,-47.546078
43,Tm1,0.402488,0.456884,0.000000,1.000000,-51.495277,-0.200000,-47.546078
44,Tm2,0.320860,0.394840,0.000000,1.000000,-51.495277,-0.200000,-47.546078
45,Tm3,0.483304,0.403947,0.000000,1.000000,-51.495277,-0.200000,-47.546078
46,Tm4,0.446171,0.491363,0.000000,1.000000,-51.495277,-0.200000,-47.546078
47,Tm5Y,0.666432,0.558843,0.000000,1.000000,-51.495277,-0.200000,-47.546078
48,Tm5a,0.409241,0.457503,0.000000,1.000000,-51.495277,-0.200000,-47.546078
49,Tm5b,0.490403,0.455393,0.000000,1.000000,-51.495277,-0.200000,-47.546078
50,Tm5c,0.309926,0.318481,0.000000,1.000000,-51.495277,-0.200000,-47.546078
51,Tm9,0.328612,0.493757,0.000000,1.000000,-51.495277,-0.200000,-47.546078
52,Tm16,0.548936,0.531408,0.000000,1.000000,-51.495277,-0.200000,-47.546078
53,Tm20,0.493207,0.493388,0.000000,1.000000,-51.495277,-0.200000,-47.546078
54,Tm28,0.545138,0.652933,0.000000,1.000000,-51.495277,-0.200000,-47.546078
55,Tm30,0.420706,0.557416,0.000000,1.000000,-51.495277,-0.200000,-47.546078
56,TmY3,0.685639,0.543569,0.000000,1.000000,-51.495277,-0.200000,-47.546078
57,TmY4,0.507657,0.527783,0.000000,1.000000,-51.495277,-0.200000,-47.546078
58,TmY5a,0.334235,0.431807,0.000000,1.000000,-51.495277,-0.200000,-47.546078
59,TmY9,0.686815,0.688226,0.000000,1.000000,-51.495277,-0.200000,-47.546078
60,TmY10,0.517797,0.618772,0.000000,1.000000,-51.495277,-0.200000,-47.546078
61,TmY13,0.405486,0.467435,0.000000,1.000000,-51.495277,-0.200000,-47.546078
62,TmY14,0.571620,0.592438,0.000000,1.000000,-51.495277,-0.200000,-47.546078
63,TmY15,0.670213,0.527336,0.000000,1.000000,-51.495277,-0.200000,-47.546078
64,TmY18,0.634019,0.587486,0.000000,1.000000,-51.495277,-0.200000,-47.546078
