cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.013179,16.762968,1.546967,2.015455,-1.119159,-49.228703,15.738997,191.969238,196.644714,0.000000,16.592527,16.762968,18.587276,1.824308
1,R7,0.962216,18.184340,1.546967,2.359068,0.435049,-50.299236,11.716007,210.548523,188.940948,0.053519,18.113741,18.184340,19.328590,1.144251
2,R8,0.989995,7.872826,1.546967,0.893489,-3.157568,-46.784374,17.647154,208.319275,206.604538,0.000000,7.875074,7.872826,8.978843,1.106017
3,L1,0.979217,-2.576893,1.546967,1.258013,-0.131306,-49.591827,14.778935,197.968948,208.197357,1.000000,-0.131306,-2.576893,-5.499893,-2.922999
4,L2,0.975800,-96.327393,1.546967,0.161147,-1.183485,-49.180885,10.000000,196.865875,201.857986,0.000000,-96.264954,-96.327393,-96.671898,-0.344505
5,L3,1.030270,-6.846749,1.546967,2.672709,0.763896,-50.456352,16.280380,208.839828,197.397629,0.000000,-11.276478,-6.846749,12.467391,19.314140
6,L4,1.022087,4.219253,1.546967,5.352291,4.219334,-54.557484,10.000000,206.230515,195.046860,1.000000,4.219334,4.219253,4.218714,-0.000539
7,L5,1.002757,-7.538393,1.546967,0.428030,-0.393419,-49.251877,13.166404,201.012390,204.066971,0.735512,-8.064624,-7.538393,-6.980892,0.557501
8,Mi1,1.544823,-1.005866,1.546967,0.163749,-0.541384,-49.035831,19.430729,215.395752,189.499588,0.893244,-1.404601,-1.005866,1.622788,2.628654
9,Tm3,0.967807,-11.108986,1.546967,0.343646,-0.753936,-49.021317,15.772096,202.307556,212.231384,0.000000,-11.844939,-11.108986,-8.512572,2.596414
10,Mi4,1.626101,9.035881,1.546967,8.467666,9.701347,-59.617191,100.000000,184.394226,214.398361,0.796144,9.025933,9.035881,8.255491,-0.780390
11,Mi9,0.960844,-8.827195,1.546967,3.008317,-2.651528,-47.595356,16.234186,192.950653,199.665726,0.000000,-9.956614,-8.827195,20.989939,29.817134
12,T4a,1.493306,-1.995372,1.546967,0.100000,-0.920038,-49.051430,10.000000,214.682999,191.209167,0.962550,-1.989152,-1.995372,-1.656598,0.338774
13,T4b,1.013965,55.314339,1.546967,10.000000,9.263211,-62.583649,10.666984,208.832321,191.238617,0.000000,55.165203,55.314339,55.512100,0.197762
14,T4c,0.982632,-1.995179,1.546967,0.433583,-1.932132,-48.005726,10.000000,214.835724,191.584702,0.990797,-2.018885,-1.995179,-2.977033,-0.981854
15,T4d,0.986796,-1.596844,1.546967,0.100000,-1.175960,-48.710037,10.000000,204.259247,190.265167,0.910151,-1.588863,-1.596844,-2.750752,-1.153907
16,Tm1,1.044378,-33.926407,1.546967,1.279075,-0.603023,-49.368385,12.189144,185.937668,196.135727,0.000000,-33.800400,-33.926407,-40.623371,-6.696964
17,Tm2,0.989070,14.158352,1.546967,1.994288,1.576451,-51.276318,14.202715,202.176239,189.878632,0.666198,14.112100,14.158352,13.976893,-0.181458
18,Tm4,0.964845,-38.948559,1.546967,0.584970,-1.247139,-48.302296,13.013186,193.136200,211.016632,0.000000,-38.863289,-38.948559,-44.586288,-5.637730
19,Tm9,0.953809,3.509754,1.546967,5.411442,4.033122,-54.497116,11.778291,213.271393,191.139816,1.000000,4.033122,3.509754,4.130049,0.620295
20,T5a,1.001805,43.956951,1.546967,5.991516,3.568770,-54.264786,23.526642,203.611984,207.719604,0.452178,42.486050,43.956951,44.449352,0.492401
21,T5b,0.976512,58.774818,1.546967,10.000000,9.535196,-62.017231,21.826717,209.523315,203.761581,0.839904,34.056896,58.774818,68.715683,9.940865
22,T5c,0.958597,33.915314,1.546967,7.618736,-0.239314,-50.739853,23.181761,206.358719,188.969467,1.000000,-0.239314,33.915314,54.452354,20.537041
23,T5d,1.027308,-3.233354,1.546967,0.100000,-3.225369,-46.910999,12.398563,190.432800,204.885040,1.000000,-3.225369,-3.233354,-3.280904,-0.047550
24,T1,0.982485,-92.048622,1.546967,4.100148,0.990058,-51.254063,10.000000,201.041245,204.378143,0.000000,-91.965744,-92.048622,-92.228325,-0.179703
25,T2,1.004754,28.107990,1.546967,1.663710,-0.582861,-50.038654,22.832506,204.777481,203.377090,0.021446,27.819952,28.107990,27.290121,-0.817869
26,T2a,0.982105,-0.253092,1.546967,1.244046,-0.253783,-49.409191,11.184480,198.488876,200.152557,1.000000,-0.253783,-0.253092,-0.263607,-0.010515
27,T3,1.047706,8.215838,1.546967,7.170418,8.190220,-58.492889,20.278675,200.382202,196.647079,1.000000,8.190220,8.215838,8.107841,-0.107998
28,C2,1.038798,-10.443895,1.546967,0.355557,-1.325128,-49.135418,11.504377,208.205261,199.188446,0.000000,-10.665146,-10.443895,-9.653204,0.790691
29,C3,1.025238,0.710531,1.546967,3.216985,2.561397,-52.987167,12.254104,203.461517,205.359680,0.228950,0.036029,0.710531,6.063714,5.353183
30,Lawf1,0.961504,38.079781,1.546967,4.082705,-4.369496,-49.520798,17.100782,201.358765,203.638168,1.000000,-4.369496,38.079781,56.913212,18.833431
31,Lawf2,1.042410,-3.750838,1.546967,4.525792,3.899446,-53.412491,13.301995,185.757965,214.027237,0.106018,-3.541812,-3.750838,-4.934012,-1.183174
32,Dm3v,0.950935,55.613750,1.546967,10.000000,14.041153,-63.850605,13.297889,203.219177,201.617722,0.000000,55.633240,55.613750,54.392727,-1.221024
33,Lai,0.997442,5.305807,1.546967,6.991833,2.463381,-52.775597,17.835352,198.088379,214.239120,0.362885,7.490198,5.305807,-6.486323,-11.792130
34,Mi10,0.998075,5.519255,1.546967,4.064485,0.740979,-51.245033,16.082893,194.369995,204.118149,0.727329,5.395965,5.519255,5.929071,0.409816
