,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.240045,,,1.894572,1.925997,0.100000,0.683517,,,,,,,,,,,,,,,,,,2.490062,,,,0.100000,0.100000,,,,2.367949,,,,,,,,,,,,,,,,,,,,,,
R7,,,4.419467,2.884932,,0.100000,,,0.100000,,0.604533,0.100000,,,,,,,,,,,,,,,,,,0.100000,0.841650,,,10.000000,0.100000,,,1.625629,0.100000,,3.339680,,0.165705,1.889533,0.143902,9.345314,1.802145,,,,,,,,,
R8,,0.648959,6.007091,1.014049,2.341498,0.100000,,2.220507,0.100000,,1.967537,3.296802,,,,,,,,,,,,,0.100000,,,,0.155959,6.183425,5.016422,7.617625,,,0.100000,,5.911924,1.916157,1.502697,,0.100000,1.505839,,,0.100000,0.237880,,0.100000,,1.151130,,,,,0.979319,
L1,2.953991,0.687916,5.412889,2.324314,1.741486,2.796838,1.507014,1.986006,1.194610,2.121781,2.499722,,,,,,4.177568,0.693922,,,,,,,2.323344,0.100000,1.840463,,2.003605,2.200682,,0.100000,,0.305112,,,,0.291622,1.786927,,,,0.101333,,,,,,,,,0.623884,,,,
L2,0.100000,,0.199739,0.908804,1.824825,1.063271,0.100000,0.280508,1.679684,0.100602,0.133091,0.100000,,,,,0.260916,0.100000,0.395864,,,,,,0.100000,0.100000,1.749709,,0.126416,0.100000,,,,6.377023,,0.176531,0.100000,,1.715648,,0.100000,,,,0.211204,,,,,,,1.740233,,,,
L3,,0.100000,0.100000,3.913587,0.135934,,,,1.722539,,0.100000,6.380664,,,,,1.719500,0.100000,1.708055,0.181088,,,,,0.100000,,,,2.032953,9.024917,2.718442,,4.789476,,8.794252,0.104741,,0.958833,0.100000,0.415252,8.398625,1.021982,0.100000,0.123753,2.449023,6.349871,0.100000,0.144895,,,,,0.990671,,0.100000,0.100000
L4,2.071428,,,6.823669,0.100000,4.121493,0.100000,0.100000,0.100000,,,0.100000,,,,,3.663871,3.854560,0.100000,0.672141,,,,,,0.117148,,,,8.538833,7.944361,7.555099,,,,0.100000,4.830688,,,,,,2.032053,,,,,,,,,0.655125,,,,
L5,,,,0.294428,0.559652,,,0.457869,0.467462,0.184675,0.452410,1.712529,,,,,1.501545,1.472485,0.100000,,,,,,0.100000,1.269651,0.172851,,0.222960,2.525220,1.343885,0.448180,,6.890166,0.100000,0.100000,1.679295,0.194805,0.100000,,1.760435,0.100121,2.347786,,0.947564,,,,0.100000,0.802517,3.437961,0.222474,,5.429265,,
Mi1,,2.595891,2.140185,0.200247,0.100000,,,0.297846,0.100000,0.326955,0.124381,1.419360,0.362079,6.512325,0.100000,0.100000,0.340225,0.100000,0.100000,,,,,,1.994179,0.552731,0.117917,6.757784,0.122192,2.592614,4.675944,5.331249,0.100000,,0.100000,0.125461,2.197884,0.157191,0.100000,,0.871723,0.100976,0.179240,,,4.782358,,0.100000,0.977764,4.625109,0.100000,0.209765,1.947399,0.138586,7.308715,0.582580
Tm3,,,,0.198388,0.203859,,,,1.658169,1.236012,4.139830,3.486706,0.320444,9.537417,1.346881,0.100998,,,0.100000,,,1.005060,,1.039240,,0.372955,1.950123,8.672976,0.155483,6.528433,5.037363,0.144236,,,0.100000,0.100000,1.636832,,,0.100000,,,0.158756,,,,0.141926,,7.865965,1.983276,0.105640,0.170168,,0.100000,,
Mi4,,,,,2.500553,0.100000,,2.604394,10.000000,0.100000,0.100000,2.171599,5.276035,0.100000,1.321865,0.148765,1.748361,5.993170,0.100000,3.393445,,,,,3.621209,,0.100000,,0.100000,9.627213,0.100000,0.923764,0.100000,,1.075925,,0.193882,,0.128497,1.479239,0.632890,,1.869882,3.021184,1.132644,10.000000,1.928414,2.495044,0.175370,,10.000000,0.825501,1.036602,1.630963,,
Mi9,,,,,,10.000000,1.715046,,9.192389,1.048872,0.386767,,0.000000,0.100000,1.605231,2.240101,2.943599,0.258345,4.582293,0.100000,,,,,,10.000000,0.100000,4.715307,2.861428,,0.132792,0.100000,0.100000,,0.100000,,0.124244,1.835557,,0.746440,1.963870,0.100000,2.066146,1.716928,2.371796,,1.002848,,0.802508,0.981925,,1.589219,0.222666,6.431146,0.100000,
T4a,,,,,,,,,,,,0.224834,0.100833,0.985033,0.100000,0.997423,,,,,8.791393,,,,,,,,,3.208703,,,,,,0.123308,,,,,,,0.180649,,,,,,,1.755617,,,,,2.631850,0.335162
T4b,,,,,,,,,0.100000,,10.000000,3.629804,0.100000,10.000000,,1.021606,,,,,,1.056564,,,,,,,,,,,,,,1.926889,,,,,,,1.837016,,,,,,0.100000,5.302688,0.100000,,,,,
T4c,,,,,,,,,,,,0.199778,,,0.196115,,,,,,,,2.069602,0.374605,,1.626209,,,,,,,,,,,,,,,,,,,,,,,,2.273194,0.919520,,0.109487,0.100000,,
T4d,,,,,,,,,0.100000,,,,,,1.047856,0.101142,,,,,,,,1.821070,,,,,,,,,,,,,,,,,,,,,,,,,,0.764123,0.100000,,0.100000,6.344965,,
