idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,1.250368,1.528386,0.928227,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
1,C3,0.100000,1.276368,0.908220,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
2,L1,1.175187,0.100000,1.855778,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
3,L2,0.187946,0.100000,1.824437,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
4,L3,0.402521,0.100000,1.811601,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
5,L4,1.124505,0.780563,0.259416,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
6,L5,0.100000,1.276368,0.100000,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
7,Mi1,1.134041,0.100000,0.100000,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
8,Mi4,1.134041,0.100000,0.301895,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
9,Mi9,0.331511,1.230850,1.797785,47.994175,46.192131,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
10,R1-6,1.125696,1.227323,1.064143,53.788461,50.322901,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
11,R7,1.235947,1.342857,0.935911,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
12,R8,1.224457,1.205813,0.900864,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
13,T1,0.100000,1.269962,1.082451,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
14,T2,0.893924,0.100000,1.057640,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
15,T2a,1.202366,1.348375,0.959430,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
16,T3,1.202366,1.348375,1.033628,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
17,T4a,0.100000,1.358353,0.100000,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
18,T4b,0.157778,0.100000,0.123309,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
19,T4c,0.952174,0.100000,0.104369,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
20,T4d,0.100000,1.147687,0.190511,0.579188,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
21,T5a,1.235947,1.342857,0.212329,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
22,T5b,1.087627,0.100000,0.141468,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
23,T5c,1.125696,1.227323,0.100000,53.788461,50.322901,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
24,T5d,1.235947,1.342857,0.168477,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
25,Tm1,1.237161,0.100000,1.430820,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
26,Tm2,1.175187,0.100000,1.810967,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
27,Tm20,0.893924,0.100000,0.986065,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
28,Tm21,1.166594,0.100000,1.052923,0.546911,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
29,Tm3,0.444572,0.100000,0.100000,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
30,Tm4,0.893924,0.100000,1.560008,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
31,Tm9,0.402521,0.100000,0.968083,0.000000,0.000000,-47.272877,-0.200000,-52.205772,-46.773295,-0.400000,-50.048481
