cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.971590,13.020432,3.268260,1.284652,-7.678366,-41.927021,19.818819,205.644913,207.386856,0.000000,12.957574,13.020432,32.476944,19.456511
1,R7,0.976587,0.424391,3.268260,3.448225,-12.058663,-38.121922,21.906223,206.181091,203.433014,0.000000,0.430990,0.424391,16.152687,15.728296
2,R8,0.966887,-1.093293,3.268260,2.943543,-16.524076,-33.743759,26.314402,212.755341,208.215256,0.000000,-1.124243,-1.093293,17.019739,18.113032
3,L1,1.237082,-12.446613,3.268260,1.533053,-11.880725,-37.758408,19.325155,200.333267,219.680374,0.987163,-12.340177,-12.446613,-33.613377,-21.166763
4,L2,0.847065,-9.146484,3.268260,2.821650,-8.387951,-41.168148,19.867556,214.768356,201.512405,0.982059,-9.150508,-9.146484,-20.288891,-11.142406
5,L3,1.229076,-4.937461,3.268260,0.458962,-1.316177,-48.718040,21.181995,216.518860,182.827728,0.920683,-4.869619,-4.937461,-8.343405,-3.405943
6,L4,0.678562,1.596665,3.268260,0.144929,0.366558,-50.395309,10.250942,221.750595,184.324768,0.950477,1.598657,1.596665,-3.621602,-5.218267
7,L5,0.751299,2.995266,3.268260,2.276036,2.962714,-53.443172,10.000000,191.672913,181.041183,1.000000,2.962714,2.995266,11.704822,8.709556
8,Mi1,2.000000,-34.496128,3.268260,2.646310,-7.469600,-42.921398,23.975611,201.265152,202.105789,0.000000,-34.516872,-34.496128,-4.600493,29.895635
9,Tm3,1.026631,2.767066,3.268260,1.874896,3.472998,-53.788857,10.000000,197.809860,188.254227,0.754136,2.861416,2.767066,2.120885,-0.646182
10,Mi4,2.000000,-9.628964,3.268260,4.731384,1.601697,-51.992065,100.000000,204.298645,182.182404,0.602561,-12.408476,-9.628964,21.442591,31.071555
11,Mi9,0.989509,-45.775669,3.268260,3.087352,-0.041848,-50.003639,22.670336,202.152298,202.737732,1.000000,-0.041848,-45.775669,-95.472229,-49.696560
12,T4a,1.898169,0.495234,3.268260,1.341325,0.056835,-50.224918,20.626820,206.024414,190.536041,0.945044,0.546495,0.495234,19.716328,19.221094
13,T4b,1.004366,8.485666,3.268260,4.866261,4.416863,-54.085274,11.020870,193.568771,210.133545,0.719832,1.943355,8.485666,-32.260349,-40.746016
