,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,3.437155,,,1.831249,0.925305,1.455255,2.370759,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,5.511658,,,,2.974485,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.299770,6.487883,,2.703054,,,1.119333,,0.100000,0.575009,,,,,,,,,,,,,,,,,,0.100000,10.000000,,,2.210034,0.100000,,,0.100000,8.672291,,4.673503,,0.100000,1.952959,4.753584,0.107555,0.100000,,,,,,,,,
R8,,0.974175,8.098321,7.434647,0.100000,3.288718,,0.100000,0.100000,,0.100000,0.100000,,,,,,,,,,,,,0.100000,,,,6.022212,0.100000,0.100000,0.100000,,,0.100000,,0.100000,0.363746,2.537092,,1.306071,3.469819,,,4.185693,1.861971,,5.239258,,0.100380,,,,,0.996516,
L1,0.100000,0.100000,0.100000,0.100000,0.621889,3.740479,0.100000,1.395709,1.447058,0.100000,0.100000,,,,,,0.106506,10.000000,,,,,,,2.834601,4.529387,3.683513,,4.826114,2.884725,,10.000000,,1.658985,,,,4.201105,2.226888,,,,2.807384,,,,,,,,,0.164935,,,,
L2,4.887983,,6.180312,0.854875,0.584386,0.100000,4.557567,0.100000,0.100000,10.000000,0.100000,1.051047,,,,,0.100000,0.100000,1.343747,,,,,,0.100000,0.126893,10.000000,,0.169163,3.959193,,,,3.542408,,1.772222,10.000000,,5.300070,,2.641485,,,,0.100000,,,,,,,3.360764,,,,
L3,,0.724915,0.100000,3.703677,0.100000,,,,2.518838,,0.100000,1.403380,,,,,0.100000,0.100000,5.476070,2.332044,,,,,0.100000,,,,1.559142,0.744197,0.100000,,0.100000,,0.100000,0.100000,,0.960072,0.100000,2.219586,0.452115,1.025573,0.115166,7.138105,0.100000,3.868136,2.311457,1.776850,,,,,1.013701,,0.100000,8.626092
L4,0.745107,,,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,,,0.100000,,,,,5.344657,0.100000,4.060827,2.025862,,,,,,0.100000,,,,4.893384,6.581843,0.100000,,,,6.992151,10.000000,,,,,,0.295322,,,,,,,,,6.386807,,,,
L5,,,,3.080481,5.329696,,,2.765625,0.100000,0.100000,0.100000,0.100000,,,,,3.407965,0.100000,0.100000,,,,,,8.178347,0.100000,0.100000,,0.100000,0.100000,0.100000,10.000000,,0.101848,1.791327,0.100000,0.100000,0.563898,6.614915,,1.395661,0.391434,0.174112,,0.100000,,,,4.940371,0.435586,0.125461,4.078214,,9.784987,,
Mi1,,0.100000,6.326333,0.100000,0.100000,,,0.100000,1.785358,0.100000,3.997175,0.100000,1.911142,0.100000,0.100000,1.437842,0.100000,10.000000,0.100000,,,,,,0.100000,3.191346,10.000000,6.292228,5.696198,0.542258,2.635729,0.100000,0.100000,,0.117108,0.100000,0.100000,8.477950,0.100000,,3.082312,10.000000,4.794339,,,2.195921,,3.385239,0.979292,7.878026,0.100000,8.328713,0.100000,0.100000,0.100000,10.000000
Tm3,,,,4.054431,0.170150,,,,0.214066,0.100000,1.340912,0.519092,0.100000,3.556540,3.053736,0.100000,,,0.100000,,,1.034926,,0.982283,,0.100000,4.260361,8.356214,0.100000,10.000000,0.100000,8.884315,,,0.100000,0.100000,4.505292,,,2.553346,,,1.866515,,,,1.237003,,0.467859,0.335406,0.352411,2.313204,,0.100000,,
