type,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
LC17,720575940631639404,95,45,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",140,-1.4,2,-4,-6.156,-2,-10,-6.156,-2.0,-10.0,-4.478,-2.0,-7.5
LC17,720575940608591428,63,30,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",142,6.5,11,3,3.7,8,-1,3.7,8.0,-1.0,8.35,11.0,5.5
LC17,720575940619256558,71,34,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",145,-1.735,1,-5,0.235,4,-3,0.235,4.0,-3.0,-1.618,0.5,-4.5
LC17,720575940623227028,66,29,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",158,6.31,11,3,-6.69,-4,-10,-6.69,-4.0,-10.0,2.966,7.0,0.5
LC17,720575940630720815,85,41,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",168,-9.049,-7,-12,0.805,5,-3,0.805,5.0,-3.0,-8.646,-6.5,-11.0
LC17,720575940629205753,99,35,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",195,-2.257,1,-5,5.286,9,2,5.286,9.0,2.0,0.386,3.5,-2.0
LC17,720575940639748405,106,39,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",196,-5.154,-3,-8,1.897,5,-2,1.897,5.0,-2.0,-4.205,-2.0,-6.5
LC17,720575940613054887,95,38,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",199,6.158,11,3,0.158,4,-3,0.158,4.0,-3.0,6.237,9.5,4.0
LC17,720575940623442190,79,35,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",200,-10.743,-8,-14,10.457,14,7,10.457,14.0,7.0,-5.514,-3.0,-8.0
LC17,720575940640477528,89,40,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",204,6.075,9,3,-9.75,-6,-14,-9.75,-6.0,-14.0,1.2,3.5,-1.5
LC17,720575940637636029,69,26,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",209,1.154,4,-1,5.731,8,2,5.731,8.0,2.0,4.019,6.0,2.0
LC17,720575940628791317,81,35,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",219,8.343,12,6,-11.886,-8,-15,-11.886,-8.0,-15.0,2.4,5.0,0.0
LC17,720575940619061851,68,28,"3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",227,-8.679,-5,-12,13.464,16,11,13.464,16.0,11.0,-1.946,1.0,-4.5
LC17,720575940630929316,69,23,"3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1",228,-6.696,-4,-9,12.783,16,10,12.783,16.0,10.0,-0.304,1.0,-2.0
LC17,720575940636358719,84,40,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",234,0.25,4,-3,-3.125,1,-6,-3.125,1.0,-6.0,-1.312,1.0,-3.5
LC17,720575940626351108,88,34,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",236,-3.324,-1,-6,2.147,5,-1,2.147,5.0,-1.0,-2.25,-0.5,-4.5
LC17,720575940622028435,83,34,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",239,-9.0,-6,-12,12.118,14,9,12.118,14.0,9.0,-2.941,0.0,-5.5
LC17,720575940624331312,70,26,"3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",240,-2.115,0,-5,6.962,10,5,6.962,10.0,5.0,1.365,3.5,-1.0
LC17,720575940629605327,68,23,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1",245,-3.261,0,-6,9.261,11,7,9.261,11.0,7.0,1.37,3.5,-0.5
LC17,720575940634025133,83,29,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",246,-10.793,-9,-13,7.138,9,5,7.138,9.0,5.0,-7.224,-4.5,-9.5
LC17,720575940625305240,95,48,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",249,8.208,12,5,-3.708,0,-7,-3.708,0.0,-7.0,6.354,9.5,4.0
LC17,720575940623103724,90,41,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",251,6.366,11,1,1.585,7,-3,1.585,7.0,-3.0,7.159,9.5,4.5
LC17,720575940634596834,83,38,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",256,15.184,17,13,-10.211,-5,-14,-10.211,-5.0,-14.0,10.079,12.0,6.5
LC17,720575940619849654,99,44,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",257,-7.659,-5,-11,-4.886,0,-9,-4.886,0.0,-9.0,-10.102,-7.5,-13.0
LC17,720575940633658720,94,38,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",260,-11.816,-9,-15,5.263,8,2,5.263,8.0,2.0,-9.184,-6.5,-12.5
LC17,720575940618264925,99,46,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",261,-7.457,-4,-11,1.435,5,-2,1.435,5.0,-2.0,-6.739,-4.0,-9.5
LC17,720575940628071427,99,43,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",264,2.233,6,-1,2.07,6,-1,2.07,6.0,-1.0,3.267,6.0,0.5
LC17,720575940613290663,112,50,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",282,-12.9,-10,-16,0.42,5,-4,0.42,5.0,-4.0,-12.69,-10.5,-14.5
LC17,720575940619726000,78,31,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",283,-6.419,-3,-9,7.71,10,5,7.71,10.0,5.0,-2.565,1.0,-5.0
LC17,720575940619997632,82,38,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",291,6.421,11,3,-14.158,-12,-16,-14.158,-12.0,-16.0,-0.658,3.5,-4.0
LC17,720575940637670982,104,45,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",294,10.622,15,7,-2.0,2,-6,-2.0,2.0,-6.0,9.622,12.5,7.5
LC17,720575940632895388,91,30,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",298,-7.033,-5,-10,8.867,12,5,8.867,12.0,5.0,-2.6,-0.5,-4.5
LC17,720575940623115507,103,39,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",300,12.744,16,9,-8.256,-5,-11,-8.256,-5.0,-11.0,8.615,11.5,6.0
LC17,720575940605738114,81,41,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",301,-13.073,-10,-17,10.341,15,8,10.341,15.0,8.0,-7.902,-5.0,-11.5
LC17,720575940628351314,68,34,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",304,3.941,8,0,-13.5,-12,-16,-13.5,-12.0,-16.0,-2.809,0.5,-7.0
LC17,720575940607092828,79,34,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",308,-9.176,-5,-12,9.853,12,7,9.853,12.0,7.0,-4.25,-0.5,-7.0
LC17,720575940618143435,106,39,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",309,-11.744,-8,-15,12.333,15,9,12.333,15.0,9.0,-5.577,-1.5,-9.5
LC17,720575940610740889,64,32,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",317,-3.125,0,-6,10.438,15,6,10.438,15.0,6.0,2.094,4.0,-0.5
LC17,720575940612876146,99,38,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",327,4.237,7,-1,-10.842,-5,-16,-10.842,-5.0,-16.0,-1.184,1.5,-5.5
LC17,720575940626649832,98,40,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",331,9.025,13,6,-2.675,1,-7,-2.675,1.0,-7.0,7.688,10.5,5.5
LC17,720575940646265198,75,35,"3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",339,0.657,6,-4,-12.629,-10,-16,-12.629,-10.0,-16.0,-5.657,-2.0,-9.0
LC17,720575940634098356,69,35,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",347,1.686,6,-2,9.0,12,6,9.0,12.0,6.0,6.186,9.0,3.5
LC17,720575940613537682,98,50,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",350,-5.6,-2,-10,-2.7,1,-6,-2.7,1.0,-6.0,-6.95,-4.0,-10.0
LC17,720575940615637846,79,35,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",360,-14.343,-11,-17,8.543,12,6,8.543,12.0,6.0,-10.071,-7.0,-12.5
LC17,720575940613168534,89,42,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",363,8.976,13,5,-13.738,-11,-16,-13.738,-11.0,-16.0,2.107,6.0,-1.0
LC17,720575940613752547,100,33,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",406,14.424,17,12,-3.121,2,-7,-3.121,2.0,-7.0,12.864,14.5,11.0
LC17,720575940603538348,76,34,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",408,-4.471,-2,-8,11.824,15,9,11.824,15.0,9.0,1.441,4.0,-0.5
LC17,720575940632528232,54,27,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",422,-4.815,-2,-8,13.556,16,11,13.556,16.0,11.0,1.963,4.5,-0.5
LC17,720575940620332577,105,44,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",431,3.114,7,0,3.659,9,0,3.659,9.0,0.0,4.943,7.0,2.5
LC17,720575940617484342,88,37,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",435,13.514,16,10,-11.027,-7,-14,-11.027,-7.0,-14.0,8.0,10.5,5.5
LC17,720575940619977398,100,42,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",440,-10.357,-7,-13,-2.667,2,-7,-2.667,2.0,-7.0,-11.69,-9.5,-14.0
LC17,720575940632676377,95,37,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",445,-6.0,-3,-9,3.946,6,1,3.946,6.0,1.0,-4.027,-1.5,-7.0
LC17,720575940607702217,93,41,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",452,5.659,9,3,-2.61,2,-7,-2.61,2.0,-7.0,4.354,7.0,1.5
LC17,720575940634722149,99,44,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",454,10.909,13,8,-9.591,-6,-13,-9.591,-6.0,-13.0,6.114,8.5,3.5
LC17,720575940623676600,98,40,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",456,-9.825,-7,-13,-1.125,3,-4,-1.125,3.0,-4.0,-10.388,-7.5,-12.0
LC17,720575940610106834,104,44,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",457,-9.977,-7,-13,3.341,7,0,3.341,7.0,0.0,-8.307,-6.0,-11.5
LC17,720575940638752053,85,39,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",463,-2.795,1,-8,-10.641,-8,-14,-10.641,-8.0,-14.0,-8.115,-5.5,-12.0
LC17,720575940620835316,103,44,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",470,8.841,12,7,-9.114,-5,-12,-9.114,-5.0,-12.0,4.284,7.0,1.5
LC17,720575940625657177,61,27,"3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1",473,-15.148,-14,-18,6.815,10,4,6.815,10.0,4.0,-11.741,-9.5,-15.0
LC17,720575940637545013,85,38,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",483,6.368,11,3,-5.474,-2,-9,-5.474,-2.0,-9.0,3.632,7.0,1.5
LC17,720575940612840615,84,36,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",503,-5.25,-2,-9,-7.361,-3,-11,-7.361,-3.0,-11.0,-8.931,-7.0,-12.0
LC17,720575940626073098,87,35,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",509,-9.257,-6,-12,8.2,12,5,8.2,12.0,5.0,-5.157,-2.0,-7.5
LC17,720575940627558188,76,35,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",513,2.857,11,-1,6.886,10,-1,6.886,10.0,-1.0,6.3,10.5,4.0
LC17,720575940606747750,61,26,"3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",514,0.885,4,-3,8.077,11,4,8.077,11.0,4.0,4.923,7.0,2.5
LC17,720575940630345925,81,23,"2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",522,-4.261,0,-8,8.478,13,6,8.478,13.0,6.0,-0.022,3.5,-3.0
LC17,720575940622693813,72,34,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",525,9.206,13,5,2.059,6,-1,2.059,6.0,-1.0,10.235,12.5,8.0
LC17,720575940614100127,67,19,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",527,-0.316,3,-3,7.316,12,3,7.316,12.0,3.0,3.342,5.0,1.5
LC17,720575940607840981,80,37,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",530,3.865,11,1,4.811,9,-1,4.811,9.0,-1.0,6.27,10.5,4.0
LC17,720575940621777449,72,29,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",531,0.931,4,-2,-2.0,1,-4,-2.0,1.0,-4.0,-0.069,2.0,-2.5
LC17,720575940658689153,90,35,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",534,1.829,4,-1,-6.0,-3,-9,-6.0,-3.0,-9.0,-1.171,1.5,-3.5
LC17,720575940636934007,87,39,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",537,11.487,15,8,-0.692,4,-6,-0.692,4.0,-6.0,11.141,13.0,8.5
LC17,720575940615648315,89,35,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",543,0.514,4,-3,2.343,5,0,2.343,5.0,0.0,1.686,4.5,-1.0
LC17,720575940628099454,79,40,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",549,4.85,8,2,-0.525,4,-4,-0.525,4.0,-4.0,4.588,7.0,2.5
LC17,720575940625180803,85,39,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",556,-5.487,-2,-9,-0.282,3,-3,-0.282,3.0,-3.0,-5.628,-3.5,-8.5
LC17,720575940632653468,91,39,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",557,10.667,14,8,-12.0,-9,-14,-12.0,-9.0,-14.0,4.667,7.0,2.0
LC17,720575940627174090,98,39,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",561,2.154,6,-1,-10.846,-7,-14,-10.846,-7.0,-14.0,-3.269,-0.5,-6.0
