type,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
LPLC2,720575940611740569,74,38,"3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",136,-0.763,3,-4,-1.474,4,-5,-1.474,4.0,-5.0,-1.5,1.5,-4.5
LPLC2,720575940612254701,76,27,"2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",139,7.037,12,1,-2.0,4,-8,-2.0,4.0,-8.0,6.037,10.0,3.0
LPLC2,720575940615920453,138,62,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",139,8.177,14,4,-2.194,4,-9,-2.194,4.0,-9.0,7.081,11.5,3.0
LPLC2,720575940623047629,81,39,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",145,-1.744,4,-5,-0.385,4,-4,-0.385,4.0,-4.0,-1.936,4.0,-5.5
LPLC2,720575940612944382,83,34,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",146,4.059,8,-1,-2.5,3,-9,-2.5,3.0,-9.0,2.809,7.5,-0.5
LPLC2,720575940610681829,93,41,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",152,11.854,17,8,-6.976,-3,-11,-6.976,-3.0,-11.0,8.366,12.0,5.0
LPLC2,720575940637702222,115,46,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",152,10.696,16,5,-5.717,0,-12,-5.717,0.0,-12.0,7.837,13.0,3.0
LPLC2,720575940633588320,63,21,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1",157,3.381,8,1,0.762,4,-1,0.762,4.0,-1.0,3.762,8.0,1.5
LPLC2,720575940610953651,104,47,"4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",166,-9.255,-6,-12,0.234,5,-4,0.234,5.0,-4.0,-9.138,-6.0,-11.5
LPLC2,720575940645180196,55,22,"2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",170,-4.545,0,-8,9.227,12,7,9.227,12.0,7.0,0.068,3.5,-3.5
LPLC2,720575940618307046,70,30,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",189,-0.333,7,-8,-12.1,-8,-15,-12.1,-8.0,-15.0,-6.383,-0.5,-12.0
LPLC2,720575940626161930,57,19,"2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",190,-0.474,5,-4,5.158,8,-1,5.158,8.0,-1.0,2.105,6.5,-1.0
LPLC2,720575940613821290,74,31,"3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",191,4.903,9,0,2.0,8,-3,2.0,8.0,-3.0,5.903,10.0,2.5
LPLC2,720575940622174463,88,47,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",197,9.511,14,5,-0.106,7,-5,-0.106,7.0,-5.0,9.457,13.0,6.0
LPLC2,720575940624919077,25,7,"1, 1, 1, 1, 1, 1, 1",227,-8.0,-6,-9,13.429,16,12,13.429,16.0,12.0,-1.286,0.5,-3.0
LPLC2,720575940620575476,49,20,"2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",228,-7.15,-3,-11,13.3,17,11,13.3,17.0,11.0,-0.5,3.0,-5.0
LPLC2,720575940636950505,132,78,"3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",234,-0.154,5,-6,-3.462,4,-11,-3.462,4.0,-11.0,-1.885,3.5,-7.5
LPLC2,720575940627553923,77,38,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",274,3.921,12,-2,-12.316,-8,-14,-12.316,-8.0,-14.0,-2.237,5.0,-8.0
LPLC2,720575940625001735,57,24,"2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",283,-5.417,-1,-9,8.292,12,4,8.292,12.0,4.0,-1.271,2.5,-5.5
LPLC2,720575940653742753,76,32,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",283,-6.281,-1,-11,7.781,11,4,7.781,11.0,4.0,-2.391,2.5,-6.0
LPLC2,720575940607683011,106,50,"4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",284,-12.16,-9,-17,-1.26,5,-7,-1.26,5.0,-7.0,-12.79,-9.5,-15.0
LPLC2,720575940624903064,153,87,"3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",289,-5.575,0,-11,1.207,6,-6,1.207,6.0,-6.0,-4.971,0.5,-10.0
LPLC2,720575940618450496,91,38,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",299,-9.105,-5,-14,8.079,11,4,8.079,11.0,4.0,-5.066,-0.5,-9.5
LPLC2,720575940635572592,87,40,"5, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",301,-12.975,-10,-15,10.05,12,8,10.05,12.0,8.0,-7.95,-4.5,-10.5
LPLC2,720575940614067167,111,54,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",302,-6.37,-2,-12,-4.704,0,-13,-4.704,0.0,-13.0,-8.722,-4.5,-12.5
LPLC2,720575940626873000,59,28,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",308,-8.679,-4,-12,10.25,15,7,10.25,15.0,7.0,-3.554,-0.5,-7.0
LPLC2,720575940645699124,74,36,"3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",311,-13.778,-9,-18,12.806,18,9,12.806,18.0,9.0,-7.375,-1.5,-12.5
LPLC2,720575940610116757,25,8,"1, 1, 1, 1, 1, 1, 1, 1",337,-2.375,2,-6,10.875,13,8,10.875,13.0,8.0,3.062,6.0,0.5
LPLC2,720575940624014524,40,15,"2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",337,-1.933,3,-6,9.4,10,6,9.4,10.0,6.0,2.767,7.0,-1.0
LPLC2,720575940609592674,70,37,"2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",344,6.405,11,1,2.541,8,-3,2.541,8.0,-3.0,7.676,10.5,4.0
LPLC2,720575940624016778,56,32,"3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",355,-4.156,2,-10,14.375,18,11,14.375,18.0,11.0,3.031,8.0,-1.0
LPLC2,720575940628603842,136,60,"4, 4, 4, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",356,-11.233,-8,-15,0.25,6,-4,0.25,6.0,-4.0,-11.108,-8.5,-14.0
LPLC2,720575940627902979,146,63,"3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",358,-10.968,-5,-15,5.0,10,1,5.0,10.0,1.0,-8.468,-3.0,-12.5
LPLC2,720575940623769783,66,28,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",363,8.929,13,5,-13.679,-9,-16,-13.679,-9.0,-16.0,2.089,8.5,-2.5
LPLC2,720575940630719831,127,52,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",373,12.346,17,8,-3.308,3,-9,-3.308,3.0,-9.0,10.692,14.0,7.0
LPLC2,720575940633552685,99,44,"3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",391,6.159,12,2,-7.932,-2,-13,-7.932,-2.0,-13.0,2.193,8.5,-2.5
LPLC2,720575940613804906,144,53,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",393,-12.038,-9,-17,2.113,7,-4,2.113,7.0,-4.0,-10.981,-7.5,-14.5
LPLC2,720575940626735016,78,30,"2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",397,7.067,12,2,4.7,9,-1,4.7,9.0,-1.0,9.417,12.5,6.0
LPLC2,720575940631095158,99,47,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",405,-2.149,3,-8,-6.34,0,-12,-6.34,0.0,-12.0,-5.319,0.0,-10.0
LPLC2,720575940614373279,89,41,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",410,-0.561,4,-5,3.951,10,-1,3.951,10.0,-1.0,1.415,4.5,-2.5
LPLC2,720575940620001718,117,55,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",421,-7.491,-3,-12,1.509,8,-4,1.509,8.0,-4.0,-6.736,-1.5,-11.0
LPLC2,720575940639177449,108,39,"3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",435,14.154,17,11,-10.923,-6,-15,-10.923,-6.0,-15.0,8.692,11.5,5.5
LPLC2,720575940636539102,89,44,"3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",437,-9.318,-6,-13,6.409,10,2,6.409,10.0,2.0,-6.114,-3.0,-9.5
LPLC2,720575940614526974,118,53,"4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",472,-11.491,-7,-16,-2.566,2,-8,-2.566,2.0,-8.0,-12.774,-10.5,-15.0
LPLC2,720575940619654149,85,43,"3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",477,-4.465,0,-8,6.023,11,2,6.023,11.0,2.0,-1.453,2.0,-5.0
LPLC2,720575940636878682,126,54,"3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",479,-6.796,-1,-11,3.796,8,-1,3.796,8.0,-1.0,-4.898,1.0,-9.0
LPLC2,720575940628849668,68,24,"2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",481,7.292,12,5,-8.875,-5,-13,-8.875,-5.0,-13.0,2.854,7.0,0.0
LPLC2,720575940625835278,82,36,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",503,-5.333,-1,-11,-6.472,0,-12,-6.472,0.0,-12.0,-8.569,-5.0,-13.5
LPLC2,720575940616116697,54,24,"2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",517,5.333,11,1,-13.375,-10,-16,-13.375,-10.0,-16.0,-1.354,3.5,-6.0
LPLC2,720575940628990214,89,47,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",528,-0.851,5,-5,-5.234,1,-9,-5.234,1.0,-9.0,-3.468,1.5,-8.0
LPLC2,720575940628197892,64,27,"3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",534,1.111,7,-2,-5.63,-1,-11,-5.63,-1.0,-11.0,-1.704,3.5,-5.0
LPLC2,720575940638857048,110,52,"3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",541,-10.558,-5,-15,8.231,12,5,8.231,12.0,5.0,-6.442,-1.0,-11.5
LPLC2,720575940624244922,93,36,"3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",543,1.694,6,-2,1.444,6,-4,1.444,6.0,-4.0,2.417,5.0,-0.5
LPLC2,720575940634146967,110,61,"4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",546,-0.426,4,-5,-5.525,2,-14,-5.525,2.0,-14.0,-3.189,1.5,-6.5
LPLC2,720575940620887834,125,62,"3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",550,-2.758,2,-7,2.694,7,-4,2.694,7.0,-4.0,-1.411,3.5,-5.5
LPLC2,720575940618711535,87,35,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",551,1.314,7,-3,5.771,11,0,5.771,11.0,0.0,4.2,8.0,1.0
LPLC2,720575940621634913,67,27,"2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",557,11.074,17,7,-11.667,-6,-15,-11.667,-6.0,-15.0,5.241,12.0,1.0
LPLC2,720575940628778058,65,26,"2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",571,7.308,13,4,-0.115,5,-8,-0.115,5.0,-8.0,7.25,10.0,4.0
LPLC2,720575940626745392,128,47,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",578,9.809,15,6,-9.66,-3,-15,-9.66,-3.0,-15.0,4.979,9.0,0.5
LPLC2,720575940616491993,92,42,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",585,10.667,17,7,1.429,8,-6,1.429,8.0,-6.0,11.381,14.5,8.5
LPLC2,720575940615116731,58,23,"2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",589,2.087,7,-2,1.217,5,-2,1.217,5.0,-2.0,2.696,7.5,0.0
LPLC2,720575940612994929,98,41,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",593,9.488,15,5,-6.829,-1,-13,-6.829,-1.0,-13.0,6.073,10.5,1.5
LPLC2,720575940606855554,68,29,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",608,-2.966,1,-7,-2.241,3,-7,-2.241,3.0,-7.0,-4.086,-1.0,-7.5
LPLC2,720575940624931530,90,43,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",619,5.884,13,1,6.86,11,1,6.86,11.0,1.0,9.314,13.5,6.5
LPLC2,720575940637088602,70,34,"3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",628,0.441,4,-3,-0.471,5,-5,-0.471,5.0,-5.0,0.206,3.0,-3.5
LPLC2,720575940630650936,60,34,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",651,-1.147,3,-6,6.588,11,2,6.588,11.0,2.0,2.147,6.5,-2.0
LPLC2,720575940618538641,54,24,"2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",652,-0.125,6,-5,10.917,15,7,10.917,15.0,7.0,5.333,9.5,1.0
LPLC2,720575940626447848,75,34,"3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",654,-7.324,-3,-11,5.765,9,2,5.765,9.0,2.0,-4.441,0.0,-8.5
LPLC2,720575940615288203,56,25,"2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",662,2.76,7,-1,-5.36,3,-12,-5.36,3.0,-12.0,0.08,4.5,-2.5
