type,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
TmY11,720575940628117129,37,24,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",212,10.333,12,8,-4.417,-2,-7,-4.417,-2.0,-7.0,8.125,9.5,6.5
TmY11,720575940632163432,35,20,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1",218,-3.35,-1,-5,-3.95,-2,-6,-3.95,-2.0,-6.0,-5.325,-4.0,-6.5
TmY11,720575940633588525,28,16,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1",222,-15.688,-14,-17,6.25,9,5,6.25,9.0,5.0,-12.562,-11.5,-14.0
TmY11,720575940633445165,27,17,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1",223,-14.529,-13,-16,3.706,6,1,3.706,6.0,1.0,-12.676,-11.5,-14.0
TmY11,720575940633636578,6,4,"2, 1, 1",225,15.0,15,15,-4.0,-3,-5,-4.0,-3.0,-5.0,13.0,13.5,12.5
TmY11,720575940619723467,45,31,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1",226,-3.677,0,-7,-10.839,-8,-14,-10.839,-8.0,-14.0,-9.097,-7.0,-12.0
TmY11,720575940621591393,35,20,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",231,10.45,12,9,-7.95,-6,-10,-7.95,-6.0,-10.0,6.475,8.0,5.0
TmY11,720575940623431923,37,23,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",232,-9.696,-8,-12,6.739,8,5,6.739,8.0,5.0,-6.326,-5.0,-8.0
TmY11,720575940627594578,30,18,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1",235,-1.0,1,-2,-9.056,-6,-11,-9.056,-6.0,-11.0,-5.528,-4.0,-6.5
TmY11,720575940636305264,39,21,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",238,-6.143,-4,-9,15.286,17,13,15.286,17.0,13.0,1.5,3.5,-0.5
TmY11,720575940610376056,34,21,"3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",242,-6.857,-5,-8,8.429,10,7,8.429,10.0,7.0,-2.643,-1.0,-4.0
TmY11,720575940625418002,27,18,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1",247,4.0,6,2,6.722,8,5,6.722,8.0,5.0,7.361,8.5,6.0
TmY11,720575940629632044,24,13,"2, 2, 2, 2, 2, 2, 1",248,-5.615,-4,-7,12.308,14,11,12.308,14.0,11.0,0.538,2.0,-0.5
TmY11,720575940628286590,41,19,"3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",250,-0.579,1,-2,1.368,3,0,1.368,3.0,0.0,0.105,1.5,-1.5
TmY11,720575940630456940,33,20,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1",251,5.55,7,3,2.15,5,0,2.15,5.0,0.0,6.625,8.0,5.5
TmY11,720575940632116108,28,17,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1",252,-7.529,-5,-10,-7.412,-5,-10,-7.412,-5.0,-10.0,-11.235,-10.0,-12.5
TmY11,720575940615393222,27,17,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1",254,15.0,16,14,-6.235,-4,-8,-6.235,-4.0,-8.0,11.882,13.0,11.0
TmY11,720575940635937471,26,18,"3, 2, 2, 2, 2, 2, 2, 1, 1, 1",255,1.333,4,-1,10.556,12,9,10.556,12.0,9.0,6.611,8.5,5.0
TmY11,720575940628305738,30,19,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1",262,6.632,8,5,-2.632,-1,-4,-2.632,-1.0,-4.0,5.316,7.0,4.0
TmY11,720575940614361041,27,18,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1",263,-4.833,-3,-7,5.944,7,5,5.944,7.0,5.0,-1.861,-0.5,-4.0
TmY11,720575940632815171,35,25,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",269,12.36,14,10,-5.0,-3,-7,-5.0,-3.0,-7.0,9.86,11.0,8.0
TmY11,720575940634728860,28,15,"2, 2, 2, 2, 2, 1, 1, 1, 1, 1",276,0.533,2,-1,-4.533,-3,-6,-4.533,-3.0,-6.0,-1.733,-0.5,-3.0
TmY11,720575940636943935,16,13,"2, 2, 2, 2, 1, 1, 1, 1, 1",277,8.692,11,7,-15.231,-14,-16,-15.231,-14.0,-16.0,1.077,3.5,-0.5
TmY11,720575940623772343,35,20,"3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1",279,-8.2,-6,-10,7.8,10,6,7.8,10.0,6.0,-4.3,-3.0,-5.5
TmY11,720575940633036956,41,23,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",280,0.739,3,-2,12.043,14,10,12.043,14.0,10.0,6.761,8.5,4.5
TmY11,720575940604012134,39,24,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",287,-10.75,-9,-12,9.125,11,7,9.125,11.0,7.0,-6.188,-4.5,-7.5
TmY11,720575940617885670,18,12,"2, 2, 2, 2, 1, 1, 1, 1",289,-5.583,-5,-7,0.833,2,-1,0.833,2.0,-1.0,-5.167,-4.0,-6.0
TmY11,720575940630854972,23,15,"2, 2, 2, 2, 2, 2, 2, 1",290,16.533,18,16,-9.733,-8,-11,-9.733,-8.0,-11.0,11.667,13.0,10.5
TmY11,720575940627550799,40,21,"3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",293,13.048,15,12,-9.381,-8,-11,-9.381,-8.0,-11.0,8.357,10.0,7.0
TmY11,720575940623453695,28,19,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",295,-15.684,-14,-18,2.895,8,0,2.895,8.0,0.0,-14.237,-13.5,-15.0
TmY11,720575940649800313,35,20,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",300,12.65,14,11,-8.35,-7,-10,-8.35,-7.0,-10.0,8.475,10.0,7.0
TmY11,720575940622138495,50,29,"4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1",319,-3.897,-2,-6,3.379,5,1,3.379,5.0,1.0,-2.207,-1.0,-4.0
TmY11,720575940638492742,27,16,"2, 2, 2, 2, 2, 2, 2, 1, 1",329,-12.062,-11,-13,-0.5,1,-2,-0.5,1.0,-2.0,-12.312,-11.0,-13.5
TmY11,720575940621150529,55,26,"3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1",333,11.192,13,9,-1.038,1,-3,-1.038,1.0,-3.0,10.673,12.0,9.5
TmY11,720575940608146306,37,19,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1",337,-1.526,0,-3,9.579,11,8,9.579,11.0,8.0,3.263,4.5,2.0
TmY11,720575940607087234,25,18,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",340,-12.278,-11,-14,6.944,9,5,6.944,9.0,5.0,-8.806,-7.5,-10.5
TmY11,720575940632267055,33,20,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",341,14.7,16,13,-12.65,-11,-14,-12.65,-11.0,-14.0,8.375,10.0,6.0
TmY11,720575940621593435,22,17,"3, 2, 2, 2, 2, 2, 1, 1, 1, 1",346,-1.824,1,-4,12.588,14,11,12.588,14.0,11.0,4.471,6.5,2.5
TmY11,720575940638891846,25,12,"2, 2, 2, 2, 2, 1, 1",347,1.583,4,0,9.333,11,7,9.333,11.0,7.0,6.25,7.5,5.5
TmY11,720575940617744313,36,25,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",348,-4.32,-2,-6,-5.56,-3,-8,-5.56,-3.0,-8.0,-7.1,-5.5,-8.5
TmY11,720575940620459457,15,10,"2, 2, 1, 1, 1, 1, 1, 1",350,-5.7,-4,-7,-3.4,-2,-4,-3.4,-2.0,-4.0,-7.4,-6.0,-9.0
TmY11,720575940615917378,29,16,"2, 2, 2, 2, 2, 2, 2, 1, 1",354,11.125,13,8,3.25,6,0,3.25,6.0,0.0,12.75,13.5,11.0
TmY11,720575940625073592,23,16,"2, 2, 2, 2, 2, 2, 2, 1, 1",356,-10.75,-10,-12,-0.062,2,-2,-0.062,2.0,-2.0,-10.781,-9.5,-11.5
TmY11,720575940626814083,32,24,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",357,-4.333,-2,-7,-8.542,-7,-10,-8.542,-7.0,-10.0,-8.604,-7.0,-10.5
TmY11,720575940630968460,29,18,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",358,-11.278,-10,-13,5.278,7,4,5.278,7.0,4.0,-8.639,-7.0,-10.0
TmY11,720575940644226760,32,23,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",359,-9.0,-7,-11,-4.826,-3,-7,-4.826,-3.0,-7.0,-11.413,-10.0,-13.0
TmY11,720575940644199368,44,24,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",362,12.125,14,10,-3.708,-1,-6,-3.708,-1.0,-6.0,10.271,11.5,9.0
TmY11,720575940636593144,8,4,"1, 1, 1, 1",365,1.0,2,0,-8.25,-7,-9,-8.25,-7.0,-9.0,-3.125,-2.5,-4.0
TmY11,720575940621008519,41,25,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",369,8.2,10,7,-10.72,-9,-12,-10.72,-9.0,-12.0,2.84,5.0,1.0
TmY11,720575940634449087,41,26,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",370,-13.423,-12,-15,5.462,8,3,5.462,8.0,3.0,-10.692,-9.5,-12.5
TmY11,720575940639548998,37,24,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",375,-9.0,-7,-11,10.667,13,9,10.667,13.0,9.0,-3.667,-1.5,-5.5
TmY11,720575940644564772,19,14,"2, 2, 2, 2, 2, 2, 1, 1",377,-2.786,-1,-5,-1.071,0,-2,-1.071,0.0,-2.0,-3.321,-2.0,-5.0
TmY11,720575940632286668,38,22,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",382,6.318,8,5,-5.727,-4,-8,-5.727,-4.0,-8.0,3.455,4.5,2.0
TmY11,720575940622041087,38,21,"3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",383,-11.429,-10,-13,11.095,12,10,11.095,12.0,10.0,-5.881,-4.0,-7.5
TmY11,720575940626477318,36,24,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",385,5.833,8,3,6.292,9,4,6.292,9.0,4.0,8.979,10.5,7.5
TmY11,720575940646199860,34,21,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2",387,7.143,9,6,0.81,3,-1,0.81,3.0,-1.0,7.548,8.5,6.5
TmY11,720575940634673855,27,19,"3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1",394,-3.421,-1,-6,14.263,16,13,14.263,16.0,13.0,3.711,5.5,1.5
TmY11,720575940641695221,25,18,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1",406,13.611,15,12,-2.611,-1,-5,-2.611,-1.0,-5.0,12.306,13.5,11.0
TmY11,720575940623755619,35,18,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",409,2.333,4,0,-1.278,0,-3,-1.278,0.0,-3.0,1.694,3.0,0.0
TmY11,720575940639836067,36,19,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",413,1.789,4,0,3.474,5,1,3.474,5.0,1.0,3.526,4.5,2.5
TmY11,720575940616534066,30,19,"3, 2, 2, 2, 2, 2, 2, 2, 1, 1",414,-5.579,-4,-7,-8.947,-8,-10,-8.947,-8.0,-10.0,-10.053,-8.5,-11.5
TmY11,720575940623161624,41,22,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",420,7.955,10,6,-13.227,-12,-15,-13.227,-12.0,-15.0,1.341,3.5,0.0
TmY11,720575940636459365,32,21,"3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",423,12.19,14,11,-6.286,-4,-9,-6.286,-4.0,-9.0,9.048,10.5,7.5
TmY11,720575940622622796,35,18,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1",426,-2.5,-1,-4,6.333,8,5,6.333,8.0,5.0,0.667,2.0,-1.0
TmY11,720575940638381119,34,20,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",427,14.35,16,13,-10.4,-9,-12,-10.4,-9.0,-12.0,9.15,10.5,8.0
TmY11,720575940616382865,43,24,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1",434,-5.667,-4,-7,4.667,7,3,4.667,7.0,3.0,-3.333,-2.0,-4.5
TmY11,720575940645686126,41,23,"3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",435,13.652,15,12,-11.391,-10,-14,-11.391,-10.0,-14.0,7.957,9.5,6.5
TmY11,720575940618571165,31,23,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",436,8.435,11,6,-1.13,2,-4,-1.13,2.0,-4.0,7.87,9.5,6.5
TmY11,720575940612239066,39,23,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",439,2.0,4,0,4.826,7,3,4.826,7.0,3.0,4.413,6.0,2.5
TmY11,720575940627185182,35,21,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1",450,7.476,9,6,-4.714,-3,-6,-4.714,-3.0,-6.0,5.119,6.5,4.0
TmY11,720575940633438163,30,19,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1",453,-9.105,-6,-11,-6.895,-4,-10,-6.895,-4.0,-10.0,-12.553,-11.0,-13.5
TmY11,720575940629935439,22,15,"3, 2, 2, 2, 2, 2, 1, 1",457,-9.6,-8,-11,2.733,4,1,2.733,4.0,1.0,-8.233,-7.0,-9.0
TmY11,720575940632350545,28,18,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",460,7.5,9,5,6.167,8,4,6.167,8.0,4.0,10.583,12.0,9.0
TmY11,720575940612536805,33,20,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",461,9.7,11,8,-14.5,-13,-16,-14.5,-13.0,-16.0,2.45,4.5,0.5
TmY11,720575940610984516,12,9,"2, 2, 2, 1, 1, 1",464,3.778,5,2,-8.333,-7,-9,-8.333,-7.0,-9.0,-0.389,0.5,-2.0
TmY11,720575940603948832,40,21,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1",465,2.952,5,1,-6.286,-5,-8,-6.286,-5.0,-8.0,-0.19,1.5,-2.0
TmY11,720575940635648248,35,18,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",467,8.333,10,7,3.778,6,2,3.778,6.0,2.0,10.222,11.5,9.0
TmY11,720575940619923358,27,20,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",468,-7.9,-7,-9,5.15,7,3,5.15,7.0,3.0,-5.325,-4.0,-7.0
TmY11,720575940607528370,33,17,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1",472,-10.647,-9,-12,-3.353,-1,-5,-3.353,-1.0,-5.0,-12.324,-11.0,-13.5
TmY11,720575940626556303,28,14,"2, 2, 2, 2, 2, 2, 1, 1",476,-7.857,-6,-9,1.0,2,0,1.0,2.0,0.0,-7.357,-6.0,-8.5
TmY11,720575940615404742,48,23,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",484,7.957,10,6,-7.478,-6,-9,-7.478,-6.0,-9.0,4.217,6.0,3.0
TmY11,720575940618315193,29,16,"2, 2, 2, 2, 2, 2, 2, 1, 1",485,-1.062,1,-2,4.688,6,3,4.688,6.0,3.0,1.281,3.0,0.0
TmY11,720575940640759971,35,20,"3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",486,0.1,2,-1,-1.0,1,-3,-1.0,1.0,-3.0,-0.4,1.0,-1.5
TmY11,720575940622007905,15,12,"2, 2, 2, 2, 1, 1, 1, 1",488,5.417,7,3,-15.167,-14,-16,-15.167,-14.0,-16.0,-2.167,-0.5,-4.5
TmY11,720575940611576981,42,22,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1",498,1.227,4,-1,-11.545,-10,-13,-11.545,-10.0,-13.0,-4.545,-2.5,-6.5
TmY11,720575940615198581,30,19,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",500,11.0,12,9,-13.579,-12,-15,-13.579,-12.0,-15.0,4.211,6.0,2.5
TmY11,720575940614341282,22,12,"2, 2, 2, 2, 2, 1, 1",510,-7.083,-6,-8,3.083,4,2,3.083,4.0,2.0,-5.542,-4.5,-6.5
TmY11,720575940627762557,34,21,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",524,13.905,15,12,-8.19,-6,-10,-8.19,-6.0,-10.0,9.81,11.0,8.5
TmY11,720575940630611830,34,18,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1",525,8.611,10,7,1.944,4,0,1.944,4.0,0.0,9.583,10.5,8.5
TmY11,720575940615765446,35,19,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1",526,5.211,7,4,0.474,2,-1,0.474,2.0,-1.0,5.447,6.5,4.5
TmY11,720575940611740851,29,15,"3, 2, 2, 2, 2, 2, 2",538,-4.067,-3,-5,7.0,8,6,7.0,8.0,6.0,-0.567,0.5,-1.5
TmY11,720575940631160591,26,18,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1",549,4.944,6,3,-0.778,1,-4,-0.778,1.0,-4.0,4.556,5.5,3.5
TmY11,720575940624981176,29,15,"2, 2, 2, 2, 2, 2, 2, 1",551,0.933,2,-1,7.133,9,5,7.133,9.0,5.0,4.5,5.5,3.5
TmY11,720575940623127053,42,26,"3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",558,7.5,11,5,7.269,10,5,7.269,10.0,5.0,11.135,13.5,9.5
TmY11,720575940613149718,26,17,"3, 2, 2, 2, 2, 2, 1, 1, 1, 1",565,13.294,15,12,-0.353,2,-2,-0.353,2.0,-2.0,13.118,14.0,12.0
TmY11,720575940625095351,49,27,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1",566,8.889,11,7,-10.037,-8,-12,-10.037,-8.0,-12.0,3.87,6.0,2.0
TmY11,720575940631253802,38,24,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1",568,-2.458,0,-4,11.792,14,10,11.792,14.0,10.0,3.438,5.0,2.0
TmY11,720575940630779708,39,19,"3, 2, 2, 2, 2, 2, 2, 2, 1, 1",574,-7.684,-6,-9,11.211,13,10,11.211,13.0,10.0,-2.079,-0.5,-3.5
TmY11,720575940647681156,33,20,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",577,12.2,14,11,-10.45,-9,-12,-10.45,-9.0,-12.0,6.975,8.5,5.5
TmY11,720575940618866772,43,21,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1",578,10.0,12,9,-8.81,-7,-10,-8.81,-7.0,-10.0,5.595,7.5,4.0
TmY11,720575940630240311,21,12,"2, 2, 2, 2, 1, 1, 1, 1",582,-12.417,-11,-14,1.417,3,0,1.417,3.0,0.0,-11.708,-11.0,-12.5
TmY11,720575940613400291,15,10,"2, 2, 2, 2, 1, 1",583,16.4,17,16,-7.3,-5,-9,-7.3,-5.0,-9.0,12.75,13.5,12.0
TmY11,720575940626892844,43,30,"3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1",586,-7.233,-5,-9,-4.333,-2,-6,-4.333,-2.0,-6.0,-9.4,-7.5,-11.0
