idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.168297,0.100000,0.997999,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
1,C3,2.947479,0.358942,1.077477,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
2,L1,1.316655,0.100000,5.179408,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
3,L2,0.438522,0.435444,6.383249,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
4,L3,0.444858,3.991047,2.196538,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
5,L4,0.831284,0.123612,2.497654,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
6,L5,2.947479,0.358942,18.933910,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
7,Mi1,1.740358,0.100000,2.242254,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
8,Mi4,1.740358,0.100000,7.806355,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
9,Mi9,0.430898,5.212531,4.013187,57.605177,47.168546,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
10,R1-6,3.271973,1.175898,0.988786,53.522132,45.264471,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
11,R7,0.100000,0.100000,0.953241,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
12,R8,1.915566,1.297214,0.999132,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
13,T1,0.550265,4.919420,0.902939,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
14,T2,11.065086,1.370410,0.998231,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
15,T2a,0.343470,1.264413,1.037077,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
16,T3,0.343470,1.264413,1.018412,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
17,T4a,0.100000,0.100000,0.950803,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
18,T4b,0.589478,0.530361,0.964786,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
19,T4c,0.100000,0.277913,0.987144,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
20,T4d,0.100000,0.464176,0.910643,0.000000,0.021173,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
21,T5a,0.100000,0.100000,0.977658,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
22,T5b,1.989664,7.243588,0.962245,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
23,T5c,3.271973,1.175898,1.068658,53.522132,45.264471,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
24,T5d,0.100000,0.100000,0.978119,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
25,Tm1,1.325765,0.100000,3.325300,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
26,Tm2,1.316655,0.100000,1.170074,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
27,Tm20,11.065086,1.370410,1.026082,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
28,Tm21,6.215344,0.495580,1.050486,0.075718,0.013039,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
29,Tm3,0.100000,2.529866,2.051162,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
30,Tm4,11.065086,1.370410,3.620825,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
31,Tm9,0.444858,3.991047,3.298641,0.000000,0.000000,-45.693460,-0.200000,-48.500627,-45.609496,-0.200000,-48.154841
