,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,2.519898,1.465374,1.441916,10.000000,,,,,,,,,,,,,,,,,,0.381556,,,,10.000000,0.134165,,,,1.743476,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.654927,6.729009,,5.706712,,,1.034901,,0.100000,2.777978,,,,,,,,,,,,,,,,,,0.485228,5.822665,,,8.392668,0.100000,,,0.100000,9.819835,,0.100000,,8.199070,1.301792,4.084363,1.216638,0.100000,,,,,,,,,
R8,,1.840692,2.448412,10.000000,0.100000,2.904465,,0.100000,0.100000,,0.100000,1.156533,,,,,,,,,,,,,2.190914,,,,0.100000,0.126937,10.000000,0.179784,,,0.100000,,8.416193,0.467041,9.991699,,0.100000,8.837398,,,1.710184,9.425273,,0.100000,,0.100000,,,,,1.007581,
L1,0.100000,0.100000,0.100000,0.506329,0.100000,6.006775,0.100000,2.461640,2.476709,4.744744,5.165935,,,,,,0.780511,0.100000,,,,,,,9.498730,0.100000,10.000000,,1.571438,0.349938,,7.585430,,4.332205,,,,0.100000,0.100000,,,,5.638483,,,,,,,,,2.087772,,,,
L2,4.719149,,0.389996,1.317588,6.717386,0.100000,5.957605,0.100000,0.100000,0.100000,0.100000,4.079467,,,,,1.306580,1.099446,3.249365,,,,,,0.100000,0.491580,8.141884,,6.312907,1.820245,,,,0.100000,,0.103293,0.751215,,0.100000,,0.100000,,,,10.000000,,,,,,,3.601540,,,,
L3,,0.100000,0.100000,0.100000,0.100000,,,,1.902674,,0.100000,1.707674,,,,,0.100000,10.000000,9.966821,2.201058,,,,,0.973888,,,,0.100000,4.020437,4.574325,,6.600262,,0.179073,0.100000,,0.977800,3.737411,0.100000,0.100000,0.992480,0.100000,0.100000,0.100000,0.100000,9.999320,7.245014,,,,,1.035313,,9.454907,3.919764
L4,1.742774,,,0.100000,0.231609,0.100000,8.597968,2.814494,1.259166,,,6.808567,,,,,0.743249,2.178783,4.929363,2.742112,,,,,,0.100000,,,,6.684228,3.835411,10.000000,,,,9.112729,0.100000,,,,,,0.101609,,,,,,,,,1.308081,,,,
L5,,,,4.363241,2.953173,,,0.100000,0.100000,1.182950,4.124372,0.100000,,,,,0.100000,0.100000,3.686446,,,,,,10.000000,0.700886,0.100000,,0.100000,0.100000,0.100000,0.100000,,1.028673,0.100000,0.100000,8.446756,0.100000,0.917778,,4.292749,0.100000,1.482903,,7.625834,,,,0.100000,9.117557,0.789582,0.133372,,8.469989,,
Mi1,,0.100000,10.000000,4.192458,1.736898,,,0.100000,0.190691,0.100000,0.668253,0.100000,0.100000,0.218019,0.100000,7.068321,0.100000,3.402210,4.421570,,,,,,0.100000,1.713883,0.334969,1.257252,0.100000,0.100000,2.417122,5.272501,6.587516,,0.100000,3.144020,2.084656,5.469638,3.340425,,8.154682,0.100000,3.652560,,,0.315217,,7.522277,1.039335,10.000000,3.197895,0.265347,0.758613,1.270917,6.087103,0.100000
Tm3,,,,0.645712,0.100000,,,,0.137338,0.471059,0.972714,9.896498,1.835911,2.924908,7.299963,3.380149,,,0.100000,,,1.010069,,1.019539,,4.199685,0.100000,0.100000,6.875644,0.100000,1.625301,6.901150,,,0.100000,0.139913,1.779385,,,9.908223,,,0.357134,,,,8.382581,,1.388335,6.548524,7.095451,0.417366,,4.168738,,
