,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.062796,0.713517,0.100000,4.640893,,,,,,,,,,,,,,,,,,4.589147,,,,0.107218,3.798540,,,,1.836927,,,,,,,,,,,,,,,,,,,,,,
R7,,,5.469295,2.716171,,0.100000,,,1.507728,,2.357647,10.000000,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,0.100000,1.038227,,,9.088998,0.100000,,2.005323,,3.252699,0.698884,2.626506,3.945233,6.970340,,,,,,,,,
R8,,4.555701,6.610217,3.184298,0.100000,2.035058,,0.100000,0.875303,,3.521642,3.986037,,,,,,,,,,,,,2.913865,,,,1.004107,0.961308,0.100000,0.100000,,,2.353392,,8.155952,3.130573,4.343734,,1.635945,0.248338,,,0.773861,1.526595,,1.974373,,9.976667,,,,,1.043351,
L1,0.104699,0.100000,0.336640,0.100000,0.100000,1.553203,0.100000,7.910371,3.722480,5.508020,0.368353,,,,,,10.000000,2.502314,,,,,,,0.100000,3.006105,4.109069,,0.389597,0.114584,,0.100000,,10.000000,,,,0.100000,1.475314,,,,0.100000,,,,,,,,,0.413597,,,,
L2,10.000000,,7.512210,0.146991,5.588014,1.314872,10.000000,0.100000,0.100000,3.728901,0.431426,0.790452,,,,,2.372365,3.854729,0.100000,,,,,,0.666325,6.780557,6.411005,,0.100000,1.462624,,,,9.682815,,8.664276,0.100000,,2.010020,,4.086064,,,,2.270492,,,,,,,1.566571,,,,
L3,,3.140202,5.757824,0.356651,3.008471,,,,0.101593,,4.587120,0.945131,,,,,1.822671,6.568361,1.013534,1.808642,,,,,0.588378,,,,1.253822,1.338515,1.244711,,0.100136,,0.100000,2.557839,,0.927933,1.516943,0.268325,0.100007,1.024682,1.481180,2.625922,0.974890,1.016247,4.357783,3.368752,,,,,1.048036,,1.213683,5.354795
L4,0.175097,,,0.100000,3.180955,0.100000,0.100000,0.976010,6.157220,,,0.426496,,,,,3.648331,3.996979,0.100000,1.244462,,,,,,3.717433,,,,1.771128,0.100000,4.461643,,,,0.100000,1.979808,,,,,,4.510686,,,,,,,,,2.998507,,,,
L5,,,,4.724710,5.018426,,,2.628931,0.100000,1.055604,2.206868,1.123628,,,,,0.100000,0.259827,0.999775,,,,,,10.000000,0.100001,0.448215,,0.193021,2.278230,0.100000,0.100000,,1.504524,1.034070,0.100000,2.355178,1.282300,8.157958,,2.861956,0.100000,0.873142,,1.427355,,,,1.008551,1.195564,2.511041,0.100000,,4.738445,,
Mi1,,1.177530,0.769698,4.497170,4.913895,,,5.089532,3.308718,2.695103,0.100540,0.886330,3.922084,1.372611,3.049454,2.866627,1.263162,0.282811,1.030419,,,,,,1.032620,0.517061,3.584989,1.973831,0.100000,5.011707,4.458894,2.149215,0.100000,,0.100000,0.260568,5.525813,0.565519,4.089138,,0.100130,1.807772,0.130770,,,0.988466,,0.101852,1.004073,5.060027,0.379182,0.326295,3.770026,0.100008,0.663885,0.100000
Tm3,,,,6.949807,0.100000,,,,2.336867,3.961174,1.068200,0.245630,4.812217,0.100000,0.946118,0.668871,,,0.690265,,,0.954442,,1.027589,,0.100005,2.503914,3.785863,1.361175,7.008968,5.931155,0.112771,,,2.306660,0.644324,5.255867,,,2.732336,,,0.607744,,,,0.100001,,0.100000,3.994909,0.100577,4.057314,,1.407858,,
Mi4,,,,,5.422167,3.125082,,0.121992,1.811736,2.525060,0.647916,0.199567,2.019633,0.100063,8.188043,3.122058,0.969522,0.875026,0.958836,0.969348,,,,,2.830840,,0.100490,,1.857027,1.616668,7.774772,0.221081,1.126804,,0.500209,,6.936709,,0.102645,1.154556,1.311562,,2.278037,0.976586,0.433488,1.256092,2.244061,1.107065,1.832480,,1.243682,1.958276,1.023968,0.100121,,
Mi9,,,,,,10.000000,6.500583,,0.101179,0.663829,1.082130,,2.568919,4.389954,10.000000,5.285590,3.417569,3.492675,1.195619,3.437867,,,,,,10.000000,2.397266,4.437340,0.100000,,4.969584,3.355225,0.447164,,1.777416,,0.100000,1.020763,,0.100000,4.676862,2.402721,2.443863,0.100000,2.096040,,0.976731,,2.895780,1.032295,,3.958747,0.100000,1.734350,1.031388,
T4a,,,,,,,,,,,,1.652374,3.609285,0.957888,0.938442,0.986264,,,,,2.296192,,,,,,,,,5.253650,,,,,,2.018177,,,,,,,1.528249,,,,,,,2.084570,,,,,0.100000,1.580332
T4b,,,,,,,,,2.369627,,1.668173,0.963492,0.541926,1.412692,,0.962780,,,,,,2.260583,,,,,,,,,,,,,,10.000000,,,,,,,4.122334,,,,,,1.004038,2.107661,0.100000,,,,,
T4c,,,,,,,,,,,,9.532734,,,3.973546,,,,,,,,0.100000,0.992095,,0.346305,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.100000,0.100000,,
T4d,,,,,,,,,1.554013,,,,,,0.969707,1.299657,,,,,,,,2.451455,,,,,,,,,,,,,,,,,,,,,,,,,,0.908393,0.807889,,0.575331,1.307835,,
Tm1,,,,,2.214710,,,2.230938,1.766182,10.000000,1.784752,1.501709,,,1.030864,,5.639934,1.589768,0.100000,2.725834,4.100698,5.200849,2.359857,0.100000,3.926699,0.676461,0.425915,1.377877,2.433510,4.545012,,4.275954,0.112689,,0.234174,2.050200,,4.765869,5.123412,0.418998,5.215253,1.530023,4.316188,1.925964,,,3.552781,10.000000,,10.000000,,1.152473,1.921886,0.109717,1.933247,4.386606
Tm2,,,,0.100000,0.358368,,,2.290304,1.424812,0.100000,5.108130,2.943213,10.000000,,4.760235,,0.981283,,0.100000,9.865257,3.606274,6.143650,1.941725,0.100000,0.100000,4.248370,3.108638,1.301844,,0.133757,0.929408,10.000000,0.106009,,,2.278264,,,6.559094,,,2.502500,2.135326,,,,,,1.019414,1.078533,7.831039,2.210259,0.954042,1.321407,1.990589,0.665661
Tm4,,,,,1.040039,,,,0.978109,1.029622,0.130393,,,,,,1.020969,1.537472,1.037273,,1.195147,1.618607,0.942255,0.988649,0.982285,0.980434,0.100000,0.273251,0.962258,2.704018,,0.333149,,,1.004549,0.465921,0.100000,,1.002430,,,1.037138,1.043216,,,,,,1.037179,1.204022,0.100000,0.100000,,0.132496,,0.967139
Tm9,,,,,,4.763379,,,,,1.344504,0.807427,,,,,0.100101,4.085732,0.555206,0.629526,2.832979,2.605276,1.272019,1.103918,,3.542042,2.484868,,,,,,0.328196,,,,,,,,1.612009,0.100000,,,,1.020134,2.923902,,,10.000000,0.100000,,2.349096,,0.965075,1.812580
T5a,,,,,,,,,,,,,0.957044,,,,,4.169591,,,1.135398,0.100000,,,,3.079131,,,,,,,,,,,,,,,,,1.305706,,,,,,,0.975928,,,,1.878639,0.113953,2.198917
T5b,,,,,,,,,,,,,,0.100010,,,,,,,10.000000,3.493932,,,,4.232297,,,,,,,,,,,,,,,,,,,,,,,0.981713,5.114518,0.100000,,,0.693914,,
T5c,,,,,,,,,,,,,,,0.460598,,,,,,,1.026594,1.732441,0.149307,,2.525565,,,,,,,,,,,,,,,,,,,,,,,,1.034649,1.128272,,2.931198,1.602673,,
T5d,,,,,,,,,,,,,,,0.959125,1.029086,,,,,,,,1.027431,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,1.412056,,1.712068,1.070877,,
T1,0.951149,10.000000,7.856647,,0.997108,0.100000,,0.100000,,,,10.000000,,,,,10.000000,0.100000,1.018874,,,,,,,,,,,,,,,0.100000,,,,,,,1.532494,,,,,,,,,,,,0.971540,,,
T2,,,,,,,,8.122840,2.351796,0.100000,,0.100000,,,,,5.717079,2.327881,0.100000,,,,,,,2.760228,1.288224,4.429161,,,,3.602741,,,,,5.197009,,,,,3.313838,0.480328,,0.545817,0.100018,,,0.100000,0.100000,4.261313,3.820822,,1.512393,0.994483,0.102518
T2a,,,,,,,,,2.620723,5.781540,,,,,,,0.474759,,1.010609,,,,,,,0.100000,3.641340,3.179494,2.310648,,,0.100000,0.962292,,1.076844,2.568098,,,,,0.799093,3.037879,,1.363186,3.294511,,4.712598,,,0.996972,2.877084,,1.181824,0.999384,0.855753,2.050064
T3,,,,,,,,,,3.864828,,,,,,0.958065,1.117651,,,,,,,,,0.933691,0.100560,1.217447,,0.928679,,0.100000,,,,,,,0.150126,,,1.807574,,,,,3.099949,,,,,,,1.382385,,0.435873
C2,1.875049,1.018637,3.506885,0.100000,0.986150,1.252103,4.340578,0.100000,0.955043,,0.100000,,,,,,2.890608,,,1.803213,,,,,2.381399,0.501674,1.936061,2.378480,0.999652,0.956572,,,,0.101929,,,,1.861093,0.100000,0.613517,,,1.007576,,,,,,,,,,,,,
C3,3.336864,,,0.141838,0.100000,0.896904,3.121141,8.005123,0.559367,1.158325,1.373071,0.484334,0.100070,1.771368,10.000000,0.100077,3.989722,0.100000,2.582761,0.937229,,,,,2.225577,1.279342,0.100026,0.100000,1.040064,,,,,1.104250,,0.437233,,1.030594,2.379003,,1.809214,1.156054,0.100000,,,,,,,0.849968,,,,,,
Lawf1,0.100000,,,2.786277,5.110962,5.652501,,0.100000,,1.720096,,10.000000,,,,,,,,,,,,,0.100000,,,,,,3.998478,,,0.100000,,,,,,,,,,,,,,,,,,,,,,
Lawf2,2.430682,,,0.114821,1.042866,0.601522,,6.405186,,,,,,,,,1.238841,1.091998,,10.000000,,,,,0.109999,,,,0.100000,3.632722,2.138739,,,1.121047,,1.919700,1.382470,,,,,,,,,,,,,10.000000,,,,0.204313,,
Dm3v,,,,,,,,,,,1.660292,1.010653,,,,,0.100000,0.220450,,,,,,,,,1.027207,,,,,,1.204546,,,,,,,,0.963363,1.005194,,,,,0.941889,,,,,,1.002111,0.837051,1.015752,1.090595
Lai,10.000000,,,10.000000,0.343541,2.904321,,0.760859,,,,,,,,,,,,,,,,,10.000000,,,,,0.100000,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.100000,,,,,2.327925,0.948764,0.963239,,0.933392,0.995772,,0.378179,1.007198,,,,,,,1.000740,,,,,0.100000,,,,0.100000,,0.100000,1.029745,,1.013269,,,1.759645,,1.079324,,,,0.947610,,,,,,,
Mi13,,,,,,,10.000000,3.820743,1.614443,0.557315,,4.551229,,,,,0.100000,1.400320,0.100000,1.235648,,,,,1.029120,1.963855,9.186035,,,,,,,,,,,,,,9.842084,,,,1.014249,,,,,,,,,1.028692,,
Mi14,,,,,0.116497,,,5.795952,,,,10.000000,,,,,2.202930,5.756239,2.289221,,,,,,0.161652,1.541811,,2.396164,,,,,,,,0.809962,,,,,1.023801,,1.641854,,,,,,,,,1.672223,,1.705840,,
Mi15,,,,,,,,,,,1.207330,,,,,,,,0.986560,,,,,,1.043905,,0.739540,,,2.540626,1.424740,,,,1.003278,,0.100026,0.125677,0.217851,,,0.952392,0.978024,2.792650,,0.124364,,,,,,,,1.488008,,
Mi2,,,,,,,,,1.112517,,,,,,,,4.564046,,2.313130,,,,,,,2.659831,5.296892,5.236015,,,,,,,,,1.086268,,,,1.217437,3.960558,2.393682,,,,,0.375875,,,,,,1.045186,,
Tm16,,,,,,,,,0.100000,,1.309200,0.925394,,,,,1.902140,0.189475,0.997456,1.603300,,,,,,0.111556,,,,6.199150,0.998070,5.718169,,,1.030714,,,,,,0.116669,0.273398,0.275404,,,1.363264,0.381673,0.564205,1.587250,1.401910,0.100000,,,0.936783,,0.315481
