,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.316277,0.751492,0.192890,2.507065,,,,,,,,,,,,,,,,,,6.678209,,,,0.100000,2.990219,,,,0.151776,,,,,,,,,,,,,,,,,,,,,,
R7,,,4.945990,2.625703,,0.737836,,,1.507728,,6.602616,10.000000,,,,,,,,,,,,,,,,,,0.298842,0.100000,,,10.000000,4.042909,,,10.000000,0.154980,,9.029191,,0.100000,0.391039,2.610932,8.798386,9.285011,,,,,,,,,
R8,,3.266558,6.089831,2.663237,0.100000,0.255739,,0.100000,0.987905,,7.412843,10.000000,,,,,,,,,,,,,0.100000,,,,1.004107,1.472117,0.100000,0.100000,,,4.158017,,8.155953,3.186823,10.000000,,1.817483,1.658524,,,0.773861,0.219060,,2.253693,,10.000000,,,,,1.043351,
L1,0.117137,0.100000,5.523078,0.100000,0.100000,0.100855,0.100000,8.342255,3.220966,5.734713,9.175567,,,,,,9.963251,3.066414,,,,,,,0.100000,2.510081,4.107234,,0.100000,0.163246,,0.100000,,10.000000,,,,0.100000,1.571922,,,,0.103383,,,,,,,,,0.121380,,,,
L2,9.994345,,8.618375,0.100000,4.484470,9.986995,10.000000,0.138249,0.100000,8.205339,0.100955,1.644262,,,,,0.110262,2.788739,0.100000,,,,,,0.101896,8.510066,4.189976,,0.401287,2.731421,,,,10.000000,,1.814386,0.174953,,3.121691,,1.946319,,,,2.269334,,,,,,,0.992151,,,,
L3,,0.100000,5.566492,0.100000,4.025634,,,,0.100000,,0.100000,0.747983,,,,,1.805671,6.568772,1.013534,1.880738,,,,,0.458250,,,,0.100000,0.100000,4.913986,,10.000000,,0.100000,3.222154,,0.938177,2.986905,0.995507,0.141686,1.024682,2.782927,2.621442,0.974890,5.735825,4.341586,3.353753,,,,,1.048036,,1.990653,9.991490
L4,0.256556,,,0.100000,2.409130,0.100000,0.100000,0.976010,6.157218,,,4.304126,,,,,3.448047,4.353078,0.100000,1.880114,,,,,,4.670589,,,,0.100000,0.100000,5.793258,,,,4.958738,1.979809,,,,,,4.510024,,,,,,,,,2.770824,,,,
L5,,,,4.313223,9.915495,,,2.614530,0.100000,0.849012,2.254844,1.053736,,,,,0.100000,10.000000,1.996638,,,,,,10.000000,0.108468,0.448196,,0.227638,2.071350,0.100000,0.108697,,0.100000,1.034070,0.100000,2.356122,1.282706,7.867892,,2.481879,0.100000,3.987976,,1.427355,,,,1.008551,1.048766,2.523661,0.100528,,4.708636,,
Mi1,,2.422664,0.100000,3.868228,4.764499,,,5.242304,3.308529,2.690921,0.124148,0.916419,3.885605,1.515933,0.917658,2.862557,1.262629,0.279479,0.100000,,,,,,0.100000,0.518820,3.584989,1.966543,0.100000,4.935139,4.483568,2.128303,0.100000,,0.100000,0.261566,5.526338,0.566235,4.086489,,0.115295,1.808050,0.100000,,,0.988549,,0.100000,1.004073,5.056594,0.375515,0.239944,3.770021,0.100008,1.171361,0.100703
Tm3,,,,6.920880,0.100000,,,,2.338317,3.959253,1.068243,0.245630,4.797979,0.100000,2.913724,0.675848,,,0.350821,,,0.954442,,1.027589,,0.100000,2.503737,3.781409,1.361175,7.666324,5.932104,0.114001,,,2.306568,0.270351,5.278568,,,2.719440,,,0.886335,,,,0.100000,,5.745243,3.993634,0.100000,4.034364,,1.431920,,
Mi4,,,,,2.509601,1.410255,,0.100000,1.817277,2.525236,0.647916,0.723747,2.017959,0.100063,8.188043,3.162180,0.965552,0.872009,0.958836,0.975283,,,,,5.644241,,0.133480,,1.857027,1.616668,10.000000,0.530529,0.144426,,0.796179,,6.936709,,0.100000,0.555321,1.317573,,2.857235,0.976810,0.433431,1.259705,2.246054,1.104184,1.168866,,1.243666,1.963356,1.023968,0.197807,,
