cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.984506,-3.691322,2.322529,1.688713,-23.569693,-26.138880,21.938601,192.527481,198.318924,0.000000,-3.748665,-3.691322,16.252918,19.944240
1,R7,1.028204,6.393784,2.322529,0.853127,-12.624658,-37.249622,22.001312,198.508072,189.487961,0.000000,6.336617,6.393784,26.265310,19.871527
2,R8,0.985019,8.331968,2.322529,0.100000,8.332662,-58.392010,25.845579,193.719620,199.228088,1.000000,8.332662,8.331968,18.084946,9.752977
3,L1,1.580184,-22.118956,2.322529,3.303298,-12.922381,-37.227833,16.062796,215.179688,226.725876,0.776532,-21.903234,-22.118956,-42.316395,-20.197439
4,L2,2.000000,-39.873184,2.322529,1.892191,-15.675690,-34.445156,13.471435,212.330643,184.767090,0.574769,-39.337643,-39.873184,-75.677376,-35.804192
5,L3,1.125240,-30.771696,2.322529,1.109671,-18.342007,-31.518370,31.624817,226.525986,186.188049,0.499454,-30.592812,-30.771696,-49.195835,-18.424139
6,L4,0.500000,-11.016438,2.322529,0.100000,-10.902219,-39.503956,10.000000,222.696930,239.857315,0.431847,-10.959711,-11.016438,-11.640268,-0.623830
7,L5,1.468569,-17.587852,2.322529,0.719776,-12.460465,-37.766899,10.000000,206.602005,218.977325,0.852254,-17.927883,-17.587852,0.045869,17.633722
8,Mi1,2.000000,-37.060455,2.322529,1.786110,-17.670088,-31.970362,27.028822,218.371780,194.783981,0.465113,-37.631233,-37.060455,-5.029758,32.030697
9,Tm3,1.987631,-2.847965,2.322529,0.100000,3.321863,-53.765862,10.000000,206.217529,173.894592,0.675320,-3.358745,-2.847965,24.798523,27.646488
10,Mi4,0.970985,-21.849815,2.322529,5.976737,-20.631622,-29.419498,34.510590,222.648849,234.514511,0.872941,-22.021496,-21.849815,-6.376625,15.473191
11,Mi9,1.670319,-24.403278,2.322529,10.000000,-15.635253,-34.446842,29.581112,227.618790,221.073547,0.378899,-24.097960,-24.403278,-54.230507,-29.827229
12,T4a,1.315459,-7.536857,2.322529,0.410076,-6.925351,-43.323166,10.000000,197.716522,170.489273,0.836445,-7.688385,-7.536857,6.372331,13.909188
13,T4b,2.000000,-6.136364,2.322529,0.100000,-4.691218,-45.695690,10.000000,196.428940,174.841782,0.751418,-6.351321,-6.136364,7.682935,13.819298
14,T4c,2.000000,-4.749807,2.322529,0.100000,-1.406258,-48.432865,11.544933,180.094162,173.935318,0.570900,-5.094631,-4.749807,12.638951,17.388759
15,T4d,1.202814,-12.799882,2.322529,0.100000,-11.909734,-38.071159,10.000000,177.101013,163.178497,0.813010,-12.958110,-12.799882,-1.391106,11.408776
16,Tm1,2.000000,-25.184431,2.322529,0.877198,-22.291508,-27.692747,33.609169,213.869461,170.179581,0.579136,-25.103405,-25.184431,-23.359997,1.824434
17,Tm2,2.000000,-25.097075,2.322529,2.367575,-24.918449,-25.544916,10.000000,177.732803,208.008728,0.896470,-25.069458,-25.097075,-23.649563,1.447512
18,Tm4,1.574875,-9.035547,2.322529,0.100000,-8.908498,-40.983604,10.000000,202.176163,204.345749,0.739793,-8.921707,-9.035547,-9.247155,-0.211608
19,Tm9,0.500000,-23.826197,2.322529,0.100000,-20.131166,-29.805326,25.832031,211.239014,185.211761,0.228582,-23.705914,-23.826197,-35.237072,-11.410875
20,T5a,0.500000,-11.716140,2.322529,8.600488,-11.807037,-38.515003,10.000000,247.971008,147.586487,0.981523,-11.701301,-11.716140,-11.016297,0.699842
21,T5b,0.500000,-5.720007,2.322529,5.925969,-5.928092,-44.443851,10.000000,255.726303,160.557571,0.944505,-5.703625,-5.720007,-5.136371,0.583636
22,T5c,0.500000,-11.363996,2.322529,0.405690,-12.088007,-38.211338,10.000000,240.916962,168.960175,0.007577,-11.262534,-11.363996,-10.641038,0.722958
23,T5d,0.500000,-9.910228,2.322529,0.209399,-10.460216,-39.602200,10.000000,237.076569,171.132721,0.000000,-9.816278,-9.910228,-9.260032,0.650196
24,T1,1.035342,-7.879107,2.322529,0.100000,-6.710714,-42.885361,20.352160,200.449768,187.751007,0.067914,-7.404968,-7.879107,-13.826069,-5.946962
25,T2,0.976827,-21.260597,2.322529,6.950463,-27.091391,-22.593788,39.815777,207.853363,206.028915,0.000000,-21.273333,-21.260597,-7.153647,14.106950
26,T2a,1.008919,-23.444471,2.322529,6.380829,-22.672722,-27.087736,44.083008,204.129715,188.666580,0.000000,-23.374807,-23.444471,-8.280364,15.164107
27,T3,1.047462,-5.783912,2.322529,0.100000,-7.137372,-42.619984,10.000000,207.995880,190.876602,0.000000,-5.620891,-5.783912,13.067390,18.851303
28,C2,1.003458,-21.917244,2.322529,0.746923,-9.819051,-40.469723,36.196156,208.156158,198.246414,0.000000,-22.211525,-21.917244,-3.116794,18.800450
29,C3,1.029305,-23.426332,2.322529,0.100000,-0.434719,-49.831402,17.133404,214.802994,209.036377,0.103870,-24.203135,-23.426332,4.278429,27.704761
30,Lawf1,1.020181,3.825910,2.322529,0.376968,3.698344,-53.306213,10.000000,228.585571,157.113876,1.000000,3.698345,3.825910,8.388552,4.562642
31,Lawf2,0.954362,-14.950213,2.322529,0.100000,-11.314736,-39.009171,37.069992,203.274139,201.146271,0.000000,-14.896271,-14.950213,-12.013476,2.936737
32,Dm3v,1.019890,-11.079304,2.322529,0.100000,-11.049433,-39.400261,10.000000,167.364426,185.493301,1.000000,-11.049432,-11.079304,-12.396087,-1.316783
33,Lai,0.981792,-85.798302,2.322529,1.027135,-10.889619,-38.773811,38.478374,215.874786,213.792221,0.000000,-84.944260,-85.798302,-153.348282,-67.549980
34,Mi10,1.034616,6.372694,2.322529,0.100000,5.851273,-55.547344,10.000000,160.353745,170.111008,1.000000,5.851273,6.372694,22.920761,16.548067
35,Mi13,1.047689,-17.860636,2.322529,0.100000,-12.790652,-37.467709,23.135286,184.662140,200.914474,0.000000,-17.816805,-17.860636,-18.446819,-0.586184
36,Mi14,0.963699,-9.672900,2.322529,1.953007,-11.739151,-38.420135,14.240828,170.177383,220.290955,0.000000,-9.713861,-9.672900,-8.464305,1.208595
37,Mi15,1.005995,-23.276192,2.322529,1.301099,-14.832456,-34.961384,37.075844,211.462494,213.457840,0.004887,-23.410238,-23.276192,-17.617682,5.658510
38,Mi2,1.045101,-2.847105,2.322529,0.579673,-2.849046,-47.020569,10.000000,161.462036,232.370468,1.000000,-2.849046,-2.847105,0.550313,3.397418
39,Tm16,1.008289,-39.071918,2.322529,1.675550,-11.854506,-38.334454,30.333010,197.258240,196.252853,0.000000,-38.728687,-39.071918,-85.856804,-46.784885
40,Tm20,0.994947,-18.633101,2.322529,0.100000,-14.316208,-35.394421,23.414062,205.827774,202.082260,0.000000,-18.370512,-18.633101,-29.604136,-10.971035
41,Tm21,0.981291,-2.126436,2.322529,1.353496,-1.658411,-48.494724,25.193605,219.650467,177.359299,0.835555,-2.185587,-2.126436,5.634168,7.760604
42,Tm27,0.984869,-25.069309,2.322529,0.694285,-20.591349,-29.837179,46.530861,203.215912,201.560333,0.000000,-25.084116,-25.069309,-16.797937,8.271372
43,Tm5a,0.956890,33.578671,2.322529,10.000000,32.213669,-82.016426,10.000000,204.499954,222.366257,0.000000,33.668297,33.578671,26.469509,-7.109161
44,Tm5b,0.973647,-27.975283,2.322529,0.100000,-18.157536,-31.859161,10.000000,195.230820,194.590500,0.000000,-27.992987,-27.975283,-31.702353,-3.727070
45,Tm5c,0.994214,-5.391518,2.322529,1.105253,-6.546525,-43.601746,22.607031,233.311279,219.914948,0.000000,-5.327096,-5.391518,-5.120167,0.271350
46,Tm5f,1.034752,-4.151283,2.322529,0.100000,-4.124930,-45.997692,10.000000,180.968658,167.325363,1.000000,-4.124931,-4.151283,-5.345620,-1.194337
47,TmY10,1.035901,-7.097618,2.322529,0.100000,-7.046260,-42.759518,12.269849,172.055984,158.324738,1.000000,-7.046260,-7.097618,-14.723735,-7.626117
48,TmY11,1.015933,-26.658253,2.322529,2.322831,0.625971,-50.648968,10.000000,201.000626,205.690964,0.695662,-28.716335,-26.658253,-24.656504,2.001749
49,TmY14,0.982364,21.223425,2.322529,2.125310,-4.138655,-45.420296,10.000000,198.914764,194.516617,0.217499,20.879969,21.223425,27.006168,5.782743
50,TmY15,0.965095,-1.630040,2.322529,0.100000,-1.745020,-48.490444,31.322962,160.761871,186.494949,1.000000,-1.745020,-1.630040,0.506380,2.136419
51,TmY3,0.981812,-35.054096,2.322529,10.000000,-15.908192,-34.568836,10.000000,217.271439,206.878815,0.354256,-35.767971,-35.054096,-33.991463,1.062634
52,TmY4,0.965639,-0.322672,2.322529,8.817761,-8.225960,-41.909954,10.000000,216.697205,213.655624,0.181096,-0.375654,-0.322672,3.814374,4.137046
53,TmY5a,1.031254,1.753666,2.322529,2.059165,-5.694213,-43.972527,10.000000,182.112381,207.706894,0.000000,1.851972,1.753666,7.289999,5.536333
54,TmY9q,0.996411,-23.384504,2.322529,0.398550,-26.368479,-23.473839,42.826153,218.674103,192.653854,0.000000,-23.343805,-23.384504,-20.119869,3.264635
55,TmY9q__perp,1.020725,-13.578221,2.322529,2.104415,-13.606863,-36.450493,10.000000,225.817566,225.080246,1.000000,-13.606861,-13.578221,-11.336124,2.242097
