,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,2.390100,,,2.390100,2.390100,2.390100,2.390100,,,,,,,,,,,,,,,,,,2.390100,,,,2.390100,2.390100,,,,2.390100,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.390100,2.390100,,2.390100,,,2.390100,,2.390100,2.390100,,,,,,,,,,,,,,,,,,2.390100,2.390100,,,2.390100,2.390100,,,2.390100,2.390100,,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,,,,,,,,,
R8,,2.390100,2.390100,2.390100,2.390100,2.390100,,2.390100,2.390100,,2.390100,2.390100,,,,,,,,,,,,,2.390100,,,,2.390100,2.390100,2.390100,2.390100,,,2.390100,,2.390100,2.390100,2.390100,,2.390100,2.390100,,,2.390100,2.390100,,2.390100,,2.390100,,,,,2.390100,
L1,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,,,,,2.390100,2.390100,,,,,,,2.390100,2.390100,2.390100,,2.390100,2.390100,,2.390100,,2.390100,,,,2.390100,2.390100,,,,2.390100,,,,,,,,,2.390100,,,,
L2,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,,,,2.390100,2.390100,2.390100,,,,,,2.390100,2.390100,2.390100,,2.390100,2.390100,,,,2.390100,,2.390100,2.390100,,2.390100,,2.390100,,,,2.390100,,,,,,,2.390100,,,,
L3,,2.390100,2.390100,2.390100,2.390100,,,,2.390100,,2.390100,2.390100,,,,,2.390100,2.390100,2.390100,2.390100,,,,,2.390100,,,,2.390100,2.390100,2.390100,,2.390100,,2.390100,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,,,,2.390100,,2.390100,2.390100
L4,2.390100,,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,,2.390100,,,,,2.390100,2.390100,2.390100,2.390100,,,,,,2.390100,,,,2.390100,2.390100,2.390100,,,,2.390100,2.390100,,,,,,2.390100,,,,,,,,,2.390100,,,,
L5,,,,2.390100,2.390100,,,2.390100,2.390100,2.390100,2.390100,2.390100,,,,,2.390100,2.390100,2.390100,,,,,,2.390100,2.390100,2.390100,,2.390100,2.390100,2.390100,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,2.390100,2.390100,2.390100,,2.390100,,,,2.390100,2.390100,2.390100,2.390100,,2.390100,,
Mi1,,2.390100,2.390100,2.390100,2.390100,,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,,,,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,,2.390100,2.390100,2.390100,,,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100
Tm3,,,,2.390100,2.390100,,,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,,2.390100,,,2.390100,,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,,2.390100,2.390100,2.390100,,,2.390100,,,2.390100,,,,2.390100,,2.390100,2.390100,2.390100,2.390100,,2.390100,,
Mi4,,,,,2.390100,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,0.100000,0.100000,0.100000,0.100000,2.390100,2.390100,2.390100,2.390100,,,,,2.390100,,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,,2.390100,,2.390100,,2.390100,2.390100,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,2.390100,2.390100,2.390100,2.390100,,
Mi9,,,,,,2.390100,2.390100,,2.390100,2.390100,2.390100,,2.366488,3.127329,4.594178,3.606800,2.390100,2.390100,2.390100,2.390100,,,,,,2.390100,2.390100,2.390100,2.390100,,2.390100,2.390100,2.390100,,2.390100,,2.390100,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,2.390100,,2.390100,2.390100,,2.390100,2.390100,2.390100,2.390100,
T4a,,,,,,,,,,,,2.390100,2.390100,2.390100,2.390100,2.390100,,,,,2.390100,,,,,,,,,2.390100,,,,,,2.390100,,,,,,,2.390100,,,,,,,2.390100,,,,,2.390100,2.390100
T4b,,,,,,,,,2.390100,,2.390100,2.390100,2.390100,2.390100,,2.390100,,,,,,2.390100,,,,,,,,,,,,,,2.390100,,,,,,,2.390100,,,,,,2.390100,2.390100,2.390100,,,,,
T4c,,,,,,,,,,,,2.390100,,,2.390100,,,,,,,,2.390100,2.390100,,2.390100,,,,,,,,,,,,,,,,,,,,,,,,2.390100,2.390100,,2.390100,2.390100,,
T4d,,,,,,,,,2.390100,,,,,,2.390100,2.390100,,,,,,,,2.390100,,,,,,,,,,,,,,,,,,,,,,,,,,2.390100,2.390100,,2.390100,2.390100,,
Tm1,,,,,2.390100,,,2.390100,2.390100,2.390100,2.390100,2.390100,,,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,2.390100,2.390100,,2.390100,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,,2.390100,2.390100,,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100
Tm2,,,,2.390100,2.390100,,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,2.390100,,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,2.390100,2.390100,2.390100,2.390100,,,2.390100,,,2.390100,,,2.390100,2.390100,,,,,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100
Tm4,,,,,2.390100,,,,2.390100,2.390100,2.390100,,,,,,2.390100,2.390100,2.390100,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,2.390100,,,2.390100,2.390100,2.390100,,2.390100,,,2.390100,2.390100,,,,,,2.390100,2.390100,2.390100,2.390100,,2.390100,,2.390100
Tm9,,,,,,2.390100,,,,,2.390100,2.390100,,,,,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,2.390100,,2.390100,2.390100,,,,,,2.390100,,,,,,,,2.390100,2.390100,,,,2.390100,2.390100,,,2.390100,2.390100,,2.390100,,2.390100,2.390100
T5a,,,,,,,,,,,,,2.390100,,,,,2.390100,,,2.390100,2.390100,,,,2.390100,,,,,,,,,,,,,,,,,2.390100,,,,,,,2.390100,,,,2.390100,2.390100,2.390100
T5b,,,,,,,,,,,,,,2.390100,,,,,,,2.390100,2.390100,,,,2.390100,,,,,,,,,,,,,,,,,,,,,,,2.390100,2.390100,2.390100,,,2.390100,,
T5c,,,,,,,,,,,,,,,2.390100,,,,,,,2.390100,2.390100,2.390100,,2.390100,,,,,,,,,,,,,,,,,,,,,,,,2.390100,2.390100,,2.390100,2.390100,,
T5d,,,,,,,,,,,,,,,2.390100,2.390100,,,,,,,,2.390100,,2.390100,,,,,,,,,,,,,,,,,,,,,,,,2.390100,2.390100,,2.390100,2.390100,,
T1,2.390100,2.390100,2.390100,,2.390100,2.390100,,2.390100,,,,2.390100,,,,,2.390100,2.390100,2.390100,,,,,,,,,,,,,,,2.390100,,,,,,,2.390100,,,,,,,,,,,,2.390100,,,
