cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.048704,17.513309,2.883451,1.495031,-1.903340,-22.973454,14.163866,206.185440,195.923645,0.043310,17.102640,17.513309,17.156857,-0.356453
1,R7,1.003470,12.597474,2.883451,7.338220,8.598098,-33.261223,27.758743,206.057327,198.190430,0.000000,12.310873,12.597474,12.658955,0.061481
2,R8,1.027532,-1.742622,2.883451,2.047266,-1.417507,-23.724390,10.000000,183.370590,204.474884,1.000000,-1.417506,-1.742622,-2.400806,-0.658183
3,L1,1.007938,-7.569692,2.883451,2.427583,0.693944,-25.622040,10.555458,206.341858,212.638763,0.774217,-7.666476,-7.569692,-7.617121,-0.047430
4,L2,1.009220,2.893290,2.883451,3.679485,2.444748,-27.193106,10.780777,199.476730,209.418518,0.936368,2.048124,2.893290,1.982060,-0.911229
5,L3,0.963125,-10.555528,2.883451,1.257138,-2.785476,-21.809175,10.000000,206.222992,189.805496,0.937373,-5.526124,-10.555528,-13.953125,-3.397597
6,L4,0.978297,20.001753,2.883451,2.721227,-0.335310,-24.439037,10.000000,211.735046,208.766373,0.017545,19.812805,20.001753,19.310829,-0.690924
7,L5,0.957848,-8.223317,2.883451,2.485631,0.112914,-25.393497,13.716840,194.925690,219.952896,0.104740,-7.048975,-8.223317,-7.602859,0.620458
8,Mi1,0.950831,-33.801548,2.883451,1.619838,-1.183008,-24.246002,10.000000,202.136093,195.214874,0.079301,-34.418968,-33.801548,-32.326805,1.474743
9,Tm3,1.002857,-6.804173,2.883451,2.143489,-2.564615,-22.494215,16.184750,204.469223,200.670547,0.064566,-13.199580,-6.804173,-5.516668,1.287506
10,Mi4,1.030892,-13.287079,2.883451,3.449181,-7.499657,-17.860907,99.759804,212.246964,196.629135,0.000000,-17.090418,-13.287079,-14.711704,-1.424625
11,Mi9,0.978968,-4.268001,2.883451,2.303231,-5.486602,-20.279236,29.385065,198.954605,204.642700,0.313939,-6.357928,-4.268001,-2.853011,1.414990
