type,root_id,n_partners,n_partners_with_column,majority_column_id,votes
R1-6,720575940612153038,3,3,155,3
R1-6,720575940629253361,3,3,155,3
R1-6,720575940644422816,3,3,155,3
R1-6,720575940606413344,3,2,156,2
R1-6,720575940618600349,5,3,156,3
R1-6,720575940621593691,5,3,156,3
R1-6,720575940624192550,4,3,156,3
R1-6,720575940612852978,7,4,157,4
R1-6,720575940615229182,4,3,157,3
R1-6,720575940615514774,4,3,157,3
R1-6,720575940621109419,4,3,157,3
R1-6,720575940627901450,6,4,157,4
R1-6,720575940632889671,4,3,157,3
R1-6,720575940618121565,6,4,158,4
R1-6,720575940618398498,5,3,158,3
R1-6,720575940622125428,7,4,158,4
R1-6,720575940632617784,5,4,158,4
R1-6,720575940632619832,8,5,158,4
R1-6,720575940640063566,5,3,158,3
R1-6,720575940626571978,3,2,160,2
R1-6,720575940632678983,4,3,160,3
R1-6,720575940612831857,3,2,161,2
R1-6,720575940617515606,3,2,161,2
R1-6,720575940630563454,5,3,161,3
R1-6,720575940632617795,4,2,161,2
R1-6,720575940645821207,4,3,161,3
R1-6,720575940632852817,5,3,162,3
R1-6,720575940633284639,3,3,162,3
R1-6,720575940639608390,6,3,162,3
R1-6,720575940641531856,5,3,163,3
R1-6,720575940644545952,4,3,164,3
R1-6,720575940608963164,4,4,165,4
R1-6,720575940620326104,5,4,165,4
R1-6,720575940630718976,5,3,165,3
R1-6,720575940631141740,4,3,165,3
R1-6,720575940636913527,3,3,165,3
R1-6,720575940640008014,5,4,165,4
R1-6,720575940618492417,4,3,166,3
R1-6,720575940621199280,5,3,166,3
R1-6,720575940627529341,7,4,166,4
R1-6,720575940628886790,5,3,166,3
R1-6,720575940630776380,6,3,166,3
R1-6,720575940637504174,5,4,166,4
R1-6,720575940606613169,5,3,167,3
R1-6,720575940611613560,4,3,167,3
R1-6,720575940615741250,3,2,167,2
R1-6,720575940628287761,5,3,167,3
R1-6,720575940616111366,5,3,168,3
R1-6,720575940618409373,4,3,168,3
R1-6,720575940620973221,6,4,168,4
R1-6,720575940625168876,4,3,168,3
R1-6,720575940627811965,5,3,168,3
R1-6,720575940635151511,4,3,168,3
R1-6,720575940607585737,4,3,169,3
R1-6,720575940633235537,4,3,170,3
R1-6,720575940616838450,4,3,171,3
R1-6,720575940632582504,3,3,171,3
R1-6,720575940623616611,5,3,172,3
R1-6,720575940623649037,4,3,172,3
R1-6,720575940624397290,3,3,172,3
R1-6,720575940627863689,4,3,172,3
R1-6,720575940628002898,5,3,172,3
R1-6,720575940630861372,5,3,172,3
R1-6,720575940613903587,4,3,173,3
R1-6,720575940627966730,4,3,173,3
R1-6,720575940628518472,6,4,173,4
R1-6,720575940647129123,5,3,173,3
R1-6,720575940650441593,4,3,173,3
R1-6,720575940606617009,3,3,174,3
R1-6,720575940619327040,5,3,174,3
R1-6,720575940625551335,3,3,174,3
R1-6,720575940628083722,6,4,174,4
R1-6,720575940629989223,5,4,174,4
R1-6,720575940634380257,4,3,174,3
R1-6,720575940616213314,3,2,175,2
R1-6,720575940618899013,3,2,175,2
R1-6,720575940621329755,3,2,175,2
R1-6,720575940635552447,4,2,175,2
R1-6,720575940637203301,3,3,175,3
R1-6,720575940650464377,3,2,175,2
R1-6,720575940621586414,5,4,176,4
R1-6,720575940622594586,4,3,176,3
R1-6,720575940624937707,4,3,176,3
R1-6,720575940630758967,4,3,176,3
R1-6,720575940640155709,4,3,176,3
R1-6,720575940612696177,4,3,177,3
R1-6,720575940614921523,5,3,177,3
R1-6,720575940616875462,3,3,177,3
R1-6,720575940631929807,4,3,177,3
R1-6,720575940632628584,4,3,177,3
R1-6,720575940633053521,4,3,177,3
R1-6,720575940617996347,4,3,178,3
R1-6,720575940619721782,3,3,178,3
R1-6,720575940623258845,5,4,178,4
R1-6,720575940623976397,4,3,178,3
R1-6,720575940628001673,5,3,178,3
R1-6,720575940621168037,5,4,179,4
R1-6,720575940632465465,3,3,179,3
R1-6,720575940611906146,5,4,180,4
R1-6,720575940613513494,4,3,180,3
R1-6,720575940641957621,5,3,180,3
R1-6,720575940616973499,6,4,181,4
R1-6,720575940618105812,5,3,181,3
R1-6,720575940618818589,5,3,181,3
R1-6,720575940622699504,5,3,181,3
R1-6,720575940640135246,7,4,181,4
R1-6,720575940618536377,4,3,182,3
R1-6,720575940626008504,6,3,182,3
R1-6,720575940633191727,5,3,182,3
R1-6,720575940622450928,3,3,183,3
R1-6,720575940625246700,4,3,183,3
R1-6,720575940628329489,4,3,183,3
R1-6,720575940640531875,4,3,183,3
R1-6,720575940612679130,5,3,184,3
R1-6,720575940623740621,5,4,184,4
R1-6,720575940625284244,5,3,184,3
R1-6,720575940633149215,5,3,184,3
R1-6,720575940636112308,5,3,184,3
R1-6,720575940638119134,5,3,184,3
R1-6,720575940611214894,4,4,185,4
R1-6,720575940614562856,4,3,185,3
R1-6,720575940618843649,4,3,185,3
R1-6,720575940620367832,4,4,185,4
R1-6,720575940653215222,3,3,185,3
R1-6,720575940653216758,4,4,185,4
R1-6,720575940622097095,3,3,186,3
R1-6,720575940626641957,3,3,186,3
R1-6,720575940629076073,3,3,186,3
R1-6,720575940629757272,4,3,186,3
R1-6,720575940614724915,4,4,187,4
R1-6,720575940615698538,5,3,187,3
R1-6,720575940617992148,5,4,187,4
R1-6,720575940628025240,4,3,187,3
R1-6,720575940630917976,5,4,187,4
R1-6,720575940638304222,5,4,187,4
R1-6,720575940601049097,3,3,188,3
R1-6,720575940617880891,4,3,188,3
R1-6,720575940647114019,5,3,188,3
R1-6,720575940660824961,3,3,188,3
R1-6,720575940622821289,6,4,189,4
R1-6,720575940624049034,5,3,189,3
R1-6,720575940627134210,5,4,189,4
R1-6,720575940605160550,5,4,190,4
R1-6,720575940616052639,3,3,190,3
R1-6,720575940617365846,4,3,190,3
R1-6,720575940618185105,4,4,190,4
R1-6,720575940635923563,4,4,190,4
R1-6,720575940637611632,3,3,190,3
R1-6,720575940612753882,4,4,191,4
R1-6,720575940617898299,5,4,191,4
R1-6,720575940620973076,4,3,191,3
R1-6,720575940620996628,4,3,191,3
R1-6,720575940635112860,5,3,191,3
R1-6,720575940640893056,6,4,191,4
R1-6,720575940628569348,5,4,192,4
R1-6,720575940630902327,5,3,192,3
R1-6,720575940635598746,4,3,192,3
R1-6,720575940611921762,3,3,193,3
R1-6,720575940616453186,4,3,193,3
R1-6,720575940619297600,3,3,193,3
R1-6,720575940634655513,4,3,193,3
R1-6,720575940621696621,6,4,194,4
R1-6,720575940625627379,5,3,194,3
R1-6,720575940629941351,4,3,194,3
R1-6,720575940630043495,5,4,194,4
R1-6,720575940632504387,5,3,194,3
R1-6,720575940644511648,5,4,194,4
R1-6,720575940618726145,3,3,195,3
R1-6,720575940629690923,3,3,195,3
R1-6,720575940632125259,3,3,195,3
R1-6,720575940633128356,3,3,195,3
R1-6,720575940638947647,3,3,195,3
R1-6,720575940645436964,3,3,195,3
R1-6,720575940613146866,3,3,196,3
R1-6,720575940626422576,3,3,196,3
R1-6,720575940606427494,4,3,197,3
R1-6,720575940616690444,5,4,197,4
R1-6,720575940619309376,5,4,197,4
R1-6,720575940630484606,4,3,197,3
R1-6,720575940642370549,4,3,197,3
R1-6,720575940655792801,3,3,197,3
R1-6,720575940613094067,5,4,198,4
R1-6,720575940617070348,5,4,198,4
R1-6,720575940617956569,6,4,198,4
R1-6,720575940627068990,5,4,198,4
R1-6,720575940628938826,4,3,198,3
R1-6,720575940639165156,6,4,198,4
R1-6,720575940640841560,5,4,198,4
R1-6,720575940609457673,4,4,199,4
R1-6,720575940612621169,4,3,199,3
R1-6,720575940612902362,3,3,199,3
R1-6,720575940618711809,6,4,199,4
R1-6,720575940629686315,4,3,199,3
R1-6,720575940660982401,3,3,199,3
R1-6,720575940606574694,4,3,200,3
R1-6,720575940627522078,4,3,200,3
R1-6,720575940632978223,4,3,200,3
R1-6,720575940635919711,4,3,200,3
R1-6,720575940642950285,4,3,200,3
R1-6,720575940611607854,3,3,201,3
R1-6,720575940613545586,4,4,201,4
R1-6,720575940624588326,5,4,201,4
R1-6,720575940630496503,4,4,201,4
R1-6,720575940640439411,4,4,201,4
R1-6,720575940606236448,4,3,202,3
R1-6,720575940614162925,5,4,202,4
R1-6,720575940618591664,4,3,202,3
R1-6,720575940624008851,5,4,202,4
R1-6,720575940625241287,4,3,202,3
R1-6,720575940606618982,6,4,203,4
R1-6,720575940614814383,5,3,203,3
R1-6,720575940616150431,3,3,203,3
R1-6,720575940619921172,5,4,203,4
R1-6,720575940620406744,6,4,203,4
R1-6,720575940626282573,5,4,203,4
R1-6,720575940629819095,4,4,203,4
R1-6,720575940633358796,4,3,203,3
R1-6,720575940606510950,5,4,204,4
R1-6,720575940606725054,5,4,204,4
R1-6,720575940619750966,8,6,204,6
R1-6,720575940619751734,5,4,204,4
R1-6,720575940626698442,5,4,204,4
R1-6,720575940631160620,5,4,204,4
R1-6,720575940631876559,5,4,204,4
R1-6,720575940632504680,4,4,204,4
R1-6,720575940606319648,5,4,205,4
R1-6,720575940612976882,4,4,205,4
R1-6,720575940618713757,5,4,205,4
R1-6,720575940621082789,4,4,205,4
R1-6,720575940626862654,4,4,205,4
R1-6,720575940635338903,5,4,205,4
R1-6,720575940629872683,3,2,206,2
R1-6,720575940644893896,3,2,206,2
R1-6,720575940618286882,3,2,207,2
R1-6,720575940628271114,4,3,207,3
R1-6,720575940621241844,4,3,208,3
R1-6,720575940627324956,4,3,208,3
R1-6,720575940640056654,3,3,208,3
R1-6,720575940619610782,3,3,209,3
R1-6,720575940655616161,4,4,209,4
R1-6,720575940620030518,3,3,210,3
R1-6,720575940624602406,5,3,210,3
R1-6,720575940627789401,4,3,210,3
R1-6,720575940628266066,3,2,210,2
R1-6,720575940628443947,5,4,210,4
R1-6,720575940608031154,3,3,211,3
R1-6,720575940628076933,4,3,211,3
R1-6,720575940640469363,2,2,211,2
R1-6,720575940655861665,3,3,211,3
R1-6,720575940619652731,4,3,212,3
R1-6,720575940621068167,5,4,212,4
R1-6,720575940623123926,3,3,212,3
R1-6,720575940625770483,5,3,212,3
R1-6,720575940631956175,5,4,212,4
R1-6,720575940636111723,6,4,212,4
R1-6,720575940618773531,5,4,213,4
R1-6,720575940624132134,4,3,213,3
R1-6,720575940625170155,4,3,213,3
R1-6,720575940628032778,4,3,213,3
R1-6,720575940637299342,6,4,213,4
R1-6,720575940647116067,5,4,213,4
R1-6,720575940630782764,5,3,214,3
R1-6,720575940606330726,4,3,215,3
R1-6,720575940615762070,4,3,215,3
R1-6,720575940617529629,4,3,215,3
R1-6,720575940625015629,3,3,215,3
R1-6,720575940628289553,4,3,215,3
R1-6,720575940635759258,3,3,215,3
R1-6,720575940613484054,4,3,216,3
R1-6,720575940617316182,4,3,216,3
R1-6,720575940624644615,3,3,216,3
R1-6,720575940636591727,3,3,216,3
R1-6,720575940632012363,5,3,217,3
R1-6,720575940640412067,4,3,217,3
R1-6,720575940618681501,6,3,218,3
R1-6,720575940622734853,6,4,218,4
R1-6,720575940628095498,4,3,218,3
R1-6,720575940630384890,4,3,218,3
R1-6,720575940616277919,6,4,219,4
R1-6,720575940622644468,6,4,219,4
R1-6,720575940632318250,6,5,219,5
R1-6,720575940634045651,6,4,219,4
R1-6,720575940637443214,5,4,219,4
R1-6,720575940639440454,5,4,219,4
R1-6,720575940634975644,6,4,220,4
R1-6,720575940640866432,4,3,220,3
R1-6,720575940615212542,4,3,221,3
R1-6,720575940621313216,3,3,221,3
R1-6,720575940621949622,4,4,221,4
R1-6,720575940622501759,4,3,221,3
R1-6,720575940633254431,3,3,221,3
R1-6,720575940635263127,4,3,222,3
R1-6,720575940616607244,5,4,223,4
R1-6,720575940622619847,5,3,223,3
R1-6,720575940626850916,5,3,223,3
R1-6,720575940630939868,4,3,223,3
R1-6,720575940635700671,4,3,223,3
R1-6,720575940637190757,4,3,223,3
R1-6,720575940612801498,2,2,224,2
R1-6,720575940614716141,4,3,224,3
R1-6,720575940622785374,3,2,224,2
R1-6,720575940639386438,2,2,224,2
R1-6,720575940643016077,2,2,224,2
R1-6,720575940612641137,4,2,225,2
R1-6,720575940614385901,5,3,225,3
R1-6,720575940620939028,4,4,225,4
R1-6,720575940624170534,5,4,225,4
R1-6,720575940646156142,5,3,225,3
R1-6,720575940621522541,4,4,226,4
R1-6,720575940623697432,4,3,226,3
R1-6,720575940607614153,3,3,227,3
R1-6,720575940609502473,5,4,227,4
R1-6,720575940613064434,3,3,227,3
R1-6,720575940616712646,4,3,227,3
R1-6,720575940632176914,4,3,227,3
R1-6,720575940606666016,2,2,228,2
R1-6,720575940617047995,3,2,228,2
R1-6,720575940619159837,3,2,228,2
R1-6,720575940625293129,3,2,228,2
R1-6,720575940627232954,3,2,228,2
R1-6,720575940637645925,3,2,228,2
R1-6,720575940642645979,3,2,228,2
R1-6,720575940616559814,6,4,229,4
R1-6,720575940626530704,6,4,229,4
R1-6,720575940626855354,4,3,229,3
R1-6,720575940630354170,5,4,229,4
R1-6,720575940632717368,7,4,229,4
R1-6,720575940639016767,4,4,229,4
R1-6,720575940618597021,3,3,230,3
R1-6,720575940619728286,4,3,230,3
R1-6,720575940629626923,6,4,230,4
R1-6,720575940629868187,5,4,230,4
R1-6,720575940635768159,4,4,230,4
R1-6,720575940639919413,3,3,230,3
R1-6,720575940620840839,5,4,231,4
R1-6,720575940623114876,4,4,231,4
R1-6,720575940626737189,5,4,231,4
R1-6,720575940627717784,5,3,231,3
R1-6,720575940629999975,5,4,231,4
R1-6,720575940637042807,4,3,231,3
R1-6,720575940634248161,3,3,232,3
R1-6,720575940640445555,4,3,232,3
R1-6,720575940624651191,6,4,233,4
R1-6,720575940626054733,3,3,233,3
R1-6,720575940626828094,6,4,233,4
R1-6,720575940628540420,6,4,233,4
R1-6,720575940629247337,6,4,233,4
R1-6,720575940639322950,4,3,233,3
R1-6,720575940606367422,3,2,234,2
R1-6,720575940626746298,5,3,234,3
R1-6,720575940628853992,3,2,234,2
R1-6,720575940633245983,3,2,234,2
R1-6,720575940642117621,3,2,234,2
R1-6,720575940613086181,5,4,235,4
R1-6,720575940621047461,4,4,235,4
R1-6,720575940628010117,4,3,235,3
R1-6,720575940630589378,5,3,235,3
R1-6,720575940631853007,4,3,235,3
R1-6,720575940648236676,5,4,235,4
R1-6,720575940615491734,5,3,236,3
R1-6,720575940621077126,3,3,236,3
R1-6,720575940625495480,4,3,236,3
R1-6,720575940618738971,5,4,237,4
R1-6,720575940622056391,5,3,237,3
R1-6,720575940624805780,4,3,237,3
R1-6,720575940629327345,4,3,237,3
R1-6,720575940633239972,4,3,237,3
R1-6,720575940638467930,5,3,237,3
R1-6,720575940612969139,2,2,238,2
R1-6,720575940613963491,3,3,238,3
R1-6,720575940619718523,3,3,238,3
R1-6,720575940620728405,3,3,238,3
R1-6,720575940628448789,2,2,238,2
R1-6,720575940634136483,3,2,238,2
R1-6,720575940614780723,4,3,239,3
R1-6,720575940617235430,3,3,239,3
R1-6,720575940626648869,4,3,239,3
R1-6,720575940644359072,3,2,239,2
R1-6,720575940615189758,5,3,240,3
R1-6,720575940623462499,5,4,240,4
R1-6,720575940634805155,5,3,240,3
R1-6,720575940634809251,4,3,240,3
R1-6,720575940644705736,4,3,240,3
R1-6,720575940627225219,5,3,241,3
R1-6,720575940631307001,4,4,241,4
R1-6,720575940631574981,3,3,241,3
R1-6,720575940633495597,5,3,241,3
R1-6,720575940637302670,4,4,241,4
R1-6,720575940639791293,5,4,241,4
R1-6,720575940642191323,2,2,242,2
R1-6,720575940622462079,7,4,243,4
R1-6,720575940624431850,5,4,243,4
R1-6,720575940627749784,7,4,243,4
R1-6,720575940629893019,5,3,243,3
R1-6,720575940630915383,6,4,243,4
R1-6,720575940631611333,5,3,243,3
R1-6,720575940608889948,4,3,244,3
R1-6,720575940617385355,5,3,244,3
R1-6,720575940619552054,4,3,244,3
R1-6,720575940629110513,6,4,244,4
R1-6,720575940636059060,8,4,244,4
R1-6,720575940609484299,4,4,245,4
R1-6,720575940614473000,4,3,245,3
R1-6,720575940615816671,5,4,245,4
R1-6,720575940629810791,4,3,245,3
R1-6,720575940633205668,5,4,245,4
R1-6,720575940634805667,4,3,245,3
R1-6,720575940621320107,4,3,246,3
R1-6,720575940623211852,4,3,246,3
R1-6,720575940631325740,5,3,246,3
R1-6,720575940661339777,6,4,246,4
R1-6,720575940615962774,6,4,247,4
R1-6,720575940618640897,6,4,247,4
R1-6,720575940622877052,5,3,247,3
R1-6,720575940624601783,4,3,247,3
R1-6,720575940635166871,4,3,247,3
R1-6,720575940636042164,5,3,247,3
R1-6,720575940605767084,2,2,248,2
R1-6,720575940628911815,3,3,248,3
R1-6,720575940632183850,2,2,248,2
R1-6,720575940613291690,6,4,249,4
R1-6,720575940617424982,5,4,249,4
R1-6,720575940624049032,4,3,249,3
R1-6,720575940624696839,5,4,249,4
R1-6,720575940625339372,4,4,249,4
R1-6,720575940634446999,4,3,249,3
R1-6,720575940608087730,5,3,250,3
R1-6,720575940613321625,5,3,250,3
R1-6,720575940621768545,4,3,250,3
R1-6,720575940624554534,4,3,250,3
R1-6,720575940629391977,5,3,250,3
R1-6,720575940630633207,5,3,250,3
R1-6,720575940619394112,5,3,251,3
R1-6,720575940620695120,5,3,251,3
R1-6,720575940634464482,6,4,251,4
R1-6,720575940636070763,4,3,251,3
R1-6,720575940638981951,5,3,251,3
R1-6,720575940605757356,4,3,252,3
R1-6,720575940613934706,4,3,252,3
R1-6,720575940617815611,5,3,252,3
R1-6,720575940621976758,4,3,252,3
R1-6,720575940622893089,5,3,252,3
R1-6,720575940616853947,7,4,253,4
R1-6,720575940617947353,4,3,253,3
R1-6,720575940618794779,5,4,253,4
R1-6,720575940619277120,6,4,253,4
R1-6,720575940627496537,5,3,253,3
R1-6,720575940632280204,5,3,253,3
R1-6,720575940623280861,6,4,254,4
R1-6,720575940624064452,4,3,254,3
R1-6,720575940628020050,5,3,254,3
R1-6,720575940628496104,6,3,254,3
R1-6,720575940631256182,6,4,254,4
R1-6,720575940605642412,4,3,255,3
R1-6,720575940609212169,3,3,255,3
R1-6,720575940618544641,4,3,255,3
R1-6,720575940626842468,3,2,255,2
R1-6,720575940633256356,5,4,255,4
R1-6,720575940633605549,4,3,255,3
R1-6,720575940617945915,4,3,256,3
R1-6,720575940618731421,4,3,256,3
R1-6,720575940619781790,4,3,256,3
R1-6,720575940631438073,5,4,256,4
R1-6,720575940632983633,4,3,256,3
R1-6,720575940615302306,4,3,257,3
R1-6,720575940627240478,4,3,257,3
R1-6,720575940628139397,6,4,257,4
R1-6,720575940636058987,4,4,257,4
R1-6,720575940640388413,4,3,257,3
R1-6,720575940645629975,4,3,257,3
R1-6,720575940611321390,6,3,258,3
R1-6,720575940615868127,5,3,258,3
R1-6,720575940617473622,5,3,258,3
R1-6,720575940632498744,5,3,258,3
R1-6,720575940635379100,6,4,258,4
R1-6,720575940641998325,4,3,258,3
R1-6,720575940623049686,4,3,259,3
R1-6,720575940626001741,4,3,259,3
R1-6,720575940627927429,4,3,259,3
R1-6,720575940632433219,5,3,259,3
R1-6,720575940632793903,5,3,259,3
R1-6,720575940635744863,5,3,259,3
R1-6,720575940611727058,2,2,260,2
R1-6,720575940615689362,5,4,260,4
R1-6,720575940615059974,5,3,261,3
R1-6,720575940616516364,4,3,261,3
R1-6,720575940617576843,4,3,261,3
R1-6,720575940622940492,4,3,261,3
R1-6,720575940626945636,5,3,261,3
R1-6,720575940628799050,5,3,261,3
R1-6,720575940616948411,6,4,262,4
R1-6,720575940621351046,5,4,262,4
R1-6,720575940623330013,5,3,262,3
R1-6,720575940628790780,4,3,262,3
R1-6,720575940632187151,5,3,262,3
R1-6,720575940635082140,6,4,262,4
R1-6,720575940622364660,4,3,263,3
R1-6,720575940629545039,5,3,263,3
R1-6,720575940611293230,4,3,264,3
R1-6,720575940618111444,5,4,264,4
R1-6,720575940624320650,6,4,264,4
R1-6,720575940629726979,6,4,264,4
R1-6,720575940638823258,4,3,264,3
R1-6,720575940609240073,3,2,265,2
R1-6,720575940624582919,3,2,265,2
R1-6,720575940641262032,2,2,265,2
R1-6,720575940609457163,4,3,266,3
R1-6,720575940609773833,4,3,266,3
R1-6,720575940622974725,4,3,266,3
R1-6,720575940629071815,5,4,266,4
R1-6,720575940645370660,6,4,266,4
R1-6,720575940606519910,3,3,267,3
R1-6,720575940615437714,4,4,267,4
R1-6,720575940615903082,3,3,267,3
R1-6,720575940620735960,3,3,267,3
R1-6,720575940631487739,3,3,268,3
R1-6,720575940631487995,3,3,268,3
R1-6,720575940631719365,3,3,268,3
R1-6,720575940632638776,3,3,268,3
R1-6,720575940634729241,3,3,268,3
R1-6,720575940614775983,6,4,269,4
R1-6,720575940619698742,4,3,269,3
R1-6,720575940625662136,5,4,269,4
R1-6,720575940628505416,5,3,269,3
R1-6,720575940630205434,5,4,269,4
R1-6,720575940632840495,5,4,269,4
R1-6,720575940611970914,6,4,270,4
R1-6,720575940621677222,4,3,270,3
R1-6,720575940623768845,5,3,270,3
R1-6,720575940624123174,5,3,270,3
R1-6,720575940625470439,5,3,270,3
R1-6,720575940660823425,4,3,270,3
R1-6,720575940614688296,4,4,271,4
R1-6,720575940615164881,4,3,271,3
R1-6,720575940623743587,4,4,271,4
R1-6,720575940639957693,4,3,271,3
R1-6,720575940647127940,3,3,271,3
R1-6,720575940610716740,5,4,272,4
R1-6,720575940615339170,4,3,272,3
R1-6,720575940616825138,5,4,272,4
R1-6,720575940617914841,5,4,272,4
R1-6,720575940621589357,4,4,272,4
R1-6,720575940624187027,7,4,272,4
R1-6,720575940635877471,5,4,272,4
R1-6,720575940636262030,4,3,272,3
R1-6,720575940613305829,3,1,274,1
R1-6,720575940620564102,5,1,274,1
R1-6,720575940629023818,4,1,274,1
R1-6,720575940630406778,4,1,274,1
R1-6,720575940637288805,4,1,274,1
R1-6,720575940623375325,4,3,275,3
R1-6,720575940620246321,3,3,276,3
R1-6,720575940624214566,4,3,276,3
R1-6,720575940630264314,4,4,276,4
R1-6,720575940636017259,4,3,276,3
R1-6,720575940640108110,6,4,276,4
R1-6,720575940644784328,5,4,276,4
R1-6,720575940624832437,4,3,277,3
R1-6,720575940630745847,5,4,277,4
R1-6,720575940640026165,3,3,277,3
R1-6,720575940618352162,3,3,278,3
R1-6,720575940632793647,3,3,278,3
R1-6,720575940606295486,2,2,279,2
R1-6,720575940616483270,4,3,279,3
R1-6,720575940627936010,3,3,279,3
R1-6,720575940632100394,2,2,279,2
R1-6,720575940618320162,3,3,280,3
R1-6,720575940619064389,3,2,281,2
R1-6,720575940626751781,2,2,281,2
R1-6,720575940626857418,5,3,281,3
R1-6,720575940631182807,4,3,281,3
R1-6,720575940618593309,3,3,282,3
R1-6,720575940623842759,5,4,282,4
R1-6,720575940624929288,4,3,282,3
R1-6,720575940626288272,3,3,282,3
R1-6,720575940629542659,3,3,282,3
R1-6,720575940630834652,4,3,282,3
R1-6,720575940617895636,3,2,283,2
R1-6,720575940618272802,4,2,283,2
R1-6,720575940626508325,4,2,283,2
R1-6,720575940628271121,3,2,283,2
R1-6,720575940609651413,4,3,284,3
R1-6,720575940614539951,3,3,284,3
R1-6,720575940625228999,5,3,284,3
R1-6,720575940634201826,5,4,284,4
R1-6,720575940635453850,4,3,284,3
R1-6,720575940637072752,4,3,284,3
R1-6,720575940615682194,5,4,285,4
R1-6,720575940619153947,5,4,285,4
R1-6,720575940628354833,5,3,285,3
R1-6,720575940638635742,4,3,285,3
R1-6,720575940612725141,5,3,286,3
R1-6,720575940613285546,4,3,286,3
R1-6,720575940620533825,6,4,286,4
R1-6,720575940628041861,5,3,286,3
R1-6,720575940629595179,6,4,286,4
R1-6,720575940638995940,5,3,286,3
R1-6,720575940622869417,4,4,287,4
R1-6,720575940625814823,4,3,287,3
R1-6,720575940632053835,5,3,287,3
R1-6,720575940642120181,5,4,287,4
R1-6,720575940622023745,4,3,289,3
R1-6,720575940622967329,3,3,289,3
R1-6,720575940627341668,6,4,289,4
R1-6,720575940633348516,6,4,289,4
R1-6,720575940611708882,5,4,290,4
R1-6,720575940629422185,4,3,290,3
R1-6,720575940607929730,5,4,291,4
R1-6,720575940617313723,5,4,291,4
R1-6,720575940621776879,5,3,291,3
R1-6,720575940629103612,4,3,291,3
R1-6,720575940638280414,3,3,291,3
R1-6,720575940642612699,4,3,291,3
R1-6,720575940613595762,5,4,292,3
R1-6,720575940615302311,3,3,292,3
R1-6,720575940616361282,4,4,292,3
R1-6,720575940632544579,3,3,292,3
R1-6,720575940632545859,3,3,292,3
R1-6,720575940647173923,4,4,292,3
R1-6,720575940621810926,4,4,293,4
R1-6,720575940626154061,5,3,293,3
R1-6,720575940617752203,5,4,294,4
R1-6,720575940628478225,3,3,294,3
R1-6,720575940629857359,4,3,294,3
R1-6,720575940638995428,5,3,294,3
R1-6,720575940648372100,5,3,294,3
R1-6,720575940622099878,2,1,295,1
R1-6,720575940618115801,6,4,296,4
R1-6,720575940621723501,6,4,296,4
R1-6,720575940629237766,5,4,296,4
R1-6,720575940637677486,5,3,296,3
R1-6,720575940646267502,5,3,296,3
R1-6,720575940618856987,3,3,297,3
R1-6,720575940631368441,5,3,297,3
R1-6,720575940631392220,3,2,297,2
R1-6,720575940611534546,5,3,298,3
R1-6,720575940614441965,3,3,298,3
R1-6,720575940615720854,3,3,299,3
R1-6,720575940623960063,4,3,299,3
R1-6,720575940616432607,4,3,300,3
R1-6,720575940626772154,4,3,301,3
R1-6,720575940628572648,4,3,301,3
R1-6,720575940647199779,4,3,301,3
R1-6,720575940635166560,4,3,302,3
R1-6,720575940644899364,4,3,302,3
R1-6,720575940609517577,3,3,303,3
R1-6,720575940613103346,3,3,303,3
R1-6,720575940614471149,3,3,303,3
R1-6,720575940618357734,4,4,303,4
R1-6,720575940612091342,3,2,304,2
R1-6,720575940621774433,2,2,304,2
R1-6,720575940626711226,3,2,304,2
R1-6,720575940629640451,3,2,304,2
R1-6,720575940630718464,3,2,304,2
R1-6,720575940621875009,5,3,305,3
R1-6,720575940622822313,5,3,305,3
R1-6,720575940628465295,5,3,305,3
R1-6,720575940631315705,4,3,305,3
R1-6,720575940638813503,4,3,305,3
R1-6,720575940640732760,4,3,305,3
R1-6,720575940621949249,6,4,306,4
R1-6,720575940622185844,6,4,306,4
R1-6,720575940625662707,5,3,306,3
R1-6,720575940647689012,4,3,306,3
R1-6,720575940629546993,3,3,307,3
R1-6,720575940624180232,4,3,308,3
R1-6,720575940625796878,3,3,308,3
R1-6,720575940626486576,4,3,308,3
R1-6,720575940629380713,6,3,308,3
R1-6,720575940655842209,4,3,308,3
R1-6,720575940629380201,4,3,309,3
R1-6,720575940633374156,4,4,309,4
R1-6,720575940638791145,2,2,309,2
R1-6,720575940641939252,3,3,309,3
R1-6,720575940621142036,5,3,310,3
R1-6,720575940621474031,4,3,310,3
R1-6,720575940624760071,5,3,310,3
R1-6,720575940641347792,5,3,310,3
R1-6,720575940621361345,3,3,311,3
R1-6,720575940624634295,4,3,311,3
R1-6,720575940629613840,3,3,311,3
R1-6,720575940630220538,5,3,311,3
R1-6,720575940612989170,5,4,312,4
R1-6,720575940616894651,5,4,312,4
R1-6,720575940620697941,4,4,312,4
R1-6,720575940621362113,6,4,312,4
R1-6,720575940630219770,6,4,312,4
R1-6,720575940630906167,4,4,312,4
R1-6,720575940606723942,4,3,313,3
R1-6,720575940613591449,3,3,313,3
R1-6,720575940626897552,4,3,313,3
R1-6,720575940609342985,4,3,314,3
R1-6,720575940618712660,4,3,314,3
R1-6,720575940640006197,3,3,314,3
R1-6,720575940642000692,2,2,314,2
R1-6,720575940620159192,4,3,315,3
R1-6,720575940621860161,4,3,315,3
R1-6,720575940622245759,4,3,315,3
