N,ref
1.295000000000000000e+03,-5.812321316574209362e+01
1.295000000000000000e+03,-5.004655940464441954e+01
1.295000000000000000e+03,-4.753626366208292353e+01
1.295000000000000000e+03,-6.651578626864005628e+01
1.295000000000000000e+03,-4.307751641252094288e+01
1.295000000000000000e+03,-4.777837669451675140e+01
1.295000000000000000e+03,-3.368506924213991027e+01
1.295000000000000000e+03,-3.759406741061246038e+01
1.295000000000000000e+03,-4.975050672923425310e+01
1.295000000000000000e+03,-5.955590069599737291e+01
1.295000000000000000e+03,-5.180917044979922537e+01
1.295000000000000000e+03,-5.419266996522435420e+01
1.295000000000000000e+03,-4.599733659287905141e+01
1.295000000000000000e+03,-4.861643896248656915e+01
1.295000000000000000e+03,-4.983578488332782541e+01
1.295000000000000000e+03,-3.877483477308741300e+01
1.295000000000000000e+03,-1.956273568137394747e+01
1.295000000000000000e+03,-5.888034252826444970e+01
1.295000000000000000e+03,-4.764459199615012608e+01
1.295000000000000000e+03,-4.469059601751138899e+01
1.295000000000000000e+03,-5.100071697899431200e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000001029441077094e+01
1.295000000000000000e+03,-1.071029733760938463e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.287618674711403344e+01
1.295000000000000000e+03,-4.488452588831943046e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.843366908383365654e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.140182302712756979e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.266544536878905092e+01
1.295000000000000000e+03,-3.819105285741400735e+01
1.295000000000000000e+03,-3.722044487823721681e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.557591146359690981e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.706181961807253344e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.416002168781293236e+01
1.295000000000000000e+03,-4.901858658327400775e+01
1.295000000000000000e+03,-5.843972063608592293e+01
1.295000000000000000e+03,-4.752949740482903707e+01
1.295000000000000000e+03,-5.587683098148355754e+01
1.295000000000000000e+03,-6.058167865130246810e+01
1.295000000000000000e+03,-3.963836243155383698e+01
1.295000000000000000e+03,-4.812661168751640162e+01
1.295000000000000000e+03,-4.900149852250936533e+01
1.295000000000000000e+03,-2.650283730314623654e+01
1.295000000000000000e+03,-4.266904221441323841e+01
1.295000000000000000e+03,-5.951689263847448075e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.970599375536172815e+01
1.295000000000000000e+03,-5.996020316198464428e+01
1.295000000000000000e+03,-4.231110044783124380e+01
1.295000000000000000e+03,-3.061577024803850477e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.161753897500584998e+01
1.295000000000000000e+03,-2.608079076562868437e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.902301083707637730e+01
1.295000000000000000e+03,-4.051073433122278544e+01
1.295000000000000000e+03,-4.898512025345701204e+01
1.295000000000000000e+03,-3.717245795581084877e+01
1.295000000000000000e+03,-6.286931787969237462e+01
1.295000000000000000e+03,-3.791358962819975176e+01
1.295000000000000000e+03,-2.837922648243062795e+01
1.295000000000000000e+03,-6.164672621045173173e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.765800079570694692e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.444853943008129704e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.945230501578716087e+01
1.295000000000000000e+03,-4.898944061281967066e+01
1.295000000000000000e+03,-3.742147022112446564e+01
1.295000000000000000e+03,-3.832113724938277244e+01
1.295000000000000000e+03,-5.317645289643941453e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.128727062001459558e+01
1.295000000000000000e+03,-5.259379925388728338e+01
1.295000000000000000e+03,-5.285471532523625626e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.190068825538779862e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.650283730314623654e+01
1.295000000000000000e+03,-5.181288671689003422e+01
1.295000000000000000e+03,-6.194343185903425564e+01
1.295000000000000000e+03,-5.053077834644951594e+01
1.295000000000000000e+03,-5.945839655572058291e+01
1.295000000000000000e+03,-8.727953679021590361e+00
1.295000000000000000e+03,-3.274960109088817006e+01
1.295000000000000000e+03,-3.726529105871090053e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.781736481254165483e+01
1.295000000000000000e+03,-4.772310399356909016e+01
1.295000000000000000e+03,-4.782291526014921601e+01
1.295000000000000000e+03,-4.900509070757535568e+01
1.295000000000000000e+03,-4.748666409443438141e+01
1.295000000000000000e+03,-5.294594270388915191e+01
1.295000000000000000e+03,-4.350223400143421770e+01
1.295000000000000000e+03,-6.060832440150837641e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-7.067194192238863693e+00
1.295000000000000000e+03,-5.910715268799820166e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.439953253049311854e+01
1.295000000000000000e+03,-6.057734574894102764e+01
1.295000000000000000e+03,-4.487939033785279008e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.777699764436884777e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.107713338310521678e+01
1.295000000000000000e+03,-4.142215523395091026e+01
1.295000000000000000e+03,-6.105370276539888152e+01
1.295000000000000000e+03,-5.135016387104626290e+01
1.295000000000000000e+03,-5.130026882220595752e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.757937118495868845e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.941562712656426015e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-1.369743979646692189e+01
1.295000000000000000e+03,-4.222769516519052502e+01
1.295000000000000000e+03,-5.389507848989416772e+01
1.295000000000000000e+03,-2.022582389549386761e+01
1.295000000000000000e+03,-6.358911107204040292e+01
1.295000000000000000e+03,-4.760200339986980822e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.761774005932842613e+01
1.295000000000000000e+03,-3.953407359224495821e+01
1.295000000000000000e+03,-6.238137468246963380e+01
1.295000000000000000e+03,-3.099290661583565765e+01
1.295000000000000000e+03,-4.431144596972490746e+01
1.295000000000000000e+03,-4.969734964493656548e+01
1.295000000000000000e+03,-6.101911917046691514e+01
1.295000000000000000e+03,-4.898629922322396624e+01
1.295000000000000000e+03,-4.810768735905085691e+01
1.295000000000000000e+03,-4.761071994681721264e+01
1.295000000000000000e+03,-5.148730016117001185e+01
1.295000000000000000e+03,-4.830173499188649089e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.202743467645849051e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.744719583712296895e+01
1.295000000000000000e+03,-4.952988121986070524e+01
1.295000000000000000e+03,-3.590118896629797263e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.399466667386316487e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.247593985441937292e+01
1.295000000000000000e+03,-4.532701048411321665e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.046380524698554382e+01
1.295000000000000000e+03,-4.789635008894100565e+01
1.295000000000000000e+03,-4.277742410973813492e+01
1.295000000000000000e+03,-4.743290553693537959e+01
1.295000000000000000e+03,-4.865656155049320830e+01
1.295000000000000000e+03,-1.315445077911074101e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.417372222861436981e+01
1.295000000000000000e+03,-5.645237915345565227e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.650313609016123095e+01
1.295000000000000000e+03,-3.566925730845483145e+01
1.295000000000000000e+03,-5.686547108847324239e+01
1.295000000000000000e+03,-5.247563179619595530e+01
1.295000000000000000e+03,-2.174770573578640409e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.949289536634741182e+01
1.295000000000000000e+03,-3.955748735133481375e+01
1.295000000000000000e+03,-4.929445120183909523e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.647237572226384117e+01
1.295000000000000000e+03,-4.233826497633026520e+01
1.295000000000000000e+03,-4.470617465540669144e+01
1.295000000000000000e+03,-4.687585341566275332e+01
1.295000000000000000e+03,-4.866675790808810120e+01
1.295000000000000000e+03,-2.340207388691643331e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.770040875707073269e+01
1.295000000000000000e+03,-4.228115897479938923e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.023520555386355113e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.988521309652298186e+01
1.295000000000000000e+03,-4.766387907746289443e+01
1.295000000000000000e+03,-5.060385552962342359e+01
1.295000000000000000e+03,-6.103301641476279826e+01
1.295000000000000000e+03,-3.829734132430228755e+01
1.295000000000000000e+03,-4.523219107789384452e+01
1.295000000000000000e+03,-3.268988006103141686e+01
1.295000000000000000e+03,-4.582640209993261493e+01
1.295000000000000000e+03,-4.938616083132149726e+01
1.295000000000000000e+03,-4.978778136331360571e+01
1.295000000000000000e+03,-4.869063641568410361e+01
1.295000000000000000e+03,-5.891074900834619399e+01
1.295000000000000000e+03,-5.145095813764675086e+01
1.295000000000000000e+03,-2.844558496350014920e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.971550871177370823e+01
1.295000000000000000e+03,-4.953153183266994120e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.435753913706081875e+01
1.295000000000000000e+03,-2.943451869850908409e+01
1.295000000000000000e+03,-4.752737579794804645e+01
1.295000000000000000e+03,-4.899982127909327545e+01
1.295000000000000000e+03,-4.941579292633175413e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.763246772948538421e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.566459934359735939e+01
1.295000000000000000e+03,-3.012956092307844358e+01
1.295000000000000000e+03,-2.467771839372604958e+01
1.295000000000000000e+03,-5.000000029733256213e+01
1.295000000000000000e+03,-5.000000017095641880e+01
1.295000000000000000e+03,-4.248556988258119560e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.251126518474283245e+01
1.295000000000000000e+03,-4.900355082904809478e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000056035010942e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.195246144225361462e+01
1.295000000000000000e+03,-5.017517188238805659e+01
1.295000000000000000e+03,-4.593267519914758168e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.579701242913411363e+01
1.295000000000000000e+03,-3.770933065798661943e+01
1.295000000000000000e+03,-2.386573662732179812e+01
1.295000000000000000e+03,-6.278909785439666535e+01
1.295000000000000000e+03,-4.348021976496856666e+01
1.295000000000000000e+03,-4.899619385845672781e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.914788328801088113e+01
1.295000000000000000e+03,-4.734841013528878051e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.196133640291108691e+01
1.295000000000000000e+03,-4.757879179932999847e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.650310033638601936e+01
1.295000000000000000e+03,-4.468070603245914896e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.896701635382165563e+01
1.295000000000000000e+03,-4.044221663771386943e+01
1.295000000000000000e+03,-4.732828663490283816e+01
1.295000000000000000e+03,-5.261697741998318634e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.974113696709535049e+01
1.295000000000000000e+03,-3.835193737541113990e+01
1.295000000000000000e+03,-4.764340687641281136e+01
1.295000000000000000e+03,-4.785051866064367942e+01
1.295000000000000000e+03,-5.574915360771717587e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-6.213884547008657933e+01
1.295000000000000000e+03,-2.900837608706262571e+01
1.295000000000000000e+03,-3.067681485915442252e+01
1.295000000000000000e+03,-4.711304182576574817e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.838348092401545841e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-6.056707123775790791e+01
1.295000000000000000e+03,-4.735160744140311095e+01
1.295000000000000000e+03,-5.092265394013672619e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.040433625741989943e+01
1.295000000000000000e+03,-3.959249221958065590e+01
1.295000000000000000e+03,-5.538730226234959275e+01
1.295000000000000000e+03,-2.836203058469245164e+01
1.295000000000000000e+03,-4.754764543351983264e+01
1.295000000000000000e+03,-5.876597993267478159e+01
1.295000000000000000e+03,-2.618712728087568564e+01
1.295000000000000000e+03,-4.261926621712483154e+01
1.295000000000000000e+03,-3.770955832941730534e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.137925297895650090e+01
1.295000000000000000e+03,-6.205995124049861289e+01
1.295000000000000000e+03,-4.826762807039687431e+01
1.295000000000000000e+03,-6.140492112861899443e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.079174948000796519e+01
1.295000000000000000e+03,-5.092452942376292668e+01
1.295000000000000000e+03,-4.899057321484347938e+01
1.295000000000000000e+03,-4.074885581562457304e+01
1.295000000000000000e+03,-5.524172178042439185e+01
1.295000000000000000e+03,-4.757357892945342570e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.960165219565338646e+01
1.295000000000000000e+03,-3.497638524478423250e+01
1.295000000000000000e+03,-4.741455379050054120e+01
1.295000000000000000e+03,-4.969763591226141131e+01
1.295000000000000000e+03,-4.999999970036137853e+01
1.295000000000000000e+03,-4.000427655622968359e+01
1.295000000000000000e+03,-4.728649566525194103e+01
1.295000000000000000e+03,-6.121182166130015645e+01
1.295000000000000000e+03,-6.036178501924472783e+01
1.295000000000000000e+03,-4.846427090369816426e+01
1.295000000000000000e+03,-3.586378485447223596e+01
1.295000000000000000e+03,-5.306298025299403776e+01
1.295000000000000000e+03,-4.663372086321886201e+01
1.295000000000000000e+03,-2.783484344323711568e+01
1.295000000000000000e+03,-4.313523770017293657e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.975482287424353700e+01
1.295000000000000000e+03,-3.582495167052736207e+01
1.295000000000000000e+03,-6.122107975440766836e+01
1.295000000000000000e+03,-6.054111519969085009e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.746653475251460463e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.854147927948944385e+01
1.295000000000000000e+03,-4.532979556345181038e+01
1.295000000000000000e+03,-2.962797482773038382e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.779251694622992375e+01
1.295000000000000000e+03,-3.261544862309219184e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.761865346170507252e+01
1.295000000000000000e+03,-5.544871866921963033e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.070277844232444409e+01
1.295000000000000000e+03,-4.600650686447086457e+01
1.295000000000000000e+03,-5.966072963849865829e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.070223610322641150e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.763145628195977821e+01
1.295000000000000000e+03,-4.255680919984769162e+01
1.295000000000000000e+03,-5.780471060964815422e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.831234391371418013e+01
1.295000000000000000e+03,-3.255473431448765353e+01
1.295000000000000000e+03,-3.731657437968358693e+01
1.295000000000000000e+03,-3.301693987929144924e+01
1.295000000000000000e+03,-4.260309075554882696e+01
1.295000000000000000e+03,-1.170042319007873566e+01
1.295000000000000000e+03,-4.661038210414192662e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.359146652370825592e+01
1.295000000000000000e+03,-4.742102304131167045e+01
1.295000000000000000e+03,-4.816926092063490472e+01
1.295000000000000000e+03,-5.072154143764809930e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000475207045980e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.944248532698249932e+01
1.295000000000000000e+03,-5.751012743645578240e+01
1.295000000000000000e+03,-5.209310401076128016e+01
1.295000000000000000e+03,-4.999994236515691881e+01
1.295000000000000000e+03,-3.835193737541113990e+01
1.295000000000000000e+03,-4.760501457104573575e+01
1.295000000000000000e+03,-5.283206396540071381e+01
1.295000000000000000e+03,-4.746568313064337019e+01
1.295000000000000000e+03,-2.883128779312132295e+01
1.295000000000000000e+03,-5.988514837777002242e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.716402332780977957e+01
1.295000000000000000e+03,-3.674292999955048344e+01
1.295000000000000000e+03,-4.789996640210545564e+01
1.295000000000000000e+03,-5.995393016616959869e+01
1.295000000000000000e+03,-4.771442358661136751e+01
1.295000000000000000e+03,-1.168566819589973349e+01
1.295000000000000000e+03,-4.335291884940259877e+01
1.295000000000000000e+03,-4.254804349325331714e+01
1.295000000000000000e+03,-5.676906605730205513e+01
1.295000000000000000e+03,-4.096230899493571087e+01
1.295000000000000000e+03,-5.862889863580807059e+01
1.295000000000000000e+03,-1.091197692877208958e+01
1.295000000000000000e+03,-5.992835663764240905e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.691604082922887642e+01
1.295000000000000000e+03,-5.916419345664271390e+01
1.295000000000000000e+03,-3.100114887483619697e+01
1.295000000000000000e+03,-9.532285550493108772e+00
1.295000000000000000e+03,-3.847253563843800350e+01
1.295000000000000000e+03,-1.025900954000936416e+01
1.295000000000000000e+03,-2.650300191249692716e+01
1.295000000000000000e+03,-4.016961895579773767e+01
1.295000000000000000e+03,-4.951774885918726454e+01
1.295000000000000000e+03,-3.519493633278018052e+01
1.295000000000000000e+03,-4.135635091227612747e+01
1.295000000000000000e+03,-6.359388004379395909e+01
1.295000000000000000e+03,-4.906732642557854973e+01
1.295000000000000000e+03,-2.275426441359917717e+01
1.295000000000000000e+03,-4.225628796687417577e+01
1.295000000000000000e+03,-5.702246884351257705e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.108501797014599433e+01
1.295000000000000000e+03,-5.151076849962491622e+01
1.295000000000000000e+03,-4.980143435484004044e+01
1.295000000000000000e+03,-4.769490492278717397e+01
1.295000000000000000e+03,-6.050379485128321733e+01
1.295000000000000000e+03,-4.356610367915136095e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.570372969750603431e+01
1.295000000000000000e+03,-6.064998352846820495e+01
1.295000000000000000e+03,-4.741169733180210244e+01
1.295000000000000000e+03,-4.556811164813517934e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000001110672691595e+01
1.295000000000000000e+03,-4.801172351703952046e+01
1.295000000000000000e+03,-3.057439012703283154e+01
1.295000000000000000e+03,-5.734743892245900554e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.991017623411195814e+01
1.295000000000000000e+03,-4.850534318764309916e+01
1.295000000000000000e+03,-5.203008767016164171e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.826962084156120625e+01
1.295000000000000000e+03,-4.745670927618020585e+01
1.295000000000000000e+03,-5.951344042334114448e+01
1.295000000000000000e+03,-3.722407611096849678e+01
1.295000000000000000e+03,-1.927259078340106768e+01
1.295000000000000000e+03,-2.742593007682586048e+01
1.295000000000000000e+03,-2.394422686578031545e+01
1.295000000000000000e+03,-4.108896274353269007e+01
1.295000000000000000e+03,-5.179581624201436085e+01
1.295000000000000000e+03,-5.252524859905837218e+01
1.295000000000000000e+03,-3.687870370321487457e+01
1.295000000000000000e+03,-3.926080603312999528e+01
1.295000000000000000e+03,-5.101684262566207906e+01
1.295000000000000000e+03,-5.649218230256517614e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.116677903489992474e+01
1.295000000000000000e+03,-3.493723399876808600e+01
1.295000000000000000e+03,-5.135417164348933738e+01
1.295000000000000000e+03,-2.802927454428759191e+01
1.295000000000000000e+03,-5.715261146438863449e+01
1.295000000000000000e+03,-2.736341596541645416e+01
1.295000000000000000e+03,-4.753054165812733345e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.781621477401589004e+01
1.295000000000000000e+03,-3.527280960071967542e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.742108249992769942e+01
1.295000000000000000e+03,-1.071871063204878460e+01
1.295000000000000000e+03,-3.059213999435706199e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000007332176466e+01
1.295000000000000000e+03,-4.538921960662647592e+01
1.295000000000000000e+03,-4.706501293493550975e+01
1.295000000000000000e+03,-3.488355946274175068e+01
1.295000000000000000e+03,-4.151373138304450805e+01
1.295000000000000000e+03,-3.543445892701421229e+01
1.295000000000000000e+03,-5.140294943253486082e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.207396982921330419e+01
1.295000000000000000e+03,-5.012457209725905471e+01
1.295000000000000000e+03,-4.792677692034155257e+01
1.295000000000000000e+03,-4.899893710274771763e+01
1.295000000000000000e+03,-5.270172329601790295e+01
1.295000000000000000e+03,-3.873721826155513526e+01
1.295000000000000000e+03,-4.029297794104674324e+01
1.295000000000000000e+03,-5.772463674812262013e+01
1.295000000000000000e+03,-5.915475224757437189e+01
1.295000000000000000e+03,-2.599012798257008328e+01
1.295000000000000000e+03,-3.950169976642754222e+01
1.295000000000000000e+03,-6.092196682604931368e+01
1.295000000000000000e+03,-5.959942477021951390e+01
1.295000000000000000e+03,-2.587061828829484966e+01
1.295000000000000000e+03,-4.752517304779041041e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.298488048453916122e+01
1.295000000000000000e+03,-5.876570782368536783e+01
1.295000000000000000e+03,-4.851190216293207413e+01
1.295000000000000000e+03,-6.038692630685236651e+01
1.295000000000000000e+03,-5.995674425988136136e+01
1.295000000000000000e+03,-4.094381697897937755e+01
1.295000000000000000e+03,-4.434840016033947308e+01
1.295000000000000000e+03,-3.984989214697835536e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.992883932886655174e+01
1.295000000000000000e+03,-4.005894612885350625e+01
1.295000000000000000e+03,-4.759166839318201170e+01
1.295000000000000000e+03,-4.999998821515625025e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.765880684390719324e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-6.302233395577987096e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.755358055712569865e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.231259234495690436e+01
1.295000000000000000e+03,-6.048464810796279778e+01
1.295000000000000000e+03,-5.214756890733396943e+01
1.295000000000000000e+03,-4.834228574517786825e+01
1.295000000000000000e+03,-3.194642993366700523e+01
1.295000000000000000e+03,-5.107554793724244746e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.252480350481793892e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.277524950882549604e+01
1.295000000000000000e+03,-2.718408537351508159e+01
1.295000000000000000e+03,-5.975670195528663697e+01
1.295000000000000000e+03,-5.000002348626098581e+01
1.295000000000000000e+03,-3.171320873927280459e+01
1.295000000000000000e+03,-5.021763468839453282e+01
1.295000000000000000e+03,-4.224131195259995053e+01
1.295000000000000000e+03,-5.257998391143499362e+01
1.295000000000000000e+03,-5.144573524478379767e+01
1.295000000000000000e+03,-3.283666116766676879e+01
1.295000000000000000e+03,-4.899231116973763278e+01
1.295000000000000000e+03,-4.754758270844305201e+01
1.295000000000000000e+03,-6.429788509671698193e+01
1.295000000000000000e+03,-5.042966923073107921e+01
1.295000000000000000e+03,-4.820608853157996521e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.814525208049536076e+01
1.295000000000000000e+03,-4.254514543458598297e+01
1.295000000000000000e+03,-5.106724023601930185e+01
1.295000000000000000e+03,-2.464780365959094510e+01
1.295000000000000000e+03,-4.096565941252020338e+01
1.295000000000000000e+03,-4.477259592696513124e+01
1.295000000000000000e+03,-4.937119348056793910e+01
1.295000000000000000e+03,-4.778562933916038702e+01
1.295000000000000000e+03,-3.717049890407206192e+01
1.295000000000000000e+03,-2.953385733831241566e+01
1.295000000000000000e+03,-4.697365408022803734e+01
1.295000000000000000e+03,-4.483067818853669451e+01
1.295000000000000000e+03,-3.636483161692616761e+01
1.295000000000000000e+03,-5.147571252964779376e+01
1.295000000000000000e+03,-5.724236850696723877e+01
1.295000000000000000e+03,-4.412368887320127442e+01
1.295000000000000000e+03,-3.983998062005221641e+01
1.295000000000000000e+03,-5.975043520336993197e+01
1.295000000000000000e+03,-5.172214647513109043e+01
1.295000000000000000e+03,-5.113012818786506841e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.454813158064474976e+01
1.295000000000000000e+03,-3.894856591813239532e+01
1.295000000000000000e+03,-4.243950711412098542e+01
1.295000000000000000e+03,-4.779866601917697011e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.523715702718346421e+01
1.295000000000000000e+03,-5.044866845370905395e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.994378943638944435e+01
1.295000000000000000e+03,-3.894147467520531336e+01
1.295000000000000000e+03,-4.762260985806481983e+01
1.295000000000000000e+03,-5.000000000000000000e+01
