,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.884017,,,1.508799,1.781280,0.596681,0.711677,,,,,,,,,,,,,,,,,,1.795859,,,,1.730120,0.883209,,,,0.933330,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.434996,1.942765,,0.235406,,,0.452409,,0.237927,1.608671,,,,,,,,,,,,,,,,,,0.131905,0.379970,,,0.119265,0.602567,,,0.549272,1.001184,,0.668860,,0.184197,1.920625,0.137292,0.626400,1.069036,,,,,,,,,
R8,,0.445938,1.272165,1.930528,1.252729,0.410929,,0.157652,0.590964,,0.444201,1.696997,,,,,,,,,,,,,1.731604,,,,1.761532,0.258812,0.187901,0.180576,,,0.104101,,0.939351,0.618552,1.478241,,1.063106,1.859487,,,0.176836,0.267047,,1.610262,,0.729387,,,,,0.966727,
L1,0.864638,1.225599,1.800548,0.100000,0.762218,1.191497,0.340642,1.753440,1.402790,1.778761,1.092153,,,,,,0.508732,0.256858,,,,,,,1.570396,0.959529,1.185240,,0.831979,0.842077,,1.400897,,1.925648,,,,1.262438,1.879862,,,,1.861822,,,,,,,,,0.890600,,,,
L2,0.993271,,1.290105,1.588032,1.232511,0.453864,1.475952,0.152407,0.436794,0.105736,0.799333,1.451030,,,,,1.012369,1.417612,1.779674,,,,,,0.557048,0.887064,0.135826,,1.477231,1.208897,,,,1.027081,,1.099194,0.618761,,1.000695,,1.638732,,,,0.508168,,,,,,,1.294829,,,,
L3,,0.817731,1.428098,1.573472,0.981914,,,,0.775770,,0.780972,1.406229,,,,,1.943457,1.674223,1.871785,1.657208,,,,,0.462539,,,,0.804283,1.172865,0.160727,,0.413415,,0.100000,1.120257,,1.209062,0.641459,0.735916,1.547218,0.966469,0.352615,1.761600,1.807199,1.294730,1.330233,1.578214,,,,,0.980071,,0.257818,0.488037
L4,0.900718,,,1.108760,0.668053,0.470581,0.314329,0.129063,1.553836,,,0.233386,,,,,1.863775,1.246847,0.100000,1.493993,,,,,,1.413703,,,,1.286167,0.370101,0.382914,,,,1.432388,0.487613,,,,,,1.057991,,,,,,,,,1.402409,,,,
L5,,,,1.411206,0.286086,,,1.853949,0.485201,0.534632,0.205408,0.157950,,,,,0.948942,1.063929,0.348473,,,,,,0.402121,1.656088,0.975527,,0.612720,1.479100,0.103644,1.217140,,1.344983,0.472066,0.629516,1.689746,0.315045,1.000293,,1.085038,1.032236,0.432559,,1.044940,,,,0.626090,1.159251,1.654955,1.449851,,0.712077,,
Mi1,,1.683841,1.401668,0.808087,1.276217,,,1.908642,0.895329,1.974379,1.106803,0.318335,0.246079,0.549745,0.639168,1.875180,1.244549,1.128446,0.596663,,,,,,1.180103,1.141396,1.203734,1.681305,0.110325,0.944041,0.108406,1.604621,1.203861,,1.846953,0.522417,1.160269,1.007467,0.974202,,0.649575,0.892418,0.490614,,,1.745569,,0.100000,0.983199,1.142835,1.791106,0.831114,0.307026,0.921375,0.399054,0.180146
Tm3,,,,0.830368,0.100000,,,,0.947515,1.804833,0.179489,0.816482,0.452962,0.910213,0.811365,1.815390,,,0.161334,,,0.970019,,1.014584,,1.211796,1.246173,1.381306,0.534074,1.160960,1.901658,1.935865,,,1.847739,0.495029,1.341772,,,1.222549,,,0.297304,,,,0.100000,,0.146792,1.224206,1.813113,0.991157,,0.387374,,
Mi4,,,,,0.255062,1.247296,,0.620673,0.863916,0.348790,1.803639,0.549708,1.855447,1.226785,1.290836,0.564255,0.460224,0.960067,1.414517,0.419246,,,,,1.429604,,1.482926,,1.727698,1.360970,0.711855,0.539707,1.298563,,0.225441,,0.901838,,1.255025,0.744863,0.365511,,1.675671,1.844383,0.774285,0.283448,1.833716,1.872229,1.785742,,0.237049,1.044714,0.980669,1.725076,,
Mi9,,,,,,1.350008,0.181919,,0.997124,0.218252,1.609622,,0.849857,1.797662,1.792786,0.663178,0.819964,1.800928,0.756430,0.100000,,,,,,0.798441,1.029428,1.336151,1.807660,,1.642601,0.717152,0.843366,,1.921005,,0.722904,1.327273,,1.756541,0.636063,0.649680,1.771209,0.100000,1.761720,,0.997204,,0.755500,1.041633,,0.472136,1.176396,1.252528,1.431979,
T4a,,,,,,,,,,,,0.816913,0.366179,1.026451,1.853950,0.992129,,,,,1.717531,,,,,,,,,0.534880,,,,,,0.385902,,,,,,,0.220077,,,,,,,1.324448,,,,,0.568598,0.137432
T4b,,,,,,,,,0.896142,,1.930289,0.614669,1.197740,0.870467,,1.041199,,,,,,1.599721,,,,,,,,,,,,,,0.325162,,,,,,,0.127011,,,,,,0.193983,1.260537,1.840519,,,,,
T4c,,,,,,,,,,,,0.483652,,,0.824903,,,,,,,,1.228389,0.887091,,1.190604,,,,,,,,,,,,,,,,,,,,,,,,1.191186,1.799732,,0.436120,0.100000,,
T4d,,,,,,,,,0.768641,,,,,,1.014060,0.811869,,,,,,,,0.144229,,,,,,,,,,,,,,,,,,,,,,,,,,1.361224,1.718988,,0.578166,1.560168,,
Tm1,,,,,0.583480,,,0.275016,0.716852,0.220292,0.697728,1.318555,,,0.990868,,1.500081,0.177952,0.723052,1.525393,0.928485,1.537024,0.558044,0.728085,0.481012,1.096311,0.902213,0.337282,1.096684,1.210431,,1.096179,1.562195,,0.154892,1.348605,,1.813926,0.893559,0.313960,1.677718,1.177326,1.263381,1.877345,,,1.302868,1.849318,,0.833954,,1.328606,1.350869,0.148376,1.144524,1.301566
Tm2,,,,0.814930,0.563808,,,0.170410,0.691879,0.466443,0.719174,1.564264,0.593425,,0.156369,,1.509585,,0.132359,1.608837,1.312455,1.714168,1.446658,1.346173,0.463922,1.144019,1.033109,0.412711,,1.177585,0.144088,1.357087,0.909608,,,0.895678,,,0.907636,,,1.346419,0.424359,,,,,,1.735575,0.588165,0.488640,1.237158,1.280488,0.999345,0.465885,1.274606
Tm4,,,,,1.433420,,,,0.100000,0.380574,1.235175,,,,,,1.413704,1.027113,0.406704,,1.056658,1.895706,0.963087,1.052125,1.802328,1.533800,0.885256,0.379631,1.129778,1.179571,,0.973566,,,0.126309,1.160169,0.935959,,0.719114,,,1.203528,1.143652,,,,,,1.379460,0.701718,0.503808,1.396553,,1.248341,,0.550564
Tm9,,,,,,0.636060,,,,,0.236480,1.140641,,,,,1.520952,1.027181,0.100000,0.926859,1.421930,1.724135,1.457501,1.275885,,0.130614,0.827170,,,,,,0.100000,,,,,,,,1.078791,1.821691,,,,1.603166,0.364853,,,0.516375,0.774323,,0.599461,,0.519691,0.461629
T5a,,,,,,,,,,,,,1.343933,,,,,1.340294,,,1.196235,1.375988,,,,1.646439,,,,,,,,,,,,,,,,,0.573675,,,,,,,1.525019,,,,1.819074,0.541692,0.194654
T5b,,,,,,,,,,,,,,0.338059,,,,,,,1.447730,1.742394,,,,1.807516,,,,,,,,,,,,,,,,,,,,,,,1.411905,1.300000,0.977290,,,1.374704,,
T5c,,,,,,,,,,,,,,,0.254767,,,,,,,1.012507,1.388500,0.881307,,1.610863,,,,,,,,,,,,,,,,,,,,,,,,1.116716,1.382686,,0.711858,0.375103,,
T5d,,,,,,,,,,,,,,,1.507017,1.008690,,,,,,,,1.206812,,1.691936,,,,,,,,,,,,,,,,,,,,,,,,1.205054,0.711162,,0.884014,1.001371,,
T1,1.144538,0.585174,1.575742,,0.527531,0.449421,,0.236286,,,,1.016937,,,,,0.675129,0.361642,1.383930,,,,,,,,,,,,,,,0.100000,,,,,,,1.442474,,,,,,,,,,,,1.012418,,,
T2,,,,,,,,1.685448,1.227892,0.727251,,1.565240,,,,,1.416990,0.100000,0.181664,,,,,,,1.724025,0.226163,1.271371,,,,1.610754,,,,,1.553109,,,,,1.606062,1.706825,,0.246087,1.748043,,,0.284600,1.446724,1.652119,1.523584,,0.581842,0.950081,0.137831
T2a,,,,,,,,,0.797460,0.513691,,,,,,,1.281666,,0.586262,,,,,,,1.817859,0.181120,0.671348,0.975812,,,1.637623,0.167459,,0.664645,0.274888,,,,,0.876165,1.471326,,0.134347,0.674251,,0.100000,,,1.396242,1.640823,,0.628952,0.353505,0.391435,0.162689
T3,,,,,,,,,,0.361229,,,,,,0.978777,1.429267,,,,,,,,,1.623050,0.815985,0.867420,,0.993045,,1.418163,,,,,,,0.994165,,,1.345278,,,,,0.264843,,,,,,,0.571000,,0.148462
C2,1.165343,1.452236,1.594931,0.187753,0.130682,0.258242,0.826325,0.100000,0.777730,,0.701734,,,,,,0.192982,,,0.679562,,,,,1.517493,0.494123,0.925140,0.908492,0.240033,1.886956,,,,1.884626,,,,1.198647,1.199390,0.803928,,,0.251466,,,,,,,,,,,,,
C3,0.854005,,,0.358109,0.165373,0.322194,1.742542,0.100000,0.876872,1.905376,0.229404,1.469585,1.234616,0.773641,1.184665,0.326998,0.696133,0.479591,1.912289,1.042542,,,,,1.721529,0.910834,0.780343,1.092276,1.767899,,,,,0.679517,,1.339429,,1.879929,1.817063,,0.991552,1.117242,1.808556,,,,,,,0.514802,,,,,,
Lawf1,0.270859,,,1.653594,1.232826,1.849258,,1.908143,,0.545339,,0.814030,,,,,,,,,,,,,1.445594,,,,,,0.201257,,,1.156641,,,,,,,,,,,,,,,,,,,,,,
Lawf2,1.047405,,,1.251810,0.608535,0.892612,,1.888321,,,,,,,,,1.468967,1.170633,,0.100000,,,,,0.331899,,,,0.919456,1.181436,0.342439,,,0.638787,,0.669571,0.324531,,,,,,,,,,,,,1.484981,,,,1.140190,,
Dm3v,,,,,,,,,,,1.539988,1.342210,,,,,0.464239,1.928283,,,,,,,,,1.951606,,,,,,1.414983,,,,,,,,1.473689,1.069108,,,,,0.945132,,,,,,1.253138,1.567873,1.032932,0.161060
Lai,0.164575,,,1.418749,1.513224,0.353630,,1.627786,,,,,,,,,,,,,,,,,1.446757,,,,,0.675307,,,,0.120000,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,1.910131,,,,,0.170935,0.908486,0.245364,,0.858821,1.019308,,1.172768,0.100000,,,,,,,1.239673,,,,,0.861130,,,,1.829819,,0.789106,0.493418,,0.991274,,,1.488092,,1.790065,,,,0.272879,,,,,,,
Mi13,,,,,,,0.100000,0.100000,0.858106,0.398978,,0.984797,,,,,0.453715,1.591869,1.035014,0.114607,,,,,1.386964,0.353216,0.638031,,,,,,,,,,,,,,0.427421,,,,1.799383,,,,,,,,,0.953427,,
Mi14,,,,,0.252238,,,0.100000,,,,0.558726,,,,,0.677987,1.020364,1.078150,,,,,,0.489614,0.495171,,1.523843,,,,,,,,0.205758,,,,,0.989789,,0.945191,,,,,,,,,0.571731,,0.756548,,
Mi15,,,,,,,,,,,0.183176,,,,,,,,0.802184,,,,,,1.816492,,0.331442,,,1.142113,0.168319,,,,1.365274,,0.741141,0.224624,0.798533,,,0.462019,1.011713,0.233718,,1.639672,,,,,,,,0.621464,,
Mi2,,,,,,,,,0.900573,,,,,,,,0.566671,,1.114673,,,,,,,0.407624,0.718657,1.602888,,,,,,,,,0.932781,,,,0.475107,0.539679,1.752230,,,,,0.728059,,,,,,0.956845,,
Tm16,,,,,,,,,1.583060,,1.574647,0.171629,,,,,1.529816,1.175721,0.100000,1.027398,,,,,,1.854755,,,,1.495726,0.366550,1.589486,,,0.458918,,,,,,1.158238,0.910349,1.011582,,,1.786893,0.656500,0.944186,1.138239,1.210953,0.796418,,,1.002712,,1.615888
Tm20,,,,,,,,,,,1.870145,1.056410,,,,,1.627646,0.980756,,1.490929,,,,,0.721475,1.876450,1.026579,,,1.238807,,,,,,,,,0.673452,0.435266,0.695233,1.856543,1.006750,0.100000,,0.165443,0.712507,1.154895,0.819586,,,1.825430,0.585842,0.352074,1.045895,
Tm21,,,,,,,,,1.407575,,,,,,,,1.201122,,,,,,,,,1.701613,0.234759,,,,,,,,,,0.972690,,0.100000,,,0.961117,,,,,,,,,0.868789,,,0.553944,,
Tm27,,,,,,,,,,,0.164672,0.197140,,,,,,,0.606806,,,,,,,1.501579,,,,,,,,,1.805754,,,,,,,0.246188,0.348550,,,,,,,,1.872408,,,0.336966,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.260923,,,0.750177,,0.653056,0.457491,,,,,,,1.777859,,
Tm5b,,,,,,,,,,,0.146135,,,,,,0.256609,,,,,,,,,,,,,,,,,,0.128860,,,0.196584,,1.283169,1.074067,,,0.166900,0.274623,0.804085,0.325375,,0.186610,,,1.752857,,1.391816,,
Tm5c,,,,,,,,0.998576,,,1.245525,,,,,,0.746605,,,,,,,,,,1.017374,,,,,,,,,0.685956,0.951217,0.966719,1.156536,,0.368691,0.542295,0.283356,0.150124,1.826992,1.464932,1.323439,0.528974,,,,1.602782,1.048646,0.472536,1.386756,
Tm5f,,,,,,,,,,,1.729101,,,,,,,,0.634186,,,,,,,,,1.403846,,,,,,,0.343100,,,,,,0.878041,,,0.191350,0.155295,,0.169611,1.009828,1.404592,,0.875335,,1.032127,0.480721,,
TmY10,,,,,,,,,,,1.245368,,,,,,,,,0.961076,,,,,,,0.491331,,,,0.354252,1.529602,0.107096,,,,,,0.449980,0.289418,1.035721,,,0.552834,,1.550240,0.130753,0.949888,1.359952,,,,0.899725,,0.235271,0.100000
