,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,5.699332,,,7.222493,9.595201,0.459238,0.100000,,,,,,,,,,,,,,,,,,2.150041,,,,10.000000,0.100000,,,,2.279904,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.565556,10.000000,,0.543593,,,0.100000,,0.100000,9.408337,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,5.706865,0.297856,,,0.100000,10.000000,,2.645291,,0.417207,0.773254,0.784304,7.831618,0.100000,,,,,,,,,
R8,,0.976037,6.975258,10.000000,10.000000,0.401700,,0.100000,0.101311,,0.100000,10.000000,,,,,,,,,,,,,2.013508,,,,7.323668,0.100000,0.310188,0.931329,,,0.640833,,0.100000,0.100000,0.100000,,2.150959,10.000000,,,0.815067,4.948012,,0.489453,,3.748206,,,,,1.047595,
L1,1.496976,2.941765,0.100000,9.870466,3.340567,0.100000,0.100000,8.289196,1.529474,0.100000,0.100000,,,,,,4.225986,4.918649,,,,,,,2.026691,0.100000,0.100000,,4.676684,0.100000,,0.100000,,0.186230,,,,0.100000,0.150864,,,,0.196218,,,,,,,,,0.100000,,,,
L2,2.398007,,0.294279,0.100002,0.100000,1.768544,4.243799,0.100031,2.238169,3.629263,2.665322,0.100000,,,,,0.100062,0.100000,0.100000,,,,,,0.100000,3.264394,0.100000,,2.477207,4.037571,,,,8.400559,,3.461798,3.554402,,4.124070,,0.103645,,,,2.198023,,,,,,,5.185992,,,,
L3,,0.804653,0.360298,0.100000,0.100000,,,,4.936439,,8.537604,0.100000,,,,,0.413174,0.100000,0.100000,0.100000,,,,,0.100000,,,,0.100000,10.000000,2.983384,,9.889915,,1.460542,7.632281,,0.100000,6.379317,0.100000,0.431534,1.045875,4.651689,4.827422,1.022893,0.779440,5.055275,5.462571,,,,,0.958818,,7.328570,10.000000
L4,0.898928,,,0.165108,0.100000,0.143302,5.568792,0.100010,9.850741,,,0.100000,,,,,0.100000,0.100000,0.100000,0.100000,,,,,,2.844974,,,,9.127152,1.351093,3.841839,,,,4.496590,10.000000,,,,,,7.601547,,,,,,,,,2.896551,,,,
L5,,,,0.899493,0.100000,,,3.409818,4.576050,4.785114,10.000000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,2.370559,3.708568,6.008167,,3.039172,10.000000,0.100000,9.718385,,0.722375,3.626492,0.100000,10.000000,10.000000,6.112028,,0.105180,3.047504,3.599649,,2.452951,,,,2.082206,0.100000,2.213827,3.208962,,0.626542,,
Mi1,,0.100000,0.100000,0.481662,0.806095,,,0.100000,2.423381,2.574566,4.102949,0.100000,8.629171,0.147251,0.100000,10.000000,0.100000,0.100000,0.100000,,,,,,0.100000,2.095029,1.899937,2.362766,4.186992,8.178294,4.659726,3.576110,9.972729,,2.429638,6.678927,10.000000,3.884396,4.879213,,0.100000,2.393677,2.209799,,,0.100000,,5.631929,0.976939,0.100000,0.643684,2.403902,9.444401,9.765045,3.686052,7.360103
Tm3,,,,0.104202,0.100000,,,,2.229073,2.445786,0.100000,0.100000,6.849727,0.211502,0.100000,10.000000,,,0.100000,,,1.043017,,0.995342,,2.175722,1.984539,2.204336,0.100000,10.000000,1.222513,2.450537,,,2.569380,6.790760,10.000000,,,0.100000,,,2.276639,,,,5.562650,,2.336103,0.100000,0.975022,2.280841,,4.056340,,
Mi4,,,,,4.516047,0.100000,,4.650350,0.598932,1.404432,0.100000,3.309712,0.672899,3.803333,5.471343,0.100000,9.133786,10.000000,0.101181,6.224900,,,,,2.318119,,0.179179,,0.104324,10.000000,0.100000,0.101938,0.100000,,0.932059,,0.100000,,0.100000,2.987374,1.719413,,0.846461,0.827577,0.824926,2.504304,0.801435,0.756109,0.754233,,8.809234,0.306484,0.988822,0.100000,,
Mi9,,,,,,1.213588,1.874864,,0.521367,2.457791,0.100000,,0.100000,2.707069,2.713987,0.665192,3.515704,4.123068,3.342217,3.210758,,,,,,0.691044,0.819226,0.749617,1.408621,,2.607187,0.100000,0.100000,,3.395939,,0.100000,0.728049,,2.647594,2.598905,1.708860,1.261191,0.789470,0.100000,,1.044771,,1.961545,1.020757,,0.100000,2.926415,0.100000,0.100000,
T4a,,,,,,,,,,,,0.100000,8.520101,0.999433,0.100000,1.014854,,,,,0.100000,,,,,,,,,8.893267,,,,,,6.779232,,,,,,,2.853006,,,,,,,0.100000,,,,,5.233856,5.265181
T4b,,,,,,,,,2.940499,,3.442811,0.100000,2.388795,0.441425,,0.988395,,,,,,2.665622,,,,,,,,,,,,,,4.467473,,,,,,,8.229900,,,,,,2.768215,0.100000,0.100000,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.100000,,,,,,,,0.100000,3.678645,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.732729,,4.967011,3.809248,,
T4d,,,,,,,,,10.000000,,,,,,0.974595,10.000000,,,,,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,1.241641,10.000000,,
Tm1,,,,,0.100105,,,0.100000,4.240231,3.838752,10.000000,1.692105,,,1.045821,,0.100000,0.166708,1.149873,0.100000,1.056320,6.264458,0.898792,4.047555,0.100000,2.928270,8.351439,6.561663,3.349072,3.114266,,8.660924,10.000000,,0.100000,5.161797,,10.000000,5.196782,0.100000,0.100000,1.985220,2.324479,2.530975,,,2.910984,3.341485,,1.532753,,1.684753,0.173661,2.445685,10.000000,5.455064
Tm2,,,,0.100000,0.100000,,,0.100000,4.558603,4.803322,7.634110,1.500743,0.100000,,0.100000,,0.100000,,1.006289,0.100000,4.568261,3.841295,3.288802,7.997651,0.100000,0.834322,7.670938,3.573026,,10.000000,8.965649,0.784232,10.000000,,,0.100000,,,5.164862,,,2.983891,5.731982,,,,,,3.593612,0.100000,0.440115,2.993966,5.671154,4.214894,5.259123,5.321685
Tm4,,,,,0.100000,,,,4.248219,3.309650,3.607521,,,,,,0.100000,0.230564,0.100000,,4.256962,0.100000,1.218548,2.190282,1.755381,1.284692,2.586989,5.608498,2.901495,7.275807,,5.834257,,,0.100000,5.098539,7.073966,,3.935756,,,2.372863,3.522708,,,,,,0.911838,0.100000,0.100000,7.445600,,6.513355,,0.280690
Tm9,,,,,,0.164648,,,,,3.164720,0.100000,,,,,0.100000,0.100000,0.100000,0.103772,4.777343,6.057754,0.841894,10.000000,,1.532849,4.067917,,,,,,4.086826,,,,,,,,0.102174,0.371570,,,,0.102238,2.788704,,,0.100000,0.109566,,0.553334,,5.743434,2.541945
T5a,,,,,,,,,,,,,10.000000,,,,,0.100000,,,3.903206,0.100000,,,,4.675796,,,,,,,,,,,,,,,,,7.060046,,,,,,,0.100000,,,,0.950934,5.923264,7.782772
T5b,,,,,,,,,,,,,,0.100000,,,,,,,1.480487,5.451019,,,,2.387563,,,,,,,,,,,,,,,,,,,,,,,3.070770,0.100000,0.614616,,,0.100000,,
