idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,C2,1.395372,1.762780,0.000000,1.000000,-51.507682,-0.200000,-48.346916
1,C3,0.602428,1.647899,0.000000,1.000000,-51.507682,-0.200000,-48.346916
2,L1,1.600007,0.100000,0.000000,1.549609,-51.507682,-0.200000,-48.346916
3,L2,1.750597,1.607711,0.000000,2.615006,-51.507682,-0.200000,-48.346916
4,L3,1.104775,0.103443,0.000000,0.000000,-51.507682,-0.200000,-48.346916
5,L4,1.559967,1.435608,0.000000,4.643501,-51.507682,-0.200000,-48.346916
6,L5,0.602428,1.647899,0.000000,0.000000,-51.507682,-0.200000,-48.346916
7,Mi1,1.583191,1.773984,0.000000,3.827206,-51.507682,-0.200000,-48.346916
8,Mi4,1.583191,1.773984,0.000000,0.000000,-51.507682,-0.200000,-48.346916
9,Mi9,1.454241,1.443035,45.944765,4.402410,-51.507682,-0.200000,-48.346916
10,R1-6,0.731051,1.388848,51.871361,1.000000,-51.507682,-0.200000,-48.346916
11,R7,1.499289,1.471873,0.000000,1.000000,-51.507682,-0.200000,-48.346916
12,R8,1.432486,1.692837,0.000000,1.000000,-51.507682,-0.200000,-48.346916
13,T1,0.674269,1.842046,0.000000,1.000000,-51.507682,-0.200000,-48.346916
14,T2,0.100000,0.412738,0.000000,1.000000,-51.507682,-0.200000,-48.346916
15,T2a,1.471142,0.798399,0.000000,1.000000,-51.507682,-0.200000,-48.346916
16,T3,1.471142,0.798399,0.000000,1.000000,-51.507682,-0.200000,-48.346916
17,T4a,0.818060,2.001007,0.000000,0.000000,-51.507682,-0.200000,-48.346916
18,T4b,1.709803,1.963632,0.000000,0.000000,-51.507682,-0.200000,-48.346916
19,T4c,1.027843,1.280094,0.000000,0.000000,-51.507682,-0.200000,-48.346916
20,T4d,0.100000,1.550987,0.853361,0.000000,-51.507682,-0.200000,-48.346916
21,T5a,1.499289,1.471873,0.000000,0.000000,-51.507682,-0.200000,-48.346916
22,T5b,1.603878,0.100000,0.000000,0.000000,-51.507682,-0.200000,-48.346916
23,T5c,0.731051,1.388848,51.871361,0.000000,-51.507682,-0.200000,-48.346916
24,T5d,1.499289,1.471873,0.000000,0.000000,-51.507682,-0.200000,-48.346916
25,Tm1,1.580255,1.818662,0.000000,2.404481,-51.507682,-0.200000,-48.346916
26,Tm2,1.600007,0.100000,0.000000,2.717807,-51.507682,-0.200000,-48.346916
27,Tm20,0.100000,0.412738,0.000000,1.000000,-51.507682,-0.200000,-48.346916
28,Tm21,1.631290,0.281624,0.679667,1.000000,-51.507682,-0.200000,-48.346916
29,Tm3,1.205143,0.100000,0.000000,4.654407,-51.507682,-0.200000,-48.346916
30,Tm4,0.100000,0.412738,0.000000,3.870035,-51.507682,-0.200000,-48.346916
31,Tm9,1.104775,0.103443,0.000000,5.249037,-51.507682,-0.200000,-48.346916
